family,instance_id,topology,synthesis,seed,selected_candidate_id,selected_category,baseline_selected_candidate_id,baseline_selected_feasible,baseline_budget_cells,retained_baseline_budget_cells,baseline_coverage_retention,baseline_resource_task_id,current_resource_task_id,budget_set_definition
pair_star_isolated,pair_star_isolated_001,ring12,canonical,65537,3e034088b90ff391bc1c649c,strict_mixed,3e034088b90ff391bc1c649c,TRUE,1080,1080,1.0,aa5b9e57b09a7881ac4b1dd2,5a0de8b53ae82c69e21b1792,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_001,ring12,reuse,1729,430799c5de9cdee07460af13,native,430799c5de9cdee07460af13,TRUE,1260,1260,1.0,056bc775a2d3fe878dd94091,056bc775a2d3fe878dd94091,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_001,ring12,reuse,2718,430799c5de9cdee07460af13,native,430799c5de9cdee07460af13,TRUE,1260,1260,1.0,056bc775a2d3fe878dd94091,0a6df57e613854e4457ad808,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_001,ring12,reuse,31415,430799c5de9cdee07460af13,native,430799c5de9cdee07460af13,TRUE,1260,1260,1.0,056bc775a2d3fe878dd94091,2b164e850253d89dc44407bc,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_001,ring12,reuse,57721,430799c5de9cdee07460af13,native,430799c5de9cdee07460af13,TRUE,1260,1260,1.0,056bc775a2d3fe878dd94091,b8cd979fc6c51e35474f28db,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_001,ring12,reuse,65537,430799c5de9cdee07460af13,native,430799c5de9cdee07460af13,TRUE,1260,1260,1.0,056bc775a2d3fe878dd94091,564d0a5f68613b756a454916,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,canonical,1729,2823b7bd4475e01ff60e132b,native,2823b7bd4475e01ff60e132b,TRUE,5544,5544,1.0,2054a28c363b5f9cffa40871,2054a28c363b5f9cffa40871,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,canonical,2718,2823b7bd4475e01ff60e132b,native,2823b7bd4475e01ff60e132b,FALSE,5544,3010,0.5429292929292929,2054a28c363b5f9cffa40871,5b0e272463d76882884c60ef,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,canonical,31415,2823b7bd4475e01ff60e132b,native,2823b7bd4475e01ff60e132b,TRUE,5544,5544,1.0,2054a28c363b5f9cffa40871,a794fef552660981e32e67da,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,canonical,57721,2823b7bd4475e01ff60e132b,native,2823b7bd4475e01ff60e132b,TRUE,5544,5544,1.0,2054a28c363b5f9cffa40871,078ca8600be1f216d2de5d8e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,canonical,65537,2823b7bd4475e01ff60e132b,native,2823b7bd4475e01ff60e132b,TRUE,5544,5544,1.0,2054a28c363b5f9cffa40871,11bba237dc5aeed233d2eac9,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,reuse,1729,fb07b7c19fb156faf795693a,native,fb07b7c19fb156faf795693a,TRUE,7560,7560,1.0,18250e3ce233ccad1bd189c5,18250e3ce233ccad1bd189c5,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,reuse,2718,fb07b7c19fb156faf795693a,native,fb07b7c19fb156faf795693a,TRUE,7560,7560,1.0,18250e3ce233ccad1bd189c5,679aed61fae5d2a3f0c7142c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,reuse,31415,fb07b7c19fb156faf795693a,native,fb07b7c19fb156faf795693a,FALSE,7560,3780,0.5,18250e3ce233ccad1bd189c5,d37eb8528bfc43c2576aa43f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,reuse,57721,fb07b7c19fb156faf795693a,native,fb07b7c19fb156faf795693a,TRUE,7560,7560,1.0,18250e3ce233ccad1bd189c5,c81f13bc74a5cd24a3cbb7dd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,grid12,reuse,65537,fb07b7c19fb156faf795693a,native,fb07b7c19fb156faf795693a,FALSE,7560,3780,0.5,18250e3ce233ccad1bd189c5,c3923ac08d030d16e8528e5c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,canonical,1729,8a631642bd846898ddf48e8d,native,8a631642bd846898ddf48e8d,TRUE,3696,3696,1.0,55462d59d82d5667dee4f765,55462d59d82d5667dee4f765,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,canonical,2718,8a631642bd846898ddf48e8d,native,8a631642bd846898ddf48e8d,TRUE,3696,3696,1.0,55462d59d82d5667dee4f765,d503ca7bed9223cf71d60986,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,canonical,31415,8a631642bd846898ddf48e8d,native,8a631642bd846898ddf48e8d,TRUE,3696,3696,1.0,55462d59d82d5667dee4f765,ffb1cc1125410fb0672e93db,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,canonical,57721,8a631642bd846898ddf48e8d,native,8a631642bd846898ddf48e8d,TRUE,3696,3696,1.0,55462d59d82d5667dee4f765,381eab2d737f188415f53268,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,canonical,65537,8a631642bd846898ddf48e8d,native,8a631642bd846898ddf48e8d,TRUE,3696,3696,1.0,55462d59d82d5667dee4f765,9189361183d2b96d49edc0a9,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,reuse,1729,f382ac2949bd05cd9e2123b4,native,f382ac2949bd05cd9e2123b4,TRUE,5460,5460,1.0,a179c46abc47f06103f775e8,a179c46abc47f06103f775e8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,reuse,2718,f382ac2949bd05cd9e2123b4,native,f382ac2949bd05cd9e2123b4,TRUE,5460,5460,1.0,a179c46abc47f06103f775e8,c93da5c0048455ff3d0f7c19,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,reuse,31415,f382ac2949bd05cd9e2123b4,native,f382ac2949bd05cd9e2123b4,FALSE,5460,4368,0.8,a179c46abc47f06103f775e8,e929bada8088e314a95144f5,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,reuse,57721,f382ac2949bd05cd9e2123b4,native,f382ac2949bd05cd9e2123b4,TRUE,5460,5460,1.0,a179c46abc47f06103f775e8,5486dadce8d5b92d208cfbe9,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,line12,reuse,65537,f382ac2949bd05cd9e2123b4,native,f382ac2949bd05cd9e2123b4,TRUE,5460,5460,1.0,a179c46abc47f06103f775e8,fd230ffedea0aa5f406304da,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,canonical,1729,8aa2fb550cf92b5e7c20a606,native,8aa2fb550cf92b5e7c20a606,TRUE,1260,1260,1.0,c142f58ef5220e10c6def6cb,c142f58ef5220e10c6def6cb,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,canonical,2718,8aa2fb550cf92b5e7c20a606,native,8aa2fb550cf92b5e7c20a606,FALSE,1260,1190,0.9444444444444444,c142f58ef5220e10c6def6cb,a3d9ea7d67406623af5f0789,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,canonical,31415,8aa2fb550cf92b5e7c20a606,native,8aa2fb550cf92b5e7c20a606,FALSE,1260,1190,0.9444444444444444,c142f58ef5220e10c6def6cb,56d8ee075f4b21228e5443b0,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,canonical,57721,8aa2fb550cf92b5e7c20a606,native,8aa2fb550cf92b5e7c20a606,FALSE,1260,1190,0.9444444444444444,c142f58ef5220e10c6def6cb,86766a45e7e0b9fc643e971e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,canonical,65537,8aa2fb550cf92b5e7c20a606,native,8aa2fb550cf92b5e7c20a606,FALSE,1260,1190,0.9444444444444444,c142f58ef5220e10c6def6cb,622696ef16443b94ce9abd9d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,reuse,1729,b1c3e2dfe1864bab727a7669,native,b1c3e2dfe1864bab727a7669,TRUE,1680,1680,1.0,7118e004fe836be9cf256bce,7118e004fe836be9cf256bce,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,reuse,2718,b1c3e2dfe1864bab727a7669,native,b1c3e2dfe1864bab727a7669,TRUE,1680,1680,1.0,7118e004fe836be9cf256bce,369878b4053e3457738dfa93,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,reuse,31415,b1c3e2dfe1864bab727a7669,native,b1c3e2dfe1864bab727a7669,FALSE,1680,1638,0.975,7118e004fe836be9cf256bce,2359a1fd0402394bcc8f6615,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,reuse,57721,b1c3e2dfe1864bab727a7669,native,b1c3e2dfe1864bab727a7669,TRUE,1680,1680,1.0,7118e004fe836be9cf256bce,5375eefc514cded72b34d15e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_002,ring12,reuse,65537,b1c3e2dfe1864bab727a7669,native,b1c3e2dfe1864bab727a7669,TRUE,1680,1680,1.0,7118e004fe836be9cf256bce,d36488afc62fc0673151e86a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,canonical,1729,3ca0a539b202541dad99c16b,native,3ca0a539b202541dad99c16b,TRUE,6020,6020,1.0,bb694d614ce504367ee8e3c9,bb694d614ce504367ee8e3c9,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,canonical,2718,3ca0a539b202541dad99c16b,native,3ca0a539b202541dad99c16b,FALSE,6020,3010,0.5,bb694d614ce504367ee8e3c9,d4943d4a41f88a61024b724c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,canonical,31415,3ca0a539b202541dad99c16b,native,3ca0a539b202541dad99c16b,FALSE,6020,2940,0.4883720930232558,bb694d614ce504367ee8e3c9,f5b2babf7214adaaf21e360a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,canonical,57721,3ca0a539b202541dad99c16b,native,3ca0a539b202541dad99c16b,FALSE,6020,4410,0.7325581395348837,bb694d614ce504367ee8e3c9,0cd9657156e1efc02624e25f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,canonical,65537,3ca0a539b202541dad99c16b,native,3ca0a539b202541dad99c16b,FALSE,6020,4410,0.7325581395348837,bb694d614ce504367ee8e3c9,8d619e7242f3decc147b7928,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,reuse,1729,bac92e72d447610ae0b64b61,native,bac92e72d447610ae0b64b61,TRUE,3864,3864,1.0,e0957da2ebb7f465b17b8264,e0957da2ebb7f465b17b8264,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,reuse,2718,bac92e72d447610ae0b64b61,native,bac92e72d447610ae0b64b61,TRUE,3864,3864,1.0,e0957da2ebb7f465b17b8264,563125da68680a0ae8a7e42b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,reuse,31415,bac92e72d447610ae0b64b61,native,bac92e72d447610ae0b64b61,TRUE,3864,3864,1.0,e0957da2ebb7f465b17b8264,6c2d096ccd9b2775f01cfa9e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,reuse,57721,bac92e72d447610ae0b64b61,native,bac92e72d447610ae0b64b61,TRUE,3864,3864,1.0,e0957da2ebb7f465b17b8264,10727e3f9f79c1a5de23036b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,grid12,reuse,65537,bac92e72d447610ae0b64b61,native,bac92e72d447610ae0b64b61,TRUE,3864,3864,1.0,e0957da2ebb7f465b17b8264,fa80f1cf9d49908b07176216,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,canonical,1729,a3922f2ef054881560990238,native,a3922f2ef054881560990238,TRUE,5320,5320,1.0,d98a9bfa73109e0ed3a72440,d98a9bfa73109e0ed3a72440,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,canonical,2718,a3922f2ef054881560990238,native,a3922f2ef054881560990238,FALSE,5320,5180,0.9736842105263158,d98a9bfa73109e0ed3a72440,52293040e117a9629580bdd8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,canonical,31415,a3922f2ef054881560990238,native,a3922f2ef054881560990238,FALSE,5320,5180,0.9736842105263158,d98a9bfa73109e0ed3a72440,7144a3b6073eb700b5967a8e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,canonical,57721,a3922f2ef054881560990238,native,a3922f2ef054881560990238,TRUE,5320,5320,1.0,d98a9bfa73109e0ed3a72440,a915486789f938ab595298f5,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,canonical,65537,a3922f2ef054881560990238,native,a3922f2ef054881560990238,FALSE,5320,5180,0.9736842105263158,d98a9bfa73109e0ed3a72440,a956844fe5ad32d4613f9864,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,reuse,1729,d1b0f2605aa896ee78971491,native,d1b0f2605aa896ee78971491,TRUE,5040,5040,1.0,852bcb677f82d5533e25a497,852bcb677f82d5533e25a497,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,reuse,2718,d1b0f2605aa896ee78971491,native,d1b0f2605aa896ee78971491,TRUE,5040,5040,1.0,852bcb677f82d5533e25a497,8998d80eab681ab7e71c5520,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,reuse,31415,d1b0f2605aa896ee78971491,native,d1b0f2605aa896ee78971491,FALSE,5040,4900,0.9722222222222222,852bcb677f82d5533e25a497,7709c41f2559f6b5ee0c1f46,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,reuse,57721,d1b0f2605aa896ee78971491,native,d1b0f2605aa896ee78971491,TRUE,5040,5040,1.0,852bcb677f82d5533e25a497,d6898d18a8105220c647af6e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,line12,reuse,65537,d1b0f2605aa896ee78971491,native,d1b0f2605aa896ee78971491,TRUE,5040,5040,1.0,852bcb677f82d5533e25a497,12331d29f3f3dbe9c9762ac0,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,canonical,1729,48b0f7fd48ee09541cfa7b3b,native,48b0f7fd48ee09541cfa7b3b,TRUE,5320,5320,1.0,0eeddf53cdd3fe723f2b9447,0eeddf53cdd3fe723f2b9447,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,canonical,2718,48b0f7fd48ee09541cfa7b3b,native,48b0f7fd48ee09541cfa7b3b,FALSE,5320,5180,0.9736842105263158,0eeddf53cdd3fe723f2b9447,980d131a59d8d35a62a0e9f0,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,canonical,31415,48b0f7fd48ee09541cfa7b3b,native,48b0f7fd48ee09541cfa7b3b,FALSE,5320,5180,0.9736842105263158,0eeddf53cdd3fe723f2b9447,d71c39ee0b63eb0dd0f35280,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,canonical,57721,48b0f7fd48ee09541cfa7b3b,native,48b0f7fd48ee09541cfa7b3b,TRUE,5320,5320,1.0,0eeddf53cdd3fe723f2b9447,e1de94ac487205334e8eef24,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,canonical,65537,48b0f7fd48ee09541cfa7b3b,native,48b0f7fd48ee09541cfa7b3b,FALSE,5320,5180,0.9736842105263158,0eeddf53cdd3fe723f2b9447,07339429136ba3165ab28105,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,reuse,1729,2382ac8ade74d5dcf18074ee,native,2382ac8ade74d5dcf18074ee,TRUE,1260,1260,1.0,d266cae1d934fa884b593f68,d266cae1d934fa884b593f68,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,reuse,2718,2382ac8ade74d5dcf18074ee,native,2382ac8ade74d5dcf18074ee,TRUE,1260,1260,1.0,d266cae1d934fa884b593f68,c30f46e9b08fc7f767f885a1,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,reuse,31415,2382ac8ade74d5dcf18074ee,native,2382ac8ade74d5dcf18074ee,TRUE,1260,1260,1.0,d266cae1d934fa884b593f68,70808e24887075a995e4d11c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,reuse,57721,2382ac8ade74d5dcf18074ee,native,2382ac8ade74d5dcf18074ee,TRUE,1260,1260,1.0,d266cae1d934fa884b593f68,b4d98e6fbcde736b3ec81a59,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_003,ring12,reuse,65537,2382ac8ade74d5dcf18074ee,native,2382ac8ade74d5dcf18074ee,TRUE,1260,1260,1.0,d266cae1d934fa884b593f68,db569a67387a9948a776640e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,canonical,1729,2a7d376fa87fd0c2cf5982f0,native,2a7d376fa87fd0c2cf5982f0,TRUE,5740,5740,1.0,661b3ef9a1c692d6dba3d412,661b3ef9a1c692d6dba3d412,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,canonical,2718,2a7d376fa87fd0c2cf5982f0,native,2a7d376fa87fd0c2cf5982f0,FALSE,5740,4200,0.7317073170731707,661b3ef9a1c692d6dba3d412,767a60db808f877e8b269d1a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,canonical,31415,2a7d376fa87fd0c2cf5982f0,native,2a7d376fa87fd0c2cf5982f0,TRUE,5740,5740,1.0,661b3ef9a1c692d6dba3d412,bce288d222657680bad3fd5b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,canonical,57721,2a7d376fa87fd0c2cf5982f0,native,2a7d376fa87fd0c2cf5982f0,FALSE,5740,5600,0.975609756097561,661b3ef9a1c692d6dba3d412,008948e8b6b96e620296c2e2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,canonical,65537,2a7d376fa87fd0c2cf5982f0,native,2a7d376fa87fd0c2cf5982f0,TRUE,5740,5740,1.0,661b3ef9a1c692d6dba3d412,21d98d092b5fcf1e78e1113d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,reuse,1729,459f6473acf2ccde1253345f,native,459f6473acf2ccde1253345f,TRUE,7560,7560,1.0,554733ddd74b08a966e583cd,554733ddd74b08a966e583cd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,reuse,2718,459f6473acf2ccde1253345f,native,459f6473acf2ccde1253345f,FALSE,7560,5544,0.7333333333333333,554733ddd74b08a966e583cd,ee944950b4c035b25f6130be,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,reuse,31415,459f6473acf2ccde1253345f,native,459f6473acf2ccde1253345f,FALSE,7560,5670,0.75,554733ddd74b08a966e583cd,b51d32d7304e94f1718d0638,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,reuse,57721,459f6473acf2ccde1253345f,native,459f6473acf2ccde1253345f,FALSE,7560,5670,0.75,554733ddd74b08a966e583cd,bb27e567c495328367863eb5,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,grid12,reuse,65537,459f6473acf2ccde1253345f,native,459f6473acf2ccde1253345f,TRUE,7560,7560,1.0,554733ddd74b08a966e583cd,c891fecafdaee8813b6af61d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,canonical,1729,621cb9d30966320e8ddf5faa,native,621cb9d30966320e8ddf5faa,TRUE,4480,4480,1.0,94385b9583f8b7feb668b7bf,94385b9583f8b7feb668b7bf,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,canonical,2718,621cb9d30966320e8ddf5faa,native,621cb9d30966320e8ddf5faa,TRUE,4480,4480,1.0,94385b9583f8b7feb668b7bf,a8dcdce46421e93f4406ae0c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,canonical,31415,621cb9d30966320e8ddf5faa,native,621cb9d30966320e8ddf5faa,TRUE,4480,4480,1.0,94385b9583f8b7feb668b7bf,41a05ead60658c57aa9f57c7,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,canonical,57721,621cb9d30966320e8ddf5faa,native,621cb9d30966320e8ddf5faa,TRUE,4480,4480,1.0,94385b9583f8b7feb668b7bf,b1c07fec8932e22885e5df2f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,canonical,65537,621cb9d30966320e8ddf5faa,native,621cb9d30966320e8ddf5faa,TRUE,4480,4480,1.0,94385b9583f8b7feb668b7bf,a5761c6e223a36d1eb900987,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,reuse,1729,3bfb35f1e20745f1ee6c427a,native,3bfb35f1e20745f1ee6c427a,TRUE,5600,5600,1.0,b0eded120cb379a184dd0b8e,b0eded120cb379a184dd0b8e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,reuse,2718,3bfb35f1e20745f1ee6c427a,native,3bfb35f1e20745f1ee6c427a,TRUE,5600,5600,1.0,b0eded120cb379a184dd0b8e,bca3868448d1c26380fd13de,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,reuse,31415,3bfb35f1e20745f1ee6c427a,native,3bfb35f1e20745f1ee6c427a,TRUE,5600,5600,1.0,b0eded120cb379a184dd0b8e,93b36414a84ff4697acae19c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,reuse,57721,3bfb35f1e20745f1ee6c427a,native,3bfb35f1e20745f1ee6c427a,TRUE,5600,5600,1.0,b0eded120cb379a184dd0b8e,49e21dd2411a6ebe0b18c0e3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,line12,reuse,65537,3bfb35f1e20745f1ee6c427a,native,3bfb35f1e20745f1ee6c427a,TRUE,5600,5600,1.0,b0eded120cb379a184dd0b8e,7de2aec5b5ef7b175324be36,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,canonical,1729,f73df16a78c7c3cdf15d1543,strict_mixed,f73df16a78c7c3cdf15d1543,TRUE,1008,1008,1.0,8eb8a36326dde0e6665f56d6,8eb8a36326dde0e6665f56d6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,canonical,2718,f73df16a78c7c3cdf15d1543,strict_mixed,f73df16a78c7c3cdf15d1543,TRUE,1008,1008,1.0,8eb8a36326dde0e6665f56d6,7e6c7f565dde20f2038142fb,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,canonical,31415,f73df16a78c7c3cdf15d1543,strict_mixed,f73df16a78c7c3cdf15d1543,TRUE,1008,1008,1.0,8eb8a36326dde0e6665f56d6,4f27199e3424659a99766e3e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,canonical,57721,f73df16a78c7c3cdf15d1543,strict_mixed,f73df16a78c7c3cdf15d1543,TRUE,1008,1008,1.0,8eb8a36326dde0e6665f56d6,78425d5b1890370262cf4ce1,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,canonical,65537,a072c830a433d5d509efdc63,strict_mixed,f73df16a78c7c3cdf15d1543,TRUE,1008,1008,1.0,8eb8a36326dde0e6665f56d6,6fcfabbf73254a3f3d223b1f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,reuse,1729,85f03634628af24c5048f900,native,85f03634628af24c5048f900,TRUE,5740,5740,1.0,8db1f9426a4d833bb96aad78,8db1f9426a4d833bb96aad78,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,reuse,2718,85f03634628af24c5048f900,native,85f03634628af24c5048f900,FALSE,5740,5600,0.975609756097561,8db1f9426a4d833bb96aad78,4033b17aa71bdccd341bb17e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,reuse,31415,85f03634628af24c5048f900,native,85f03634628af24c5048f900,FALSE,5740,5600,0.975609756097561,8db1f9426a4d833bb96aad78,3b9e8bedb3f929e485960cb3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,reuse,57721,85f03634628af24c5048f900,native,85f03634628af24c5048f900,FALSE,5740,5600,0.975609756097561,8db1f9426a4d833bb96aad78,238d84df337965283c998d53,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_004,ring12,reuse,65537,85f03634628af24c5048f900,native,85f03634628af24c5048f900,FALSE,5740,5600,0.975609756097561,8db1f9426a4d833bb96aad78,5459044ca6a7c92cc50dbb45,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_005,grid12,canonical,1729,0af4cc20f5e464f95eaf828b,native,0af4cc20f5e464f95eaf828b,TRUE,4095,4095,1.0,e03d495cd5a057f5d5370eb2,e03d495cd5a057f5d5370eb2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_005,grid12,canonical,2718,0af4cc20f5e464f95eaf828b,native,0af4cc20f5e464f95eaf828b,TRUE,4095,4095,1.0,e03d495cd5a057f5d5370eb2,dea25dd913e5a63d4de15ba4,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_005,grid12,canonical,31415,0af4cc20f5e464f95eaf828b,native,0af4cc20f5e464f95eaf828b,TRUE,4095,4095,1.0,e03d495cd5a057f5d5370eb2,80e45c53117bc2f690b53809,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_005,grid12,canonical,57721,0af4cc20f5e464f95eaf828b,native,0af4cc20f5e464f95eaf828b,TRUE,4095,4095,1.0,e03d495cd5a057f5d5370eb2,99d29d9d00fb127a6d2e8aaf,all complete grid tuples feasible for the fixed baseline J winner
