auxiliary_inconsistency_rate,budget_key,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,p,policy,random_rep_seed,representation,restart_count,statevector_norm,study
0.0,equal_2q_budget_256,-1.8047543160083193,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.021306968771268257,-1.8047543160083193,9,original_only,2026082711,matched_random_selective,3,1.0000000000000029,original_e4
0.0,equal_layer_p1,-1.7047498477724226,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05692723064507008,-1.7047498477724226,1,cold,2026082712,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p1,-1.6574081697512577,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.03464095736112402,-1.6574081697512577,1,original_only,2026082712,matched_random_selective,3,1.0,original_e4
0.0,equal_layer_p2,-2.768508104824106,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.08563641915166614,-2.768508104824106,2,cold,2026082712,matched_random_selective,3,1.0,original_e4
0.0,equal_layer_p2,-2.7325605284482157,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.06286313126770195,-2.7325605284482157,2,original_only,2026082712,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-3.0150363014746557,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.10247910232697416,-3.0150363014746557,4,cold,2026082712,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_2q_budget_128,-1.9558980312297995,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.08690433141352648,-1.9558980312297995,4,original_only,2026082712,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_2q_budget_256,-1.8895470356085051,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.07435039179750262,-1.8895470356085051,9,cold,2026082712,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_256,-1.823801652179167,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.08317370681750426,-1.823801652179167,9,original_only,2026082712,matched_random_selective,3,1.0000000000000009,original_e4
0.0,equal_layer_p1,-1.7008930746235638,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05473040440795767,-1.7008930746235638,1,cold,2026082713,matched_random_selective,3,0.9999999999999996,original_e4
0.0,equal_layer_p1,-2.380769836507724,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04502956346222273,-2.380769836507724,1,original_only,2026082713,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_layer_p2,-2.253633946070165,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.07473508836328985,-2.253633946070165,2,cold,2026082713,matched_random_selective,3,1.0,original_e4
0.0,equal_layer_p2,-1.9192709232573169,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05716487095165346,-1.9192709232573169,2,original_only,2026082713,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-2.5927228082003855,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.08690754590148712,-2.5927228082003855,4,cold,2026082713,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_2q_budget_128,-2.4505304130930265,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.09586586394936436,-2.4505304130930265,4,original_only,2026082713,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_2q_budget_256,-2.567096510128493,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.09907456967686674,-2.567096510128493,9,cold,2026082713,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_256,-1.6147023212577452,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0740332704399462,-1.6147023212577452,9,original_only,2026082713,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_layer_p1,-2.187833695964503,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.06506573610034626,-2.187833695964503,1,cold,2026082714,matched_random_selective,3,0.9999999999999999,original_e4
0.0,equal_layer_p1,-1.7421532763108687,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04591021900144134,-1.7421532763108687,1,original_only,2026082714,matched_random_selective,3,1.0,original_e4
0.0,equal_layer_p2,-2.4476230967911774,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.07333223792460225,-2.4476230967911774,2,cold,2026082714,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_layer_p2,-2.543220328070411,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04662951892818163,-2.543220328070411,2,original_only,2026082714,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_128,-2.31497897490202,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0856726649044879,-2.31497897490202,4,cold,2026082714,matched_random_selective,3,0.9999999999999999,original_e4
0.0,equal_2q_budget_128,-1.8216427463432703,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.038773706747713674,-1.8216427463432703,4,original_only,2026082714,matched_random_selective,3,0.9999999999999994,original_e4
0.0,equal_2q_budget_256,-1.8530131383715656,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.051491540374614765,-1.8530131383715656,9,cold,2026082714,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_256,-1.5081337905670964,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.06783983059356057,-1.5081337905670964,9,original_only,2026082714,matched_random_selective,3,1.000000000000002,original_e4
0.0,equal_layer_p1,-2.1916980667563144,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.06726028531273102,-2.1916980667563144,1,cold,2026082715,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_layer_p1,-1.9397832110978814,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.048406594578800664,-1.9397832110978814,1,original_only,2026082715,matched_random_selective,3,0.9999999999999997,original_e4
