auxiliary_inconsistency_rate,budget_key,contrast,depth_stratum,draw_count,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,representation,statevector_norm,study,zero_depth_draw_count
-0.11944895956286061,equal_layer_p1,pair_minus_original_only,positive_depth_only,5,-2.6397513649862425,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0025622308795795294,0.21937056413125688,matched_random_selective,0.0,original_e4,0
-0.04526958400568859,equal_layer_p1,pair_minus_independence,positive_depth_only,5,-1.2058128279539488,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0018255379446974786,0.32615163343155373,matched_random_selective,-2.220446049250313e-16,original_e4,0
-0.0879368861103954,equal_layer_p2,pair_minus_cold,all_scheduled,5,-1.7566115046794373,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0016278193245812568,0.19383249298713423,matched_random_selective,-4.440892098500626e-16,original_e4,0
0.0,equal_layer_p2,original_only_minus_cold,all_scheduled,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,0
-0.05475133596026305,equal_layer_p2,independence_minus_cold,all_scheduled,5,-1.5008830328034684,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.004644065654325907,-0.4227504896298182,matched_random_selective,0.0,original_e4,0
-0.0879368861103954,equal_layer_p2,pair_minus_original_only,all_scheduled,5,-1.7566115046794373,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0016278193245812568,0.19383249298713423,matched_random_selective,-4.440892098500626e-16,original_e4,0
-0.03318555015013236,equal_layer_p2,pair_minus_independence,all_scheduled,5,-0.2557284718759689,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,-0.00301624632974465,0.6165829826169524,matched_random_selective,-4.440892098500626e-16,original_e4,0
-0.0879368861103954,equal_layer_p2,pair_minus_cold,positive_depth_only,5,-1.7566115046794373,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0016278193245812568,0.19383249298713423,matched_random_selective,-4.440892098500626e-16,original_e4,0
0.0,equal_layer_p2,original_only_minus_cold,positive_depth_only,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,0
-0.05475133596026305,equal_layer_p2,independence_minus_cold,positive_depth_only,5,-1.5008830328034684,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.004644065654325907,-0.4227504896298182,matched_random_selective,0.0,original_e4,0
-0.0879368861103954,equal_layer_p2,pair_minus_original_only,positive_depth_only,5,-1.7566115046794373,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0016278193245812568,0.19383249298713423,matched_random_selective,-4.440892098500626e-16,original_e4,0
-0.03318555015013236,equal_layer_p2,pair_minus_independence,positive_depth_only,5,-0.2557284718759689,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,-0.00301624632974465,0.6165829826169524,matched_random_selective,-4.440892098500626e-16,original_e4,0
-0.15524999999999967,equal_2q_budget_128,pair_minus_cold,all_scheduled,5,-3.5549999999999926,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,8.673617379884035e-19,0.0,matched_random_selective,-3.3306690738754696e-16,original_e4,5
0.0,equal_2q_budget_128,original_only_minus_cold,all_scheduled,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,5
-0.15312499999999996,equal_2q_budget_128,independence_minus_cold,all_scheduled,5,-3.2999999999999865,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,1.734723475976807e-18,7.105427357601002e-15,matched_random_selective,2.220446049250313e-16,original_e4,5
-0.15524999999999967,equal_2q_budget_128,pair_minus_original_only,all_scheduled,5,-3.5549999999999926,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,8.673617379884035e-19,0.0,matched_random_selective,-3.3306690738754696e-16,original_e4,5
-0.0021249999999997105,equal_2q_budget_128,pair_minus_independence,all_scheduled,5,-0.2550000000000061,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,-8.673617379884035e-19,-7.105427357601002e-15,matched_random_selective,-5.551115123125783e-16,original_e4,5
-0.15524999999999967,equal_2q_budget_128,pair_minus_cold,zero_depth_only,5,-3.5549999999999926,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,8.673617379884035e-19,0.0,matched_random_selective,-3.3306690738754696e-16,original_e4,5
0.0,equal_2q_budget_128,original_only_minus_cold,zero_depth_only,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,5
-0.15312499999999996,equal_2q_budget_128,independence_minus_cold,zero_depth_only,5,-3.2999999999999865,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,1.734723475976807e-18,7.105427357601002e-15,matched_random_selective,2.220446049250313e-16,original_e4,5
-0.15524999999999967,equal_2q_budget_128,pair_minus_original_only,zero_depth_only,5,-3.5549999999999926,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,8.673617379884035e-19,0.0,matched_random_selective,-3.3306690738754696e-16,original_e4,5
-0.0021249999999997105,equal_2q_budget_128,pair_minus_independence,zero_depth_only,5,-0.2550000000000061,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,-8.673617379884035e-19,-7.105427357601002e-15,matched_random_selective,-5.551115123125783e-16,original_e4,5
-0.16101187907978043,equal_2q_budget_256,pair_minus_cold,all_scheduled,5,-3.9405706645654313,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0019605762686290065,-0.7454632628357238,matched_random_selective,2.220446049250313e-16,original_e4,0
0.0,equal_2q_budget_256,original_only_minus_cold,all_scheduled,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,0
-0.05513024593082194,equal_2q_budget_256,independence_minus_cold,all_scheduled,5,-1.4993290596738795,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0008030745552734617,-0.4765005492915897,matched_random_selective,4.440892098500626e-16,original_e4,0
-0.16101187907978043,equal_2q_budget_256,pair_minus_original_only,all_scheduled,5,-3.9405706645654313,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0019605762686290065,-0.7454632628357238,matched_random_selective,2.220446049250313e-16,original_e4,0
-0.10588163314895849,equal_2q_budget_256,pair_minus_independence,all_scheduled,5,-2.4412416048915517,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0011575017133555448,-0.26896271354413415,matched_random_selective,-2.220446049250313e-16,original_e4,0
-0.16101187907978043,equal_2q_budget_256,pair_minus_cold,positive_depth_only,5,-3.9405706645654313,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0019605762686290065,-0.7454632628357238,matched_random_selective,2.220446049250313e-16,original_e4,0
0.0,equal_2q_budget_256,original_only_minus_cold,positive_depth_only,5,0.0,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0,0.0,matched_random_selective,0.0,original_e4,0
-0.05513024593082194,equal_2q_budget_256,independence_minus_cold,positive_depth_only,5,-1.4993290596738795,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0008030745552734617,-0.4765005492915897,matched_random_selective,4.440892098500626e-16,original_e4,0
-0.16101187907978043,equal_2q_budget_256,pair_minus_original_only,positive_depth_only,5,-3.9405706645654313,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0019605762686290065,-0.7454632628357238,matched_random_selective,2.220446049250313e-16,original_e4,0
-0.10588163314895849,equal_2q_budget_256,pair_minus_independence,positive_depth_only,5,-2.4412416048915517,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0011575017133555448,-0.26896271354413415,matched_random_selective,-2.220446049250313e-16,original_e4,0
0.0,equal_layer_p1,original_only_minus_cold,all_scheduled,1,-2.7785409422169955,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.17244107815664514,-2.7785409422169955,all_native,-4.440892098500626e-16,original_e4,0
0.0,equal_layer_p1,original_only_minus_cold,positive_depth_only,1,-2.7785409422169955,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.17244107815664514,-2.7785409422169955,all_native,-4.440892098500626e-16,original_e4,0
0.0,equal_layer_p2,original_only_minus_cold,all_scheduled,1,-0.8743409805234235,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.002469614591115915,-0.8743409805234235,all_native,-6.661338147750939e-16,original_e4,0
0.0,equal_layer_p2,original_only_minus_cold,positive_depth_only,1,-0.8743409805234235,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.002469614591115915,-0.8743409805234235,all_native,-6.661338147750939e-16,original_e4,0
0.0,equal_2q_budget_128,original_only_minus_cold,all_scheduled,1,-3.7314814814814827,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835381,-3.7314814814814827,all_native,-4.440892098500626e-16,original_e4,1
0.0,equal_2q_budget_128,original_only_minus_cold,zero_depth_only,1,-3.7314814814814827,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835381,-3.7314814814814827,all_native,-4.440892098500626e-16,original_e4,1
0.0,equal_2q_budget_256,original_only_minus_cold,all_scheduled,1,-5.840114994739278,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.25508040919953295,-5.840114994739278,all_native,1.1102230246251565e-16,original_e4,0
0.0,equal_2q_budget_256,original_only_minus_cold,positive_depth_only,1,-5.840114994739278,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.25508040919953295,-5.840114994739278,all_native,1.1102230246251565e-16,original_e4,0
-0.02696814037155959,equal_layer_p1,pair_minus_cold,all_scheduled,1,-12.244931880560877,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09989514781210046,-3.5742070481080574,fully_quadratized,-7.771561172376096e-16,original_e4,0
0.0023802152398875176,equal_layer_p1,original_only_minus_cold,all_scheduled,1,-5.891208507583912,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09730965539916187,-3.5543756170872456,fully_quadratized,1.1102230246251565e-15,original_e4,0
-0.07044222521317722,equal_layer_p1,independence_minus_cold,all_scheduled,1,-16.707611041237925,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09655274508158446,-3.560329275645959,fully_quadratized,-1.1102230246251565e-16,original_e4,0
-0.029348355611447108,equal_layer_p1,pair_minus_original_only,all_scheduled,1,-6.353723372976965,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.0025854924129385948,-0.019831431020811863,fully_quadratized,-1.887379141862766e-15,original_e4,0
0.04347408484161763,equal_layer_p1,pair_minus_independence,all_scheduled,1,4.462679160677048,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.003342402730516003,-0.013877772462098648,fully_quadratized,-6.661338147750939e-16,original_e4,0
-0.02696814037155959,equal_layer_p1,pair_minus_cold,positive_depth_only,1,-12.244931880560877,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09989514781210046,-3.5742070481080574,fully_quadratized,-7.771561172376096e-16,original_e4,0
0.0023802152398875176,equal_layer_p1,original_only_minus_cold,positive_depth_only,1,-5.891208507583912,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09730965539916187,-3.5543756170872456,fully_quadratized,1.1102230246251565e-15,original_e4,0
-0.07044222521317722,equal_layer_p1,independence_minus_cold,positive_depth_only,1,-16.707611041237925,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09655274508158446,-3.560329275645959,fully_quadratized,-1.1102230246251565e-16,original_e4,0
-0.029348355611447108,equal_layer_p1,pair_minus_original_only,positive_depth_only,1,-6.353723372976965,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.0025854924129385948,-0.019831431020811863,fully_quadratized,-1.887379141862766e-15,original_e4,0
0.04347408484161763,equal_layer_p1,pair_minus_independence,positive_depth_only,1,4.462679160677048,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.003342402730516003,-0.013877772462098648,fully_quadratized,-6.661338147750939e-16,original_e4,0
-0.02256424411091551,equal_layer_p2,pair_minus_cold,all_scheduled,1,-8.05847726450505,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.07381134580377752,-2.9451093156638244,fully_quadratized,-7.771561172376096e-16,original_e4,0
-0.00013353188468523403,equal_layer_p2,original_only_minus_cold,all_scheduled,1,-3.012521928184867,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.06779428538800647,-2.6233307512506308,fully_quadratized,7.771561172376096e-16,original_e4,0
-0.02133221786752204,equal_layer_p2,independence_minus_cold,all_scheduled,1,-5.96192390398847,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.07464472193236568,-2.680281393223913,fully_quadratized,1.1102230246251565e-16,original_e4,0
-0.022430712226230276,equal_layer_p2,pair_minus_original_only,all_scheduled,1,-5.0459553363201834,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.006017060415771033,-0.32177856441319364,fully_quadratized,-1.5543122344752192e-15,original_e4,0
-0.0012320262433934692,equal_layer_p2,pair_minus_independence,all_scheduled,1,-2.0965533605165803,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.0008333761285881786,-0.2648279224399115,fully_quadratized,-8.881784197001252e-16,original_e4,0
-0.02256424411091551,equal_layer_p2,pair_minus_cold,positive_depth_only,1,-8.05847726450505,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.07381134580377752,-2.9451093156638244,fully_quadratized,-7.771561172376096e-16,original_e4,0
-0.00013353188468523403,equal_layer_p2,original_only_minus_cold,positive_depth_only,1,-3.012521928184867,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.06779428538800647,-2.6233307512506308,fully_quadratized,7.771561172376096e-16,original_e4,0
-0.02133221786752204,equal_layer_p2,independence_minus_cold,positive_depth_only,1,-5.96192390398847,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.07464472193236568,-2.680281393223913,fully_quadratized,1.1102230246251565e-16,original_e4,0
-0.022430712226230276,equal_layer_p2,pair_minus_original_only,positive_depth_only,1,-5.0459553363201834,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.006017060415771033,-0.32177856441319364,fully_quadratized,-1.5543122344752192e-15,original_e4,0
-0.0012320262433934692,equal_layer_p2,pair_minus_independence,positive_depth_only,1,-2.0965533605165803,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.0008333761285881786,-0.2648279224399115,fully_quadratized,-8.881784197001252e-16,original_e4,0
-0.028707296529624116,equal_2q_budget_128,pair_minus_cold,all_scheduled,1,-10.750000000000014,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835389,-3.731481481481488,fully_quadratized,-8.881784197001252e-16,original_e4,1
1.2212453270876722e-15,equal_2q_budget_128,original_only_minus_cold,all_scheduled,1,-4.91666666666665,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835384,-3.7314814814814685,fully_quadratized,4.440892098500626e-16,original_e4,1
-0.07204964799725655,equal_2q_budget_128,independence_minus_cold,all_scheduled,1,-15.675925925925945,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835378,-3.7314814814814845,fully_quadratized,-7.771561172376096e-16,original_e4,1
-0.028707296529625337,equal_2q_budget_128,pair_minus_original_only,all_scheduled,1,-5.833333333333364,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,5.551115123125783e-17,-1.9539925233402755e-14,fully_quadratized,-1.3322676295501878e-15,original_e4,1
0.043342351467632434,equal_2q_budget_128,pair_minus_independence,all_scheduled,1,4.925925925925931,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,1.1102230246251565e-16,-3.552713678800501e-15,fully_quadratized,-1.1102230246251565e-16,original_e4,1
-0.028707296529624116,equal_2q_budget_128,pair_minus_cold,zero_depth_only,1,-10.750000000000014,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835389,-3.731481481481488,fully_quadratized,-8.881784197001252e-16,original_e4,1
1.2212453270876722e-15,equal_2q_budget_128,original_only_minus_cold,zero_depth_only,1,-4.91666666666665,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835384,-3.7314814814814685,fully_quadratized,4.440892098500626e-16,original_e4,1
-0.07204964799725655,equal_2q_budget_128,independence_minus_cold,zero_depth_only,1,-15.675925925925945,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10043724279835378,-3.7314814814814845,fully_quadratized,-7.771561172376096e-16,original_e4,1
-0.028707296529625337,equal_2q_budget_128,pair_minus_original_only,zero_depth_only,1,-5.833333333333364,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,5.551115123125783e-17,-1.9539925233402755e-14,fully_quadratized,-1.3322676295501878e-15,original_e4,1
0.043342351467632434,equal_2q_budget_128,pair_minus_independence,zero_depth_only,1,4.925925925925931,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,1.1102230246251565e-16,-3.552713678800501e-15,fully_quadratized,-1.1102230246251565e-16,original_e4,1
-0.0116974008002374,equal_2q_budget_256,pair_minus_cold,all_scheduled,1,-8.170014171090202,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09405276045245745,-3.1640624177740406,fully_quadratized,-5.551115123125783e-16,original_e4,0
0.000939509075314704,equal_2q_budget_256,original_only_minus_cold,all_scheduled,1,-6.287907058084741,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.11100590637899399,-3.51773004571368,fully_quadratized,5.551115123125783e-16,original_e4,0
-0.05208633939699381,equal_2q_budget_256,independence_minus_cold,all_scheduled,1,-13.208023067817699,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09814233104650535,-3.2290560634301517,fully_quadratized,-2.220446049250313e-16,original_e4,0
-0.012636909875552105,equal_2q_budget_256,pair_minus_original_only,all_scheduled,1,-1.8821071130054605,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.016953145926536545,0.3536676279396396,fully_quadratized,-1.1102230246251565e-15,original_e4,0
0.04038893859675641,equal_2q_budget_256,pair_minus_independence,all_scheduled,1,5.038008896727497,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.004089570594047909,0.0649936456561111,fully_quadratized,-3.3306690738754696e-16,original_e4,0
-0.0116974008002374,equal_2q_budget_256,pair_minus_cold,positive_depth_only,1,-8.170014171090202,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09405276045245745,-3.1640624177740406,fully_quadratized,-5.551115123125783e-16,original_e4,0
0.000939509075314704,equal_2q_budget_256,original_only_minus_cold,positive_depth_only,1,-6.287907058084741,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.11100590637899399,-3.51773004571368,fully_quadratized,5.551115123125783e-16,original_e4,0
-0.05208633939699381,equal_2q_budget_256,independence_minus_cold,positive_depth_only,1,-13.208023067817699,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09814233104650535,-3.2290560634301517,fully_quadratized,-2.220446049250313e-16,original_e4,0
-0.012636909875552105,equal_2q_budget_256,pair_minus_original_only,positive_depth_only,1,-1.8821071130054605,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.016953145926536545,0.3536676279396396,fully_quadratized,-1.1102230246251565e-15,original_e4,0
0.04038893859675641,equal_2q_budget_256,pair_minus_independence,positive_depth_only,1,5.038008896727497,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.004089570594047909,0.0649936456561111,fully_quadratized,-3.3306690738754696e-16,original_e4,0
-0.032353739477467,equal_layer_p1,pair_minus_cold,all_scheduled,1,-10.5545355730669,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09754527557439449,-3.486172198852259,selective,-6.661338147750939e-16,original_e4,0
-0.0003149669572316549,equal_layer_p1,original_only_minus_cold,all_scheduled,1,-4.207061969342632,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09744088477162535,-3.4843228729681925,selective,1.1102230246251565e-15,original_e4,0
-0.08676298779084901,equal_layer_p1,independence_minus_cold,all_scheduled,1,-16.46195073599952,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.1021550111250566,-3.59753306755605,selective,-7.771561172376096e-16,original_e4,0
-0.03203877252023535,equal_layer_p1,pair_minus_original_only,all_scheduled,1,-6.347473603724268,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.0001043908027691387,-0.0018493258840663884,selective,-1.7763568394002505e-15,original_e4,0
0.05440924831338201,equal_layer_p1,pair_minus_independence,all_scheduled,1,5.907415162932619,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.004609735550662103,0.11136086870379103,selective,1.1102230246251565e-16,original_e4,0
-0.032353739477467,equal_layer_p1,pair_minus_cold,positive_depth_only,1,-10.5545355730669,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09754527557439449,-3.486172198852259,selective,-6.661338147750939e-16,original_e4,0
-0.0003149669572316549,equal_layer_p1,original_only_minus_cold,positive_depth_only,1,-4.207061969342632,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09744088477162535,-3.4843228729681925,selective,1.1102230246251565e-15,original_e4,0
-0.08676298779084901,equal_layer_p1,independence_minus_cold,positive_depth_only,1,-16.46195073599952,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.1021550111250566,-3.59753306755605,selective,-7.771561172376096e-16,original_e4,0
-0.03203877252023535,equal_layer_p1,pair_minus_original_only,positive_depth_only,1,-6.347473603724268,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.0001043908027691387,-0.0018493258840663884,selective,-1.7763568394002505e-15,original_e4,0
0.05440924831338201,equal_layer_p1,pair_minus_independence,positive_depth_only,1,5.907415162932619,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.004609735550662103,0.11136086870379103,selective,1.1102230246251565e-16,original_e4,0
-0.08485396504474252,equal_layer_p2,pair_minus_cold,all_scheduled,1,-15.587510294596967,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10395060324034999,-3.930988441763377,selective,-9.992007221626409e-16,original_e4,0
-0.00015025354674758074,equal_layer_p2,original_only_minus_cold,all_scheduled,1,-3.861556951593535,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09966541880947488,-3.4195165335190847,selective,2.220446049250313e-16,original_e4,0
-0.09312946054651039,equal_layer_p2,independence_minus_cold,all_scheduled,1,-15.130201548641622,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10846704735567614,-3.696149267864138,selective,-1.5543122344752192e-15,original_e4,0
-0.08470371149799494,equal_layer_p2,pair_minus_original_only,all_scheduled,1,-11.725953343003432,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.004285184430875111,-0.5114719082442925,selective,-1.2212453270876722e-15,original_e4,0
0.008275495501767871,equal_layer_p2,pair_minus_independence,all_scheduled,1,-0.4573087459553449,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,-0.004516444115326146,-0.23483917389923903,selective,5.551115123125783e-16,original_e4,0
-0.08485396504474252,equal_layer_p2,pair_minus_cold,positive_depth_only,1,-15.587510294596967,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.10395060324034999,-3.930988441763377,selective,-9.992007221626409e-16,original_e4,0
-0.00015025354674758074,equal_layer_p2,original_only_minus_cold,positive_depth_only,1,-3.861556951593535,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.09966541880947488,-3.4195165335190847,selective,2.220446049250313e-16,original_e4,0
