auxiliary_inconsistency_rate,budget_key,depth_stratum,depths,draw_count,draw_ids,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,policy,representation,restart_count,statevector_norm,study,zero_depth_draw_count
0.764160235548692,equal_layer_p2,positive_depth_only,[2],1,"[""""]",29.15684610730173,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1244033334409379,7.641631795036843,cold,fully_quadratized,3,0.9999999999999996,original_e4,0
0.754411755824152,equal_layer_p2,all_scheduled,[2],1,"[""""]",29.105338130928317,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10303010375199469,7.3599459305619055,original_only,fully_quadratized,3,1.0000000000000018,original_e4,0
0.754411755824152,equal_layer_p2,positive_depth_only,[2],1,"[""""]",29.105338130928317,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10303010375199469,7.3599459305619055,original_only,fully_quadratized,3,1.0000000000000018,original_e4,0
0.7027947419235737,equal_layer_p2,all_scheduled,[2],1,"[""""]",24.605530597452596,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10891269783163159,6.890834489986102,pair,fully_quadratized,3,1.0000000000000002,original_e4,0
0.7027947419235737,equal_layer_p2,positive_depth_only,[2],1,"[""""]",24.605530597452596,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10891269783163159,6.890834489986102,pair,fully_quadratized,3,1.0000000000000002,original_e4,0
0.7597049001918372,equal_layer_p2,all_scheduled,[2],1,"[""""]",28.638188245804486,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11555086055761969,7.141579753737788,independence,fully_quadratized,3,0.9999999999999997,original_e4,0
0.7597049001918372,equal_layer_p2,positive_depth_only,[2],1,"[""""]",28.638188245804486,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11555086055761969,7.141579753737788,independence,fully_quadratized,3,0.9999999999999997,original_e4,0
0.7238010662267724,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",25.32359032366848,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13046201248916456,6.915859406058977,cold,fully_quadratized,3,0.9999999999999999,original_e4,0
0.7238010662267724,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",25.32359032366848,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13046201248916456,6.915859406058977,cold,fully_quadratized,3,0.9999999999999999,original_e4,0
0.7367487699713351,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",27.44767056070451,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11653047544425327,6.6927190673681425,original_only,fully_quadratized,3,1.0000000000000007,original_e4,0
0.7367487699713351,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",27.44767056070451,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11653047544425327,6.6927190673681425,original_only,fully_quadratized,3,1.0000000000000007,original_e4,0
0.6027677569502227,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",19.26198018906991,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12173610408355817,6.115157754759369,pair,fully_quadratized,3,0.9999999999999996,original_e4,0
0.6027677569502227,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",19.26198018906991,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12173610408355817,6.115157754759369,pair,fully_quadratized,3,0.9999999999999996,original_e4,0
0.6335216761371414,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",19.592372239709672,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.136480238983723,5.563035126739282,independence,fully_quadratized,3,1.0,original_e4,0
0.6335216761371414,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",19.592372239709672,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.136480238983723,5.563035126739282,independence,fully_quadratized,3,1.0,original_e4,0
0.7254159896828045,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",24.316845999822732,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11434682447983661,6.612600645860927,cold,fully_quadratized,3,0.9999999999999997,original_e4,0
0.7254159896828045,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",24.316845999822732,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11434682447983661,6.612600645860927,cold,fully_quadratized,3,0.9999999999999997,original_e4,0
0.742808735578739,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",28.88015049893566,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12119100193840415,6.678636045459563,original_only,fully_quadratized,3,1.0000000000000007,original_e4,0
0.742808735578739,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",28.88015049893566,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12119100193840415,6.678636045459563,original_only,fully_quadratized,3,1.0000000000000007,original_e4,0
0.6499292440991616,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",21.22054622546659,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.14272507654114822,6.023439790682821,pair,fully_quadratized,3,1.0,original_e4,0
0.6499292440991616,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",21.22054622546659,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.14272507654114822,6.023439790682821,pair,fully_quadratized,3,1.0,original_e4,0
0.7499502489087456,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",28.568679031380753,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12834170059460343,6.579153614295706,independence,fully_quadratized,3,0.9999999999999994,original_e4,0
0.7499502489087456,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",28.568679031380753,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12834170059460343,6.579153614295706,independence,fully_quadratized,3,0.9999999999999994,original_e4,0
0.759129668453606,equal_layer_p1,all_scheduled,[1],1,"[""""]",25.29553044740634,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13369296173135678,7.706416624127715,cold,selective,3,1.0000000000000007,original_e4,0
0.759129668453606,equal_layer_p1,positive_depth_only,[1],1,"[""""]",25.29553044740634,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13369296173135678,7.706416624127715,cold,selective,3,1.0000000000000007,original_e4,0
0.724643034665298,equal_layer_p1,all_scheduled,[1],1,"[""""]",23.598037998613137,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12967410927816758,7.259470759629104,original_only,selective,3,1.0000000000000009,original_e4,0
0.724643034665298,equal_layer_p1,positive_depth_only,[1],1,"[""""]",23.598037998613137,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12967410927816758,7.259470759629104,original_only,selective,3,1.0000000000000009,original_e4,0
0.6544280472199131,equal_layer_p1,all_scheduled,[1],1,"[""""]",19.70017244842875,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12166697630683981,6.757505819664092,pair,selective,3,1.0000000000000002,original_e4,0
0.6544280472199131,equal_layer_p1,positive_depth_only,[1],1,"[""""]",19.70017244842875,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12166697630683981,6.757505819664092,pair,selective,3,1.0000000000000002,original_e4,0
0.7491429502267545,equal_layer_p1,all_scheduled,[1],1,"[""""]",25.720794359886444,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12878905549460204,6.979302635828461,independence,selective,3,1.0,original_e4,0
0.7491429502267545,equal_layer_p1,positive_depth_only,[1],1,"[""""]",25.720794359886444,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12878905549460204,6.979302635828461,independence,selective,3,1.0,original_e4,0
0.76953029653788,equal_layer_p2,all_scheduled,[2],1,"[""""]",24.62527138311646,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11675907053059813,7.227022992987057,cold,selective,3,0.9999999999999994,original_e4,0
0.76953029653788,equal_layer_p2,positive_depth_only,[2],1,"[""""]",24.62527138311646,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11675907053059813,7.227022992987057,cold,selective,3,0.9999999999999994,original_e4,0
0.7731694818333469,equal_layer_p2,all_scheduled,[2],1,"[""""]",25.063493188528174,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10636963696445534,6.71023262926384,original_only,selective,3,1.0000000000000007,original_e4,0
0.7731694818333469,equal_layer_p2,positive_depth_only,[2],1,"[""""]",25.063493188528174,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10636963696445534,6.71023262926384,original_only,selective,3,1.0000000000000007,original_e4,0
0.6264019805943839,equal_layer_p2,all_scheduled,[2],1,"[""""]",18.4364747470034,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12832885279258743,6.430738777724614,pair,selective,3,0.9999999999999997,original_e4,0
0.6264019805943839,equal_layer_p2,positive_depth_only,[2],1,"[""""]",18.4364747470034,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12832885279258743,6.430738777724614,pair,selective,3,0.9999999999999997,original_e4,0
0.7443278250756292,equal_layer_p2,all_scheduled,[2],1,"[""""]",22.660643087959613,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1299073710805434,6.494611909209536,independence,selective,3,1.0000000000000002,original_e4,0
0.7443278250756292,equal_layer_p2,positive_depth_only,[2],1,"[""""]",22.660643087959613,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1299073710805434,6.494611909209536,independence,selective,3,1.0000000000000002,original_e4,0
0.7667109634572741,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",25.484260345640333,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10890448933345688,7.608541194658933,cold,selective,3,1.0000000000000002,original_e4,0
0.7667109634572741,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",25.484260345640333,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10890448933345688,7.608541194658933,cold,selective,3,1.0000000000000002,original_e4,0
0.7707514536065099,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",24.388189029418147,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1123930268287409,6.811116614906947,original_only,selective,3,1.0000000000000002,original_e4,0
0.7707514536065099,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",24.388189029418147,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1123930268287409,6.811116614906947,original_only,selective,3,1.0000000000000002,original_e4,0
0.6057159542684928,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",18.26735475091388,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10857364487209865,6.63193287962105,pair,selective,3,1.0000000000000002,original_e4,0
0.6057159542684928,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",18.26735475091388,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10857364487209865,6.63193287962105,pair,selective,3,1.0000000000000002,original_e4,0
0.6387770917098136,equal_2q_budget_128,all_scheduled,[1],1,"[""""]",19.57033951417937,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10940913888439606,6.838693172997645,independence,selective,3,0.9999999999999994,original_e4,0
0.6387770917098136,equal_2q_budget_128,positive_depth_only,[1],1,"[""""]",19.57033951417937,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10940913888439606,6.838693172997645,independence,selective,3,0.9999999999999994,original_e4,0
0.746300363527229,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",24.144530562686978,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11874839137355046,7.656126183534976,cold,selective,3,1.0000000000000007,original_e4,0
0.746300363527229,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",24.144530562686978,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11874839137355046,7.656126183534976,cold,selective,3,1.0000000000000007,original_e4,0
0.7533428063020562,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",23.58296446608432,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.09844522181769515,7.104332125440416,original_only,selective,3,1.0000000000000016,original_e4,0
0.7533428063020562,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",23.58296446608432,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.09844522181769515,7.104332125440416,original_only,selective,3,1.0000000000000016,original_e4,0
0.6294861146805708,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",17.87021313606056,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12670113387444135,6.570924060954318,pair,selective,3,1.0000000000000002,original_e4,0
0.6294861146805708,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",17.87021313606056,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12670113387444135,6.570924060954318,pair,selective,3,1.0000000000000002,original_e4,0
0.5069529968438434,equal_2q_budget_256,all_scheduled,[2],1,"[""""]",15.91997454822561,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1082826698123898,6.393377572608021,independence,selective,3,0.9999999999999991,original_e4,0
0.5069529968438434,equal_2q_budget_256,positive_depth_only,[2],1,"[""""]",15.91997454822561,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1082826698123898,6.393377572608021,independence,selective,3,0.9999999999999991,original_e4,0
0.6852423710620534,equal_layer_p1,all_scheduled,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.745210139879513,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11947409957692581,7.227357680473711,cold,matched_random_selective,15,0.9999999999999998,original_e4,0
0.6852423710620534,equal_layer_p1,positive_depth_only,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.745210139879513,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11947409957692581,7.227357680473711,cold,matched_random_selective,15,0.9999999999999998,original_e4,0
0.7382119373380046,equal_layer_p1,all_scheduled,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",15.923583401265024,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1359282962662062,6.434803796222624,original_only,matched_random_selective,15,1.0000000000000004,original_e4,0
0.7382119373380046,equal_layer_p1,positive_depth_only,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",15.923583401265024,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1359282962662062,6.434803796222624,original_only,matched_random_selective,15,1.0000000000000004,original_e4,0
0.5211131923194334,equal_layer_p1,all_scheduled,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.613787104266292,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.147331160663135,6.130977217910306,pair,matched_random_selective,15,1.0000000000000007,original_e4,0
0.5211131923194334,equal_layer_p1,positive_depth_only,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.613787104266292,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.147331160663135,6.130977217910306,pair,matched_random_selective,15,1.0000000000000007,original_e4,0
0.5264896819369329,equal_layer_p1,all_scheduled,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.975653709397465,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.14596226966674689,5.995742599441468,independence,matched_random_selective,15,1.0,original_e4,0
0.5264896819369329,equal_layer_p1,positive_depth_only,"[1, 1, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.975653709397465,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.14596226966674689,5.995742599441468,independence,matched_random_selective,15,1.0,original_e4,0
0.6274861643952327,equal_layer_p2,all_scheduled,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",12.713134676467297,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1532688670267982,6.091020690037242,cold,matched_random_selective,15,1.0000000000000002,original_e4,0
0.6274861643952327,equal_layer_p2,positive_depth_only,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",12.713134676467297,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1532688670267982,6.091020690037242,cold,matched_random_selective,15,1.0000000000000002,original_e4,0
0.6886166256584079,equal_layer_p2,all_scheduled,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.24296573391319,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.16369880806006054,5.830110954230605,original_only,matched_random_selective,15,1.0000000000000002,original_e4,0
0.6886166256584079,equal_layer_p2,positive_depth_only,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.24296573391319,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.16369880806006054,5.830110954230605,original_only,matched_random_selective,15,1.0000000000000002,original_e4,0
0.5570464007790157,equal_layer_p2,all_scheduled,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.884072606005635,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1667785037345244,5.776800142783486,pair,matched_random_selective,15,1.0000000000000004,original_e4,0
0.5570464007790157,equal_layer_p2,positive_depth_only,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",10.884072606005635,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1667785037345244,5.776800142783486,pair,matched_random_selective,15,1.0000000000000004,original_e4,0
0.6024020147083613,equal_layer_p2,all_scheduled,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",12.617297834939965,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1690571117529013,5.899682552175749,independence,matched_random_selective,15,1.0000000000000002,original_e4,0
0.6024020147083613,equal_layer_p2,positive_depth_only,"[2, 2, 2, 2, 2]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",12.617297834939965,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1690571117529013,5.899682552175749,independence,matched_random_selective,15,1.0000000000000002,original_e4,0
0.7516017016315346,equal_2q_budget_128,all_scheduled,"[0, 1, 0, 0, 0]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",17.428552173490107,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.07758906214920157,8.495163695647886,cold,matched_random_selective,15,1.0,original_e4,4
0.75,equal_2q_budget_128,zero_depth_only,"[0, 0, 0, 0]",4,"[""2026082711"", ""2026082713"", ""2026082714"", ""2026082715""]",16.59375,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.078125,8.625,cold,matched_random_selective,12,1.0,original_e4,4
0.7546495350601685,equal_2q_budget_128,all_scheduled,"[0, 1, 0, 0, 0]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",17.196559976511065,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.08604740643164052,7.4783769889281455,original_only,matched_random_selective,15,1.0000000000000002,original_e4,4
0.7500000000000014,equal_2q_budget_128,zero_depth_only,"[0, 0, 0, 0]",4,"[""2026082711"", ""2026082713"", ""2026082714"", ""2026082715""]",16.790625000000006,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.07882812500000001,7.725000000000005,original_only,matched_random_selective,12,1.0,original_e4,4
0.5112611774327356,equal_2q_budget_128,all_scheduled,"[0, 1, 0, 0, 0]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.832737699899791,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.08030838302987978,7.503283031861988,pair,matched_random_selective,15,1.0000000000000004,original_e4,4
0.509390625,equal_2q_budget_128,zero_depth_only,"[0, 0, 0, 0]",4,"[""2026082711"", ""2026082713"", ""2026082714"", ""2026082715""]",11.458125000000003,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.07882812500000004,7.725000000000002,pair,matched_random_selective,12,1.0000000000000007,original_e4,4
0.49807877110356397,equal_2q_budget_128,all_scheduled,"[0, 1, 0, 0, 0]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.903896997644702,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.08528070543284225,7.478097971486314,independence,matched_random_selective,15,1.0000000000000002,original_e4,4
0.4549609374999995,equal_2q_budget_128,zero_depth_only,"[0, 0, 0, 0]",4,"[""2026082711"", ""2026082713"", ""2026082714"", ""2026082715""]",10.890000000000004,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.07882812500000003,7.7250000000000005,independence,matched_random_selective,12,1.0000000000000002,original_e4,4
0.7087396596584309,equal_2q_budget_256,all_scheduled,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",15.125631109520072,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10973296069559671,6.960113367572896,cold,matched_random_selective,15,0.9999999999999997,original_e4,0
0.7087396596584309,equal_2q_budget_256,positive_depth_only,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",15.125631109520072,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.10973296069559671,6.960113367572896,cold,matched_random_selective,15,0.9999999999999997,original_e4,0
0.7202304562555675,equal_2q_budget_256,all_scheduled,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.94641049417234,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13780925800798496,5.9852189362676835,original_only,matched_random_selective,15,1.0000000000000002,original_e4,0
0.7202304562555675,equal_2q_budget_256,positive_depth_only,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",14.94641049417234,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.13780925800798496,5.9852189362676835,original_only,matched_random_selective,15,1.0000000000000002,original_e4,0
0.5218236727091414,equal_2q_budget_256,all_scheduled,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.3265941237441,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12129185842230732,6.208283891503385,pair,matched_random_selective,15,1.0000000000000004,original_e4,0
0.5218236727091414,equal_2q_budget_256,positive_depth_only,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.3265941237441,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.12129185842230732,6.208283891503385,pair,matched_random_selective,15,1.0000000000000004,original_e4,0
0.5140372730664637,equal_2q_budget_256,all_scheduled,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.395761459755253,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1414709347009745,5.9746545959243225,independence,matched_random_selective,15,1.0000000000000002,original_e4,0
0.5140372730664637,equal_2q_budget_256,positive_depth_only,"[1, 2, 1, 1, 1]",5,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]",11.395761459755253,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.1414709347009745,5.9746545959243225,independence,matched_random_selective,15,1.0000000000000002,original_e4,0
0.7580085081576732,equal_2q_budget_128,positive_depth_only,[1],1,"[""2026082712""]",20.767760867450534,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.07544531074600784,7.975818478239432,cold,matched_random_selective,3,1.0000000000000002,original_e4,0
0.7732476753008365,equal_2q_budget_128,positive_depth_only,[1],1,"[""2026082712""]",18.820299882555307,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,0.11492453215820254,6.491884944640707,original_only,matched_random_selective,3,1.000000000000001,original_e4,0
