actual_2q_gates,budget,design_id,initial_depth_provenance,initial_p_reconstructed,instance_id,noise_level,random_rep_seed,realised_depth_provenance,realised_p,reduction,representation,restart_id,source_row,source_sha256
191,256,design_1b31906bb96def01c5e2,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082711,archived_p_column,2,0,matched_random_selective,1,646,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
191,256,design_1b31906bb96def01c5e2,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082711,archived_p_column,2,0,matched_random_selective,2,647,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
191,256,design_1b31906bb96def01c5e2,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082711,archived_p_column,2,0,matched_random_selective,2,648,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
191,256,design_1b31906bb96def01c5e2,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082711,archived_p_column,2,0,matched_random_selective,2,649,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082712,archived_p_column,3,0,matched_random_selective,0,650,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082712,archived_p_column,3,0,matched_random_selective,0,651,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082712,archived_p_column,3,0,matched_random_selective,0,652,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082712,archived_p_column,3,0,matched_random_selective,1,653,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082712,archived_p_column,3,0,matched_random_selective,1,654,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082712,archived_p_column,3,0,matched_random_selective,1,655,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082712,archived_p_column,3,0,matched_random_selective,2,656,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082712,archived_p_column,3,0,matched_random_selective,2,657,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
246,256,design_0138df46ef5b97a5d085,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082712,archived_p_column,3,0,matched_random_selective,2,658,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082713,archived_p_column,2,1,matched_random_selective,0,659,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082713,archived_p_column,2,1,matched_random_selective,0,660,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082713,archived_p_column,2,1,matched_random_selective,0,661,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082713,archived_p_column,2,1,matched_random_selective,1,662,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082713,archived_p_column,2,1,matched_random_selective,1,663,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082713,archived_p_column,2,1,matched_random_selective,1,664,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082713,archived_p_column,2,1,matched_random_selective,2,665,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082713,archived_p_column,2,1,matched_random_selective,2,666,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
175,256,design_b2777cf44280ed894302,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082713,archived_p_column,2,1,matched_random_selective,2,667,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,0,668,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,0,669,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,0,670,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,1,671,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,1,672,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,1,673,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,2,674,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,2,675,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
177,256,design_be4b0e8a95002c9b845f,floor(recorded_budget/recorded_per_layer_gates),2,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,2,676,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082715,archived_p_column,3,0,matched_random_selective,0,677,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082715,archived_p_column,3,0,matched_random_selective,0,678,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082715,archived_p_column,3,0,matched_random_selective,0,679,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082715,archived_p_column,3,0,matched_random_selective,1,680,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082715,archived_p_column,3,0,matched_random_selective,1,681,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082715,archived_p_column,3,0,matched_random_selective,1,682,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,noiseless,2026082715,archived_p_column,3,0,matched_random_selective,2,683,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_low,2026082715,archived_p_column,3,0,matched_random_selective,2,684,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
255,256,design_e2a6a7ea21e427736176,floor(recorded_budget/recorded_per_layer_gates),3,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,realistic_high,2026082715,archived_p_column,3,0,matched_random_selective,2,685,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,all_native,0,686,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,all_native,0,687,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,all_native,0,688,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,all_native,1,689,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,all_native,1,690,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,all_native,1,691,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,all_native,2,692,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,all_native,2,693,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,all_native,2,694,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,2,0,fully_quadratized,0,695,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,2,0,fully_quadratized,0,696,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,2,0,fully_quadratized,0,697,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,2,0,fully_quadratized,1,698,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,2,0,fully_quadratized,1,699,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,2,0,fully_quadratized,1,700,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,2,0,fully_quadratized,2,701,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,2,0,fully_quadratized,2,702,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
213,256,design_a9426d72e18549584f06,floor(recorded_budget/recorded_per_layer_gates),2,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,2,0,fully_quadratized,2,703,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,selective,0,704,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,selective,0,705,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,selective,0,706,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,selective,1,707,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,selective,1,708,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,selective,1,709,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,,archived_p_column,4,0,selective,2,710,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,,archived_p_column,4,0,selective,2,711,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,,archived_p_column,4,0,selective,2,712,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082711,archived_p_column,4,0,matched_random_selective,0,713,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082711,archived_p_column,4,0,matched_random_selective,0,714,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082711,archived_p_column,4,0,matched_random_selective,0,715,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082711,archived_p_column,4,0,matched_random_selective,1,716,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082711,archived_p_column,4,0,matched_random_selective,1,717,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082711,archived_p_column,4,0,matched_random_selective,1,718,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082711,archived_p_column,4,0,matched_random_selective,2,719,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082711,archived_p_column,4,0,matched_random_selective,2,720,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082711,archived_p_column,4,0,matched_random_selective,2,721,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082712,archived_p_column,4,0,matched_random_selective,0,722,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082712,archived_p_column,4,0,matched_random_selective,0,723,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082712,archived_p_column,4,0,matched_random_selective,0,724,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082712,archived_p_column,4,0,matched_random_selective,1,725,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082712,archived_p_column,4,0,matched_random_selective,1,726,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082712,archived_p_column,4,0,matched_random_selective,1,727,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082712,archived_p_column,4,0,matched_random_selective,2,728,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082712,archived_p_column,4,0,matched_random_selective,2,729,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,2026082712,archived_p_column,4,0,matched_random_selective,2,730,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,2026082713,archived_p_column,4,0,matched_random_selective,0,731,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
231,256,design_574fee1a0aba0d9a42e3,floor(recorded_budget/recorded_per_layer_gates),4,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,2026082713,archived_p_column,4,0,matched_random_selective,0,732,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
