budget_key,ci95_high,ci95_low,ci_method,ci_status,ci_unit,contrast,depth_stratum,df,family,mean,metric,multiplicity,n_instances,representation,scope,sd,study,zero_depth_instance_count
equal_layer_p2,0.3302122696359324,-0.026279323557719475,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,9,cubic_spin_glass,0.15196647303910646,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.24917044220739715,targeted,0
equal_layer_p2,0.30440902819511073,-0.28853718041204124,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,9,cubic_spin_glass,0.007935923891534729,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.41444082223724804,targeted,0
equal_layer_p2,0.17872805293063881,-0.22798138422879738,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,9,cubic_spin_glass,-0.024626665649079275,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.28427029484504235,targeted,0
equal_layer_p1,-4.390420567061064,-9.317022336302925,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,9,max3sat,-6.853721451681994,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.443457194669126,targeted,0
equal_layer_p1,-4.140233284068184,-9.08378136841594,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,9,max3sat,-6.612007326242062,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.455301852185153,targeted,0
equal_layer_p1,-4.259885368332134,-9.262959401227977,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,9,max3sat,-6.761422384780056,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.4969076213133046,targeted,0
equal_layer_p1,0.20156739037315113,-0.016969256569274532,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,9,max3sat,0.0922990669019383,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.1527465836412764,targeted,0
equal_layer_p1,-0.08017489078591765,-0.21865522629007217,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,9,max3sat,-0.14941505853799492,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.09679108033230711,targeted,0
equal_layer_p2,-4.095307858920616,-9.04172486226755,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,9,max3sat,-6.568516360594083,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.4573070882954307,targeted,0
equal_layer_p2,-3.777654473451658,-8.66623361405013,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,9,max3sat,-6.221944043750894,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.416881209782396,targeted,0
equal_layer_p2,-4.300280223202968,-9.142899163723387,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,9,max3sat,-6.721589693463177,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,3.384757245021274,targeted,0
equal_layer_p2,0.3502164939496868,-0.6563631596878745,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,9,max3sat,-0.15307333286909386,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.7035506648752748,targeted,0
equal_layer_p2,-0.12405608949856967,-0.8752352099259955,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,9,max3sat,-0.4996456497122826,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.5250380014212306,targeted,0
