auxiliary_inconsistency_rate,encoded_energy_mean,family,instance_id,noise_level,optimum_hit_rate,original_objective_mean,representation
0.0,-0.034830729166666664,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_high,0.016194661458333332,-0.034830729166666664,all_native
0.0,-0.18505859375,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_low,0.020345052083333332,-0.18505859375,all_native
0.7464192708333334,25.249430338541668,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,noiseless,0.041585286458333336,-0.6407877604166666,fully_quadratized
0.7523600260416666,27.287760416666668,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_high,0.016764322916666668,-0.031087239583333332,fully_quadratized
0.7501627604166666,27.085693359375,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_low,0.020833333333333332,-0.1220703125,fully_quadratized
0.0,-2.209635416666667,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,noiseless,0.09449869791666667,-2.209635416666667,matched_random_selective
0.0,-0.03372395833333334,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_high,0.01640625,-0.03372395833333334,matched_random_selective
0.0,-0.23037109375,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_low,0.02421875,-0.23037109375,matched_random_selective
0.0,-2.5797526041666665,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,noiseless,0.10091145833333333,-2.5797526041666665,selective
0.0,-0.034505208333333336,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_high,0.016276041666666668,-0.034505208333333336,selective
0.0,-0.2906901041666667,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,realistic_low,0.026611328125,-0.2906901041666667,selective
0.0,-2.6588541666666665,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,0.20475260416666666,-2.6588541666666665,all_native
0.0,0.018717447916666668,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,0.033772786458333336,0.018717447916666668,all_native
0.0,-0.42529296875,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,0.06404622395833333,-0.42529296875,all_native
0.8023274739583334,50.794189453125,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,0.08683268229166667,-0.736328125,fully_quadratized
0.759521484375,42.884358723958336,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,0.036376953125,-0.0517578125,fully_quadratized
0.7783203125,46.298909505208336,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,0.053466796875,-0.2503255208333333,fully_quadratized
0.0,-2.623763020833333,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,0.18795572916666667,-2.623763020833333,matched_random_selective
0.0,-0.019270833333333334,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,0.03474934895833333,-0.019270833333333334,matched_random_selective
0.0,-0.4799479166666666,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,0.06251627604166667,-0.4799479166666666,matched_random_selective
0.0,-2.3839518229166665,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,noiseless,0.154296875,-2.3839518229166665,selective
0.0,-0.0032552083333333335,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_high,0.032307942708333336,-0.0032552083333333335,selective
0.0,-0.31298828125,cubic_spin_glass,inst_7a77be45945816cdb503e7f7499301da069c2cbea99b8c7736abc24242d83658,realistic_low,0.050699869791666664,-0.31298828125,selective
0.0,-2.27978515625,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,noiseless,0.4860026041666667,-2.27978515625,all_native
0.0,-0.024251302083333332,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_high,0.12630208333333334,-0.024251302083333332,all_native
0.0,-0.2692057291666667,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_low,0.165283203125,-0.2692057291666667,all_native
