instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,retained_cubic,active_pair_count,penalty_setting,target_pair,x_assignments_checked,xy_assignments_checked,max_pointwise_error,mismatch_count,tie_count,inconsistent_minimiser_count,witness_id,constructible,constructibility_reason,status,config_hash,manifest_hash,code_commit
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,below_threshold,"[1, 5]",32,64,1.0,2,0,2,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_below_threshold_1_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,at_threshold,"[1, 5]",32,64,0.0,0,2,2,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_at_threshold_1_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_e4da43e6b0686d6c,,1,4,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_e4da43e6b0686d6c,,1,4,,below_threshold,"[2, 4]",32,64,1.0,8,0,8,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_below_threshold_2_4_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_e4da43e6b0686d6c,,1,4,,at_threshold,"[2, 4]",32,64,0.0,0,8,8,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_at_threshold_2_4_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,below_threshold,"[1, 5]",32,64,1.0,2,0,2,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_below_threshold_1_5_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_3ef4503927a05310,,1,3,,at_threshold,"[1, 5]",32,64,0.0,0,2,2,inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de_matched_random_nontrivial_selective_at_threshold_1_5_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1bbaca4e7cec8b9d,,1,5,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1bbaca4e7cec8b9d,,1,5,,below_threshold,"[1, 2]",64,128,1.0,8,0,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_nontrivial_selective_supplement_below_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1bbaca4e7cec8b9d,,1,5,,at_threshold,"[1, 2]",64,128,0.0,0,8,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_nontrivial_selective_supplement_at_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_bd01a8f3ee8dc4f2,,1,2,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_bd01a8f3ee8dc4f2,,1,2,,below_threshold,"[2, 6]",64,128,1.0,3,0,3,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_below_threshold_2_6_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_bd01a8f3ee8dc4f2,,1,2,,at_threshold,"[2, 6]",64,128,0.0,0,3,3,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_at_threshold_2_6_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_39e472bb798e42f4,,1,5,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_39e472bb798e42f4,,1,5,,below_threshold,"[1, 2]",64,128,1.0,8,0,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_below_threshold_1_2_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_39e472bb798e42f4,,1,5,,at_threshold,"[1, 2]",64,128,0.0,0,8,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_at_threshold_1_2_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_f45d03717440be8d,,1,5,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_f45d03717440be8d,,1,5,,below_threshold,"[2, 6]",64,128,1.0,16,0,16,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_below_threshold_2_6_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_f45d03717440be8d,,1,5,,at_threshold,"[2, 6]",64,128,0.0,0,16,16,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_at_threshold_2_6_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_59d3a6112d0fa9c9,,1,5,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_59d3a6112d0fa9c9,,1,5,,below_threshold,"[2, 6]",64,128,1.0,8,0,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_below_threshold_2_6_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_59d3a6112d0fa9c9,,1,5,,at_threshold,"[2, 6]",64,128,0.0,0,8,8,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_at_threshold_2_6_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_d873dede30c8a98a,,1,5,,above_threshold,,64,128,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_d873dede30c8a98a,,1,5,,below_threshold,"[2, 5]",64,128,1.0,16,0,16,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_below_threshold_2_5_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_d873dede30c8a98a,,1,5,,at_threshold,"[2, 5]",64,128,0.0,0,16,16,inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd_matched_random_nontrivial_selective_at_threshold_2_5_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,nontrivial_selective_supplement,,design_c5abf0c2a011003b,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,nontrivial_selective_supplement,,design_c5abf0c2a011003b,,1,6,,below_threshold,"[1, 4]",128,256,1.0,16,0,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_nontrivial_selective_supplement_below_threshold_1_4_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,nontrivial_selective_supplement,,design_c5abf0c2a011003b,,1,6,,at_threshold,"[1, 4]",128,256,0.0,0,16,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_nontrivial_selective_supplement_at_threshold_1_4_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_bfd6a26a7eb4f917,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_bfd6a26a7eb4f917,,1,6,,below_threshold,"[5, 7]",128,256,1.0,16,0,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_below_threshold_5_7_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_bfd6a26a7eb4f917,,1,6,,at_threshold,"[5, 7]",128,256,0.0,0,16,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_at_threshold_5_7_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_916035d0ee699c50,,1,3,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_916035d0ee699c50,,1,3,,below_threshold,"[4, 7]",128,256,1.0,2,0,2,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_below_threshold_4_7_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_916035d0ee699c50,,1,3,,at_threshold,"[4, 7]",128,256,0.0,0,2,2,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_at_threshold_4_7_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_6afdef91a5ae4e4f,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_6afdef91a5ae4e4f,,1,6,,below_threshold,"[2, 7]",128,256,1.0,16,0,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_below_threshold_2_7_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_6afdef91a5ae4e4f,,1,6,,at_threshold,"[2, 7]",128,256,0.0,0,16,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_at_threshold_2_7_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_905365e5b635cf66,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_905365e5b635cf66,,1,6,,below_threshold,"[4, 6]",128,256,1.0,16,0,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_below_threshold_4_6_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_905365e5b635cf66,,1,6,,at_threshold,"[4, 6]",128,256,0.0,0,16,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_at_threshold_4_6_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_905365e5b635cf66,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,test,matched_random_nontrivial_selective,,design_905365e5b635cf66,,1,6,,below_threshold,"[4, 6]",128,256,1.0,16,0,16,inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c_matched_random_nontrivial_selective_below_threshold_4_6_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
