instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,retained_cubic,quadratic_couplings,M_max,coefficient_dynamic_range,topology_id,topology_capacity,transpiler_seed,two_qubit_gates,two_qubit_depth,swap_count,swap_count_method,routing_overhead,compile_runtime_sec,status,failure_kind,failure_message,compiler_protocol_id,qiskit_version,config_hash,manifest_hash,code_commit,common_feasible_cohort_id
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,selective,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082723,138,106,20,routing_pass_callback,56,0.0126248000015039,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,selective,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082724,140,98,20,routing_pass_callback,58,0.013619399993331172,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,selective,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082725,138,109,20,routing_pass_callback,56,0.011362799996277317,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082721,125,97,19,routing_pass_callback,51,0.01617909999913536,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082722,120,92,18,routing_pass_callback,46,0.012987199996132404,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082723,116,92,16,routing_pass_callback,42,0.012459799996577203,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082724,118,92,18,routing_pass_callback,44,0.012601299997186288,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082725,120,93,18,routing_pass_callback,46,0.012938300002133474,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,fully_quadratized,,design_557d67647042c157dd50,8,2,10,0,33,24.0,174.0,device_sparse_v1,12,2026082721,105,57,15,routing_pass_callback,39,0.012286400000448339,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,fully_quadratized,,design_557d67647042c157dd50,8,2,10,0,33,24.0,174.0,device_sparse_v1,12,2026082722,114,80,16,routing_pass_callback,48,0.012079200008884072,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,fully_quadratized,,design_557d67647042c157dd50,8,2,10,0,33,24.0,174.0,device_sparse_v1,12,2026082723,114,82,16,routing_pass_callback,48,0.010872600003494881,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,fully_quadratized,,design_557d67647042c157dd50,8,2,10,0,33,24.0,174.0,device_sparse_v1,12,2026082724,107,74,15,routing_pass_callback,41,0.011375799993402325,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,fully_quadratized,,design_557d67647042c157dd50,8,2,10,0,33,24.0,174.0,device_sparse_v1,12,2026082725,107,65,15,routing_pass_callback,41,0.010925899987341836,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082721,125,97,19,routing_pass_callback,51,0.014068599994061515,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082722,120,92,18,routing_pass_callback,46,0.010980299994116649,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082723,116,92,16,routing_pass_callback,42,0.009999599991715513,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082724,118,92,18,routing_pass_callback,44,0.012355500002740882,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,19,0.0,100.0,device_sparse_v1,12,2026082725,120,93,18,routing_pass_callback,46,0.010517000002437271,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082721,37,34,3,routing_pass_callback,5,0.0066482000111136585,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082722,35,32,3,routing_pass_callback,3,0.004935699995257892,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082723,35,29,3,routing_pass_callback,3,0.005512999996426515,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082724,33,30,3,routing_pass_callback,1,0.0060864999977638945,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082725,35,30,3,routing_pass_callback,3,0.004078300000401214,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,fully_quadratized,,design_995ef6c3c7c7af0b5585,8,2,10,0,28,25.0,33.5,device_sparse_v1,12,2026082721,86,64,12,routing_pass_callback,30,0.005500900006154552,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,fully_quadratized,,design_995ef6c3c7c7af0b5585,8,2,10,0,28,25.0,33.5,device_sparse_v1,12,2026082722,93,66,13,routing_pass_callback,37,0.004948600006173365,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,fully_quadratized,,design_995ef6c3c7c7af0b5585,8,2,10,0,28,25.0,33.5,device_sparse_v1,12,2026082723,91,55,13,routing_pass_callback,35,0.00644800000009127,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,fully_quadratized,,design_995ef6c3c7c7af0b5585,8,2,10,0,28,25.0,33.5,device_sparse_v1,12,2026082724,98,60,14,routing_pass_callback,42,0.005609499989077449,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,fully_quadratized,,design_995ef6c3c7c7af0b5585,8,2,10,0,28,25.0,33.5,device_sparse_v1,12,2026082725,77,48,9,routing_pass_callback,21,0.0051582000014605,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082721,37,34,3,routing_pass_callback,5,0.00464339999598451,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082722,35,32,3,routing_pass_callback,3,0.006497100010165013,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082723,35,29,3,routing_pass_callback,3,0.005578999989666045,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082724,33,30,3,routing_pass_callback,1,0.006461899989517406,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,16,0.0,1.0,device_sparse_v1,12,2026082725,35,30,3,routing_pass_callback,3,0.008160799989127554,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082721,72,64,8,routing_pass_callback,14,0.007307799998670816,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082722,72,64,8,routing_pass_callback,14,0.007635899994056672,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082723,75,61,9,routing_pass_callback,17,0.007944500001030974,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082724,74,68,8,routing_pass_callback,16,0.007919600000604987,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082725,75,61,9,routing_pass_callback,17,0.00783630000660196,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,fully_quadratized,,design_ae074786fcec8c431cea,8,2,10,0,24,14.0,86.0,device_sparse_v1,12,2026082721,71,41,9,routing_pass_callback,23,0.007373400003416464,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,fully_quadratized,,design_ae074786fcec8c431cea,8,2,10,0,24,14.0,86.0,device_sparse_v1,12,2026082722,72,49,10,routing_pass_callback,24,0.005893699999433011,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,fully_quadratized,,design_ae074786fcec8c431cea,8,2,10,0,24,14.0,86.0,device_sparse_v1,12,2026082723,75,51,9,routing_pass_callback,27,0.005299800002831034,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,fully_quadratized,,design_ae074786fcec8c431cea,8,2,10,0,24,14.0,86.0,device_sparse_v1,12,2026082724,71,45,9,routing_pass_callback,23,0.007109799989848398,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,fully_quadratized,,design_ae074786fcec8c431cea,8,2,10,0,24,14.0,86.0,device_sparse_v1,12,2026082725,73,52,9,routing_pass_callback,25,0.005946300007053651,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,11,0.0,54.0,device_sparse_v1,12,2026082721,72,64,8,routing_pass_callback,14,0.049950600005104207,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
