family,representation,budget_mode,budget_value,warm_start_policy,pair_closure,instance_count,design_count,run_count,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_cold_mean,paired_difference_vs_cold_ci95_low,paired_difference_vs_cold_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,mean_abs_original_margin,weak_signal_instance_count,status,config_hash,manifest_hash,code_commit
cubic_spin_glass,matched_random_selective,equal_layer,2,cold_start,not_applicable,7,7,105,-2.7936564265752963,-3.429612061145406,-2.1577007920051865,0.0,0.0,0.0,0.1578650987183046,0.0349723877568531,0.28075780967975605,-2.7936564265752963,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_layer,2,original_variables_only,auxiliary_cold_half,7,7,105,-2.6149604714203387,-3.3031520191448043,-1.9267689236958732,0.1786959551549576,-0.11665027042199197,0.4740421807319072,0.17576379311609974,0.05313959328743015,0.29838799294476936,-2.6149604714203387,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,128,cold_start,not_applicable,7,7,21,-2.531285408517846,-2.914120995734175,-2.1484498213015164,0.0,0.0,0.0,0.17265924644958308,0.01865612310562939,0.3266623697935368,-2.531285408517846,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,128,original_variables_only,auxiliary_cold_half,7,7,21,-2.32352693605906,-2.73466431907772,-1.9123895530403996,0.20775847245878595,-0.09181233409892728,0.5073292790164992,0.1688329267777329,0.03916350174908939,0.2985023518063764,-2.32352693605906,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,256,cold_start,not_applicable,7,7,21,-2.8332157197718533,-3.4041589129437533,-2.2622725265999533,0.0,0.0,0.0,0.17706172585319208,0.042394918263381404,0.3117285334430028,-2.8332157197718533,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,256,original_variables_only,auxiliary_cold_half,7,7,21,-2.580296872705026,-3.2345258155401266,-1.9260679298699257,0.25291884706682705,0.08421985173347918,0.4216178424001749,0.1889733443021175,0.07736051419259526,0.30058617441163976,-2.580296872705026,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_layer,1,cold_start,not_applicable,7,7,21,-2.327645806031388,-2.7660467688736325,-1.889244843189143,0.0,0.0,0.0,0.12932891014289485,0.022494779419914623,0.23616304086587508,-2.327645806031388,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_layer,1,original_variables_only,auxiliary_cold_half,7,7,21,-1.9105969375137122,-2.27484404616419,-1.5463498288632342,0.4170488685176755,0.20840249046206114,0.6256952465732898,0.12623486694372824,0.03449804106699793,0.21797169282045853,-1.9105969375137122,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_layer,2,cold_start,not_applicable,7,7,21,-2.7936564265752963,-3.429612061145406,-2.1577007920051865,0.0,0.0,0.0,0.1578650987183046,0.0349723877568531,0.28075780967975605,-2.7936564265752963,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,selective,equal_layer,2,original_variables_only,auxiliary_cold_half,7,7,21,-2.6149604714203387,-3.3031520191448043,-1.9267689236958732,0.1786959551549576,-0.11665027042199197,0.4740421807319072,0.17576379311609974,0.05313959328743015,0.29838799294476936,-2.6149604714203387,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_compiled_two_qubit_gates,128,cold_start,not_applicable,7,7,21,10.084902661021841,6.147278083280334,14.022527238763349,0.0,0.0,0.0,0.07683109188118195,0.021925125307113214,0.1317370584552507,10.084902661021841,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_compiled_two_qubit_gates,128,original_variables_only,auxiliary_cold_half,7,7,21,9.403914844506263,5.556573923936284,13.251255765076241,-0.6809878165155797,-1.715974488172093,0.35399885514093377,0.09408488572693548,0.040816367626275586,0.14735340382759538,9.403914844506263,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_compiled_two_qubit_gates,256,cold_start,not_applicable,7,7,21,7.90500476280188,4.512097696186677,11.297911829417083,0.0,0.0,0.0,0.1349196935862955,0.05802213417116739,0.2118172530014236,7.90500476280188,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_compiled_two_qubit_gates,256,original_variables_only,auxiliary_cold_half,7,7,21,7.9209717261037715,4.526310644050806,11.315632808156737,0.015966963301891735,-0.9176141462984118,0.9495480729021952,0.1406934416440018,0.061029233852348444,0.22035764943565517,7.9209717261037715,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_layer,1,cold_start,not_applicable,7,7,21,8.20768049236848,4.805987600625352,11.609373384111608,0.0,0.0,0.0,0.11780468514510209,0.04983822260872893,0.18577114768147523,8.20768049236848,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_layer,1,original_variables_only,auxiliary_cold_half,7,7,21,8.163052835538851,4.882980552119479,11.443125118958223,-0.04462765682962942,-1.1403003668593743,1.0510450532001157,0.1220588205558025,0.049255389958044724,0.19486225115356026,8.163052835538851,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_layer,2,cold_start,not_applicable,7,7,21,8.109050167047526,4.96687711182529,11.251223222269761,0.0,0.0,0.0,0.12495578762601522,0.056178203274552196,0.19373337197747825,8.109050167047526,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
max3sat,all_native,equal_layer,2,original_variables_only,auxiliary_cold_half,7,7,21,7.583178943591331,4.855882383501081,10.31047550368158,-0.5258712234561943,-1.2283916653743128,0.17664921846192416,0.14465784057331252,0.07286495174763306,0.21645072939899196,7.583178943591331,0.0,0.03809523809523809,6,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
