view,family,source_tier,metric,budget_mode,budget_key,topology_id,sparsity_bin,pair_reuse_bin,instance_count,uncertainty_unit_count,help_count,little_effect_count,hurt_count,help_fraction,little_effect_fraction,hurt_fraction,mean_effect,effect_ci95_low,effect_ci95_high,mean_canonical_cubic_sparsity,mean_pair_reuse_score,status,config_hash,manifest_hash,analysis_config_hash,code_commit
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,low,intermediate,8,2,3,5,0,0.375,0.625,0.0,0.177045408647148,-0.16996359230126198,0.5240544095955579,0.04111165698336751,0.3282393765508685,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,low,low,7,2,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.11068111455108358,-0.10625386996904022,0.32761609907120737,0.035720795495231585,0.18690476190476188,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,6,2,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1356060606060606,0.37709435626102294,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,low,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.19444444444444442,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,high,4,2,0,4,0,0.0,1.0,0.0,0.008748636783339127,-0.00839869131200556,0.025895964878683814,0.1187421679197995,0.5485603932584269,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,9,2,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.02160493827160494,-0.020740740740740737,0.06395061728395061,0.12469336219336219,0.39753270135214586,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.5166666666666666,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,intermediate,8,2,3,5,0,0.375,0.625,0.0,0.09617466956018203,-0.09232768277777476,0.2846770218981388,0.04111165698336751,0.3282393765508685,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,low,7,2,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.07717041800643087,-0.07408360128617364,0.2284244372990354,0.035720795495231585,0.18690476190476188,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,6,2,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1356060606060606,0.37709435626102294,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,low,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.19444444444444442,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,high,4,2,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1187421679197995,0.5485603932584269,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,9,2,0,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12469336219336219,0.39753270135214586,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.5166666666666666,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,intermediate,8,2,0,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04111165698336751,0.3282393765508685,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,low,7,2,0,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.035720795495231585,0.18690476190476188,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,6,2,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1356060606060606,0.37709435626102294,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,low,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.19444444444444442,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,high,6,2,0,5,1,0.0,0.8333333333333334,0.16666666666666666,-0.044410238521762166,-0.14324612228036443,0.054425645236840084,0.6892857142857144,0.6363883937413349,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,intermediate,4,2,0,4,0,0.0,1.0,0.0,0.0005987048850800923,-0.0005747566896768882,0.0017721664598370729,0.2785714285714286,0.3611111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,0.14884473918367291,0.14884473918367291,0.14884473918367291,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,intermediate,intermediate,3,2,0,3,0,0.0,1.0,0.0,0.3747923696490178,-0.2806940956576814,1.030278834955717,0.11984126984126985,0.35353535353535354,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,high,6,2,0,5,1,0.0,0.8333333333333334,0.16666666666666666,-0.13191649596921606,-0.31662529840079656,0.05279230646236441,0.6892857142857144,0.6363883937413349,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,intermediate,4,2,0,2,2,0.0,0.5,0.5,-1.0283900891566786,-2.870897618055288,0.8141174397419308,0.2785714285714286,0.3611111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,0.5397937888906751,0.5397937888906751,0.5397937888906751,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,intermediate,intermediate,3,2,0,3,0,0.0,1.0,0.0,-0.22027833049013468,-0.567896675132846,0.12734001415257662,0.11984126984126985,0.35353535353535354,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,high,6,2,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.7565947726575283,-0.6787555076052013,2.191945052920258,0.6892857142857144,0.6363883937413349,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,intermediate,4,2,0,4,0,0.0,1.0,0.0,0.6054723199933152,-0.7530576042913031,1.9640022442779335,0.2785714285714286,0.3611111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.1554490530473247,-0.1554490530473247,-0.1554490530473247,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,intermediate,intermediate,3,2,0,1,2,0.0,0.3333333333333333,0.6666666666666666,-0.2605951709728554,-0.8379267654240954,0.31673642347838454,0.11984126984126985,0.35353535353535354,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,high,6,2,0,5,1,0.0,0.8333333333333334,0.16666666666666666,0.17903998376091582,-0.2980744205023941,0.6561543880242257,0.6892857142857144,0.6363883937413349,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,intermediate,4,2,0,4,0,0.0,1.0,0.0,1.6192735597188694,-1.6360686613453546,4.874615780783094,0.2785714285714286,0.3611111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.32199695882292323,-0.32199695882292323,-0.32199695882292323,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,intermediate,intermediate,3,2,0,1,2,0.0,0.3333333333333333,0.6666666666666666,-0.5078961824620498,-1.4880089276669124,0.47221656274281265,0.11984126984126985,0.35353535353535354,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
