instance_id,family,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,topology_id,transpiler_seed_count,compiled_2q_gates_by_seed_json,compiled_2q_gates_per_layer,config_hash,manifest_hash,code_commit
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,matched_random_selective,2026082713,design_5bf50ca6b5fc9b89a962,6,0,6,device_sparse_v1,5,"[102,109,106,105,109]",106,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,matched_random_selective,2026082714,design_5bf50ca6b5fc9b89a962,6,0,6,device_sparse_v1,5,"[102,109,106,105,109]",106,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,matched_random_selective,2026082715,design_5bf50ca6b5fc9b89a962,6,0,6,device_sparse_v1,5,"[102,109,106,105,109]",106,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,all_native,,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,fully_quadratized,,design_8f6ee7e5daee7888a881,8,3,11,device_sparse_v1,5,"[153,139,145,143,147]",145,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,selective,,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,matched_random_selective,2026082711,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,matched_random_selective,2026082712,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,matched_random_selective,2026082713,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,matched_random_selective,2026082714,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,matched_random_selective,2026082715,design_3c032a44a2ff1bb87b0c,8,0,8,device_sparse_v1,5,"[99,100,89,97,85]",97,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,all_native,,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,fully_quadratized,,design_fb701f4d145b2eae6e6d,6,6,12,device_sparse_v1,5,"[154,159,152,170,162]",159,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,selective,,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,matched_random_selective,2026082711,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,matched_random_selective,2026082712,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,matched_random_selective,2026082713,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,matched_random_selective,2026082714,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,matched_random_selective,2026082715,design_4f926ee68b74267c2276,6,0,6,device_sparse_v1,5,"[127,129,127,123,132]",127,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,all_native,,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,fully_quadratized,,design_83354b33c6a11f1866c6,8,2,10,device_sparse_v1,5,"[70,75,72,73,78]",73,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,selective,,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,matched_random_selective,2026082711,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,matched_random_selective,2026082712,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,matched_random_selective,2026082713,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,matched_random_selective,2026082714,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,matched_random_selective,2026082715,design_37a06e5154de9ef5fdb0,8,0,8,device_sparse_v1,5,"[77,83,78,76,81]",78,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,all_native,,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,fully_quadratized,,design_ef2ce9a7d58a3436a73a,6,6,12,device_sparse_v1,5,"[155,153,140,157,148]",153,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,selective,,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,matched_random_selective,2026082711,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,matched_random_selective,2026082712,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,matched_random_selective,2026082713,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,matched_random_selective,2026082714,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,matched_random_selective,2026082715,design_d5c26fe4843ee025cbcf,6,0,6,device_sparse_v1,5,"[160,151,147,151,146]",151,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,all_native,,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,fully_quadratized,,design_daf7e8f34bc347fb050a,6,3,9,device_sparse_v1,5,"[66,60,61,57,66]",61,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,selective,,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082711,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082712,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082713,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082714,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082715,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,fully_quadratized,,design_fdf706b8e2f8e2c0aac4,8,2,10,device_sparse_v1,5,"[90,88,79,94,87]",88,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,selective,,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082711,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082712,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082713,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082714,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082715,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,62d74e366b6d82534156c3e137a8315981034aba
