task_id,study,instance_id,representation,random_rep_seed,design_id,budget_key,warm_start_policy,pair_closure,restart_id,family,split,n_original,n_aux,p,budget_mode,compiled_2q_budget,compiled_2q_gates_per_layer,actual_2q_gates,optimizer_seed,circuit_seed,measurement_seed,initialization_seed,initial_parameters_sha256,evaluation_budget,marginal_set_sha256,relaxation_method,relaxation_status,source_relative_path,source_csv_row_number,source_config_hash,source_code_commit,planned_action,action_reason
029ca60ce6fd0ff6edf9b2bf0c571c61362d871a9de2173c547c2b4a0b3edeaf,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082731,2026082741,2026082751,4724427567998742085,7c9826c69857310aff6eedda820a3785af9b569f2f9f2e19ace5c9ee9f332619,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,878,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
e6ff6c6e401bbb97e75f3e4e9c1bdeaf800ff09e1ae10e6ca298b2745016bf96,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082732,2026082742,2026082752,2808332730819955982,f3c24e43201934457c98d90e971418b9c7476f002be97b188264656fca730696,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,879,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
69592420a3602a6a8456a57fd67eb3c06e20169b4f3863d2980da032657e8c4e,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082733,2026082743,2026082753,9052782111982989365,2f1f246d5d247b1f3aa9d515298e35f640e5d31e3f1ff244f6958fb15ad0c91d,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,880,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
e8f8a758b59356bdb0c0c859bc82d48b34423d0d66a152a6bde4ab8c2bb0d19e,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,0,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082731,2026082741,2026082751,4724427567998742085,7c9826c69857310aff6eedda820a3785af9b569f2f9f2e19ace5c9ee9f332619,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,881,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
889108364d149f12ca62e54a999740c7e80f976576fe1480521b8c6f26011714,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,1,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082732,2026082742,2026082752,2808332730819955982,f3c24e43201934457c98d90e971418b9c7476f002be97b188264656fca730696,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,882,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
3e42b2a63ad359b9d4866f3105159aee1603ef4011a8799e9673ec9641ff3fad,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,2,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082733,2026082743,2026082753,9052782111982989365,2f1f246d5d247b1f3aa9d515298e35f640e5d31e3f1ff244f6958fb15ad0c91d,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,883,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
5bef10cce0e97bb3bea41cbb04b9cf2ee7fdbdd19fa0e4559cc963b0f6423937,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082731,2026082741,2026082751,7771203527664066092,f1d3fae55be1a64729ed13a02bf8bcceeaae55fe19d0de1e0eb24cdd4539ca30,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,884,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
62d96625bacba3d1ee7eea6dd2ced62a6766836e5b523c1b1c5c5f9a458dd26d,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082732,2026082742,2026082752,1137345803739454050,ef683d4dcc7470cb3c2ae0d19a24feee6463995268c0e6c299de6df15052d32f,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,885,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
c56c34fd227e5925bd53046c95b35ffd765a7cb382cd77417acb7b2fc178a42e,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082733,2026082743,2026082753,13639823546344266583,ee8e9314443654e36c0a6e4b99a25d620bf4dbfb6acb37dbe07330801d7a7fb3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,886,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
a81bb3671f663072a7b7e73c864318649a02d74e7478da266df3d009bee65436,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,original_variables_only,auxiliary_cold_half,0,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082731,2026082741,2026082751,7771203527664066092,f1d3fae55be1a64729ed13a02bf8bcceeaae55fe19d0de1e0eb24cdd4539ca30,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,887,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
ea1a1b38d47af62e49e7bdf1b817581dab9dc305ecc9c0995eb1435a90b5bf2f,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,original_variables_only,auxiliary_cold_half,1,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082732,2026082742,2026082752,1137345803739454050,ef683d4dcc7470cb3c2ae0d19a24feee6463995268c0e6c299de6df15052d32f,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,888,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
f7c92b94332f3e9036db581c10487ba322a6265d8ce1302962721b6e2796130a,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,selective,,design_abc223721d7e256793a8,equal_2q_budget_256,original_variables_only,auxiliary_cold_half,2,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082733,2026082743,2026082753,13639823546344266583,ee8e9314443654e36c0a6e4b99a25d620bf4dbfb6acb37dbe07330801d7a7fb3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,889,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
437e68b2e5740fd7f42bc2e089f7769a8441e9c0317f2383fef35b56cb3c670d,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082731,2026082741,2026082751,2546275378772502172,5384907c47823a9ef3c87b132ab1b88c3a5e0490779bd3738c6a6ae69837e392,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,890,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
e9f460e8dbcfa5bd77f65778bf3c2207067a9ca01b54dd12f87cdb7274614aa5,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082732,2026082742,2026082752,17472318065183761089,89edd69a661a564d18959a7a8c144cf9d30934268694653bf222b6b38f15b851,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,891,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
db8e70ee3aac640673e1d6a1fff5fab07dda30f06cbef03f219282d226c60da1,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082733,2026082743,2026082753,8877369981213838714,0d7d76efdb2bfaa1c4bb3ff22d0e271ce1ab6508afc37fb288073b4538428ad7,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,892,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
6173bf5e289a119e5430011bfe179538c9179ba5a59f2caeb7723f6f68b06b31,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,original_variables_only,auxiliary_cold_half,0,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082731,2026082741,2026082751,2546275378772502172,5384907c47823a9ef3c87b132ab1b88c3a5e0490779bd3738c6a6ae69837e392,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,893,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
2163132570d26d7a95cab1c94e0aeadb36a33db9a9d7ff3dec9e7c659ae0569f,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,original_variables_only,auxiliary_cold_half,1,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082732,2026082742,2026082752,17472318065183761089,89edd69a661a564d18959a7a8c144cf9d30934268694653bf222b6b38f15b851,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,894,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
91b4df055205d64e967c98fe6a9731ec89594ba0639412cf8c4ef1bab17ead03,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p1,original_variables_only,auxiliary_cold_half,2,cubic_spin_glass,test,6,0,1,equal_layer,,31,31,2026082733,2026082743,2026082753,8877369981213838714,0d7d76efdb2bfaa1c4bb3ff22d0e271ce1ab6508afc37fb288073b4538428ad7,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,895,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
f1d19093777b83aa21f0ee7a780ced6339bc28b063f17c974e1105c5cecbc3bd,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082731,2026082741,2026082751,9995476159580815287,787099b11494c1b303402c9ce7a51e295628d292835c0ba61b8455b78a93abc3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,896,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
c58ae4eb5dda8a1f7b2ffeb3be62335adf2a40da5c27e56d4d6e7499eb548272,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082732,2026082742,2026082752,7169598788814345848,43df4936d51678c779c40f570aec58cb7ef25773820d88bd09a1ad28c823b9a7,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,897,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
9c694ed21ec94846299f70b4133199af701c2f88acff5bd251b3b1e7c816ffe1,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082733,2026082743,2026082753,5907706001853614646,16a46cc6c4534292cc7d1d36f67140898259bcf471ebeb63052bb1e2945e9c73,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,898,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
9295e8610fa1a6ee1d2a4588001880298ec0580b24d91abef634dddd72e02306,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,original_variables_only,auxiliary_cold_half,0,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082731,2026082741,2026082751,9995476159580815287,787099b11494c1b303402c9ce7a51e295628d292835c0ba61b8455b78a93abc3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,899,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
eb85b27f9762577c8e6924ae7970e74e05c5ed431ab39122b91ee9c458b4a979,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,original_variables_only,auxiliary_cold_half,1,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082732,2026082742,2026082752,7169598788814345848,43df4936d51678c779c40f570aec58cb7ef25773820d88bd09a1ad28c823b9a7,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,900,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
dee10c0720c6d2d5fbc7d366dd54f37f7383cf330961136e0781c62862e3ff51,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_layer_p2,original_variables_only,auxiliary_cold_half,2,cubic_spin_glass,test,6,0,2,equal_layer,,31,62,2026082733,2026082743,2026082753,5907706001853614646,16a46cc6c4534292cc7d1d36f67140898259bcf471ebeb63052bb1e2945e9c73,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,901,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
bedba2ec806d197cef0d36958e9d060b8cc943b1b9c8eb9d266ba1223deea84e,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082731,2026082741,2026082751,462041266362632767,a015423b5c332dbd5b37ff975519c4eb979071e0755a8cd8852bf5407070b51a,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,902,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
3232124152ce526a7e25c319374c352f22f3d1b30e765bf85b47030c9939fd19,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082732,2026082742,2026082752,9687236009660986739,48696f7470e07b8773ef567945827107234c1297f3526290f071c12347aae1a3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,903,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
f4d19977c63a8eab2a969fc1c701cebc6a2a00d885232a38c64e31066913837d,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082733,2026082743,2026082753,14432381688349402785,95339c364c597c28ed91e4cd8dc83de9d013d7887d41a35e5f44b2e737dad7b0,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,904,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
db4886a89f4dedaf2beb13e426be1524f63813b5600de3f000996e09f9a343fe,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,0,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082731,2026082741,2026082751,462041266362632767,a015423b5c332dbd5b37ff975519c4eb979071e0755a8cd8852bf5407070b51a,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,905,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
e91f7e1508919aee65b4e489ae5447b98054e6fdb8dfc2aee67e020705556c94,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,1,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082732,2026082742,2026082752,9687236009660986739,48696f7470e07b8773ef567945827107234c1297f3526290f071c12347aae1a3,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,906,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
f8596514dbdf6bf66bfb41ae5977a4c10dc58d8e8cdf16337a6038dc10dd73bd,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_128,original_variables_only,auxiliary_cold_half,2,cubic_spin_glass,test,6,0,4,equal_compiled_two_qubit_gates,128,31,124,2026082733,2026082743,2026082753,14432381688349402785,95339c364c597c28ed91e4cd8dc83de9d013d7887d41a35e5f44b2e737dad7b0,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,907,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,RERUN,mixer_coordinate_changed
fa19eb292716c7a5e8d23790753bdda4ab738d98f637a5a46258f951f881a33e,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,0,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082731,2026082741,2026082751,17027161255472442870,18eb71a73d3792817ab5a9c3cac82e2cb4cd3a832558746f7871d11cbf06d50f,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,908,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
3e4052506209bb96b291b118e4288c6cf0d00145a93e36161385c8494ef9e9ae,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,1,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082732,2026082742,2026082752,2491640248772631999,885e5f5dcbc11a328e68e5282fc035994d6d70341df93f6367dcba2614366a01,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,909,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
a3712624916c7244c9bc0fc88c3f756925273bc5695cd5d39377895b205d8abb,original_e4,inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,matched_random_selective,2026082711,design_abc223721d7e256793a8,equal_2q_budget_256,cold_start,not_applicable,2,cubic_spin_glass,test,6,0,8,equal_compiled_two_qubit_gates,256,31,248,2026082733,2026082743,2026082753,2687769692501500253,d93bdd1bdaa54795932b4fb6cc8ead29ef497b280efcc45f4177f49cef22445d,60,239980674b05cc53c998204f4fdf446aa01b4c81b9534275242d534021080e67,SA_RLT_level_2,optimal,fibre_e1_e6_v2/results/e4_warmstart_runs.csv,910,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,749d39f68d29d796da0060f6c180c3306254979e,VALIDATE_REUSE_ELSE_RERUN,cold_coordinate_unchanged
