instance_id,family,n_original,active_auxiliary_count,median_abs_single_margin,mean_active_pair_dependence,relaxation_objective,moment_sha256,screening_source,config_hash
inst_7dadde23939ca2a1d115fe502dfd971b65a9fbff53f17645696d3522ad764602,max3sat,6,1,0.0,0.25,-3.499999999,f8b69c63aa7918da49344512ea0917752b67f88e3d3ce614d498638f2fb3755f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8c56cd89fa8bc109aa9ede3210bceccfc80c2a888b966efadadc8965373bbf1f,max3sat,8,2,0.0,0.225,-5.999999999,fb7ea20d6e47d836ac93692b5dcf5e907770d6ea9b8135948aab5b55020d9434,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_4877df8811f320f8d75f43d9768f36df72902bf77885e18046bbd7df817f18ff,max3sat,10,2,0.0,0.225,-5.999999999,5fa61befa6efd6cb143dfa455e5b563667adde78813d879807dc2c8bddda45de,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,max3sat,6,4,0.16666666716666612,0.11388888872222241,-0.6666666656666678,6046cc7da7e5ae1a6f97ca8605673ca8923acc74b7d1218e30b34ab38d6a5e85,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_edf6868e9fb5918133d6bb43bf3b6812ed2a55f07233a1d934a6b0add88d0a40,max3sat,8,4,0.0,0.224999999875,-17.499999999,d6d6a9ceab3b41fd6c4a8f65e535e9e18a84a398147cead0db8c0090ccc6f92a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b1f4f49810d81a3bc37596eee3ebf0d63abd2513ff89200e7c0bbcbdf9b17732,max3sat,10,2,0.0,0.225,-23.499999999000003,8d5c913595c6442cc3fa7d88982b3f25da0c70271966af6743d89a96c55d2044,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7d5a96527a64d8e54f9dbbcacc56954b9f6cd6b98575e35c124b770165a0307f,max3sat,6,2,0.0,0.22499999991666667,-3.999999999,59878306c3811cbfeac0f2d8f48efbdbe5c81335923b40ede689656e081213b8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e19b8abc2208958671edd74643d5902d5b97787a8a83e4863551706c62fd29d3,max3sat,8,2,0.0,0.24999999974999998,-4.999999999,6e26bcd01ed7f909e2da5ecf59f50fea9d694ccf6cabc992d7639fe8895f1f4e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_63c8f1414ea83ef4666b62a9ae678cf1424bcceffbc0ee05e40af3a0151186b3,max3sat,10,2,0.0,0.25,-23.499999998999993,cf03dd8f271005e376712865202c925287006ecf6634f0ae412d7a577f10842b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f07cfc32eb87553f106f000b12a60645b90cf32fdaa11d83fc5402a8e6ccb9dc,max3sat,6,4,1.000000082740371e-10,0.2499999999,-5.999999999,6c9fbacace8153fa1f6830b06649f96669faa4fe3636c6e5e027640b7ca62f20,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b1ffd2a240db38bc0bd28e7beab228cdd831423aa46c088916da483ff91e6090,max3sat,8,4,0.0,0.2,-10.499999999000003,c034a26281725e405bed892ba228fdf3950cbc55e9bf3e7117ec8835392d1d07,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_415b9f1236c82c990d1c0195181ab27a48c46b6a419d398ecef04d4038ccd03b,max3sat,6,2,0.0,0.25,-4.999999999,eed966c6e3516c553256f67aefed08078b6ef8b756e315437a8a982683c6b7ff,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b4107ef215568475d4541d18fad3419bca80fbc86c0e9ecb6902c1f781e2b4ed,max3sat,8,1,0.0,0.25,3.000000001,bd8779b3a6f773da5b8c9393f0e3d05d4a6e71ead10ef00556353998d2943416,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_56d81ff642b396e8637cb4ef4517a4c7558e4aad6f2b742d7800fc55236face6,max3sat,10,2,0.0,0.225,-7.9999999990000035,204bbc5bad88688754e986af0bbbde766c5508f5611975232b83a750635aa9b4,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_668ef02484ab6e18ac6b66029692ab17b96a533a6406da865645d1f077a31feb,max3sat,6,2,8.333334022836425e-11,0.22499999995833334,-5.999999999,f1efda72fa25acf3e1096ca7fabfafad59bd1aa1cad6bcb17978c638adfbfb48,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_29f008a152acf6439d564dacc6f4ba87090594504089d4c2ce7bde48da2210c8,max3sat,8,4,0.0,0.21250000000000002,-4.999999999,f334752636bd25e0cb3bc4ebe24076b8c5792f4a84b3c1ad227eaa786dfc83c2,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5db6bc1dfeb487e36769b500870e83f41194864a603f19e43e250048a20b3074,max3sat,10,2,1.666666804567285e-10,0.25000000008333334,-5.999999999,4ff701e41f4f1306c3a09f7a818a2249b555c5dd7d43d58b48a0993b81e517eb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d60d2a201e2837dbc45ebefe554fc33221feea0389fad24b7e089e969174aa8c,max3sat,6,2,1.666666804567285e-10,0.19999999991666667,-2.499999999,9d80f7bc442b57a72b15dbcb1f0c8c8151ae8a235557ad38b6c892800d552f2c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cf93163442eaebf3b0de90481eb69eea8885221f9690f4558772e882028686fc,max3sat,8,2,0.0,0.225,-5.499999999,35adc514dbb1f31a424f67b56555fa6bdc9be4a0d8d17874f1c7f5c7d2bec3cc,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cb701bdf71d67f96eab63464d042b2e20ba453137f544612070dfd2c6667fd9b,max3sat,10,2,0.0,0.225,-7.499999999,cdae9e7b0c810c6100c61722f83d0f73c5879f89809472782c0d603256e0bbdb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1b61f6f5b5d41bf178d6123751e1eb92068428cd7b5946e66493cc2e3f116fb7,max3sat,6,4,0.0,0.2,-6.499999999,c391a3d948d24433eb19d42896ec7c9677a1aa4fb58f3f990f203a54ee5c2ac6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f4df484de216f6b9165e7effbb7ba252506f2b149b77b4a8e1ef9f318f10c96f,max3sat,8,4,0.0,0.225,-14.499999999000003,5f74423540636e39f2a61b14f57c168e8e5589c60d71b83bfe3b39fb02bbb74e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_bd017b35192ae115be642410c04ca16d4158226da9439d111dc7ed788e68a41c,max3sat,10,2,0.0,0.25,-19.999999999,71b367bea2049e0f492ce65243bb32254a9ed7d1306f8381fdbe13b731e0ee06,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8f1d8c8c7fcb0fb6d0877738b02d02f6ee57b1f1641f96c2a674f08c3b374940,max3sat,6,3,0.0,0.2333333333333333,-6.499999999,953da4b4844e541bfe4e9937b8c31d66d57443f71a8de079a40da5ba24759f45,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8974e550a1e6d801560f376c82da1d02ea1c4c8cbe49b406df35439eef1a36cc,max3sat,8,2,0.0,0.22500000002777779,-7.499999999,56513703e60943711d56339f2b829fbaffe35d02eae9425a0f97cad294d326a8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b6b947db98ed48dc473f7e81593d4d3bc7deea43afdd264da6bfed81db696546,max3sat,10,2,0.0,0.1375,-6.999999999,5c55a14b565d4d3b7eb33edc40acda96ec08396c7e0391eca1c13d6b9ba55de8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5232e1d3c49a52e71e303c702217e154177747575afe3c503fb726490b892636,max3sat,6,4,0.0,0.21250000000000002,-2.499999999,7891de58a9e532caa3ed0cf681d012dd6f205f2885eb3d8806af74ec22ca63a1,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9b5deda3fe7ef1dafa5650b39ee2ed0a8b9c23cf2f1ecf71d00d201dda0d26fc,max3sat,8,4,0.0,0.24999999991666694,-29.499999999000003,fd5f7341705126d27ed508d69784719e7703091a327c730c9b016801c996d389,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_3324e0b668abe02d100c087fffba984fffda09d18a3b6de02cacc412fe80eccf,max3sat,6,2,1.000000082740371e-09,0.19999999949999997,3.500000001,966ea7f468576e1244dc7263a95d29d0bb106d2c0021a415627c1f44680da073,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_de3f148b3b570ca832ec9315418bf8d66ae2d295f41f545a0b8930eaeaaefb5c,max3sat,8,2,0.0,0.24999999949999996,0.5000000010000001,5e4716e747893408efbc35b8c86aec038f1ea6a9ae39df423d388c66cdb22ccb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_4632ee4eb1c30390754d58756b15590991d22e040942e3001c55790839f7f243,max3sat,10,2,0.0,0.225,-8.499999999,0c1ece3500c9318510eb35a03861c9d49219f69070141091b2a291a88acee20f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_4aead3ccdeceed9c1ea89ad15a6fdf46317f1fac5946648c3495de3e09a05cd0,max3sat,6,3,0.0,0.20000000000000004,-6.999999999,367360ed1699f6ac089c3ad6bf5202d711eb46a93a2b9234a3fe069fbaf942d8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e8f5aa5067e82d0ff72e7c948033b273f401b0f3b435f971d53c79147fec261b,max3sat,8,4,0.0,0.225,-14.999999999,003a42f0402f51eee4af112b131b24d59a5f93f36b63ad1e976942f6a2c96bed,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_932dc205208049b9ba7f2e76f71bfd7348e50de19c014be4749e45242391c3fe,max3sat,10,2,0.0,0.22499999974999998,-10.999999999000003,7236f17e1ceebe58e8550e2f7ab6ec3de252d088c842e6dc05c71456bce9051e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,max3sat,6,1,0.24999999949999996,0.02499999899999994,-1.999999999,f05b22095636a31036cd91f5cd801ea27ec9e552c58be4e439ba976e1f67257a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_68b8602cea63ccffcb8bdeff8443fc76526a35ed71f06590f16ee6c16e9c5370,max3sat,8,2,0.0,0.225,-5.999999999,d46c6e64d108de74936764447283515641600785fe96380d2c11c65eb3b7bfb6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_52da08820afb56f199584f70c6525f71b5e45e50b22231268979f777d46ae3b7,max3sat,10,2,0.0,0.225,-8.499999999,df4092e2e2de9fdcc5b399337755c9350ea63be3deca109cd2ebe221e681ea48,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_bfc4f6bbdeea90b8757095d0c2cd0cd3eabe74dccd682e599d6730f7eed471a7,max3sat,6,5,0.0,0.21000000000000002,-7.499999999,e85dda6c3ff6c6608d623ce293fae7faac3cf2211d25fa1f7810c5034d0ae1fa,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_52f123ff3f0299f0f202efc457443d433ccde0dceb92eb015586cce6828d4e1a,max3sat,8,4,0.0,0.21250000000000002,-12.999999999,ee498996c792e6d5f4a2b199d1badc893cafb7ffc3d18d4774c6dabe0b5bb35a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f37f33e388ce904790342748ff40cf46196b324c7bc6b8a022432d0c425d8016,max3sat,10,2,0.0,0.25,-15.999999999,c893f2dc5c07206bc9b7402aef3de0a6cdee45fbf3d13e1a28eaadd687daf354,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0660810badb1e7892ed8e2aacf1002549698730dc95818363f9b4d6e8a27dbeb,max3sat,6,2,0.0,0.2,-1.499999999,9839fada6c5379c3430cd2c1017a0ba944cab1d68d454c64f8aa4537dcdcd03f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_6d515d77aef57365f74bfadbe699c6627f0231c7ff288e6fa3aeb9c92d19d0c4,max3sat,8,2,0.0,0.24999999949999996,-1.499999999,f54dede692af0dfc514690e04ee59d23bf9b05b5cd9f45ab4061f36ba3d25bbf,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7d95feb595c5078b5d94026aaca0f9859a13041529327d6378fb54bf7498dd92,max3sat,10,2,0.0,0.225,-17.999999999000003,bce7bdbf3a1f97dcd514e68f8424987a7304cc7614f3036d63180528d1ce083f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_626b74508702b3d086cb1e4342baa87880e6c22750b8ba83f7714ae938c2fa12,max3sat,6,4,0.0,0.21250000000000002,-7.9999999990000035,d615fbd0bf406dd09538f32e5f3753d88dd477333951610aa2daaa1c068d4d49,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_06bcbe181a9c2fa48f45037a190bc25623db5e90562e97c4ccd96e517874ff3a,max3sat,8,4,0.0,0.21250000000000002,-16.999999999000003,0828efb52d18463c34c7262bdbd414c598ff045303e74bf625f46d25b6a9f59b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7343ba6018bd5fcc01e34e368c4d82f25a9f1e2b80ca30e5ea9ec2be1cb42532,max3sat,6,2,0.0,0.225,-0.4999999989999999,69690b17d1373317618d98435880fef820bb0413628577c7d410ae7d8e6513cb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9c91c796b2c5b9779c24296c7f711c28f006058bc4ce8c8cc6222fe8786347af,max3sat,8,2,0.0,0.225,-6.499999998999996,1a8aea5201f303969a9b38cb885ad28fe16bba4aa6ac52c37120dc256ff8015b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_ae661a7168218f6e5f79c0eb555a0fdbcba880fd0be7712af06460e24f74de89,max3sat,10,2,0.0,0.225,-3.4999999990000035,130dc072e7f56b5ee14d76db7cde121b05669a6f340c74248d7f8597730fff7b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5c716eedac0ca892e5f6cebf197a86fcaf21a3e6c76b7865ed1e7c0178bf4f6e,max3sat,6,3,0.0,0.17499999966666666,-5.499999999,c2abe8aea4b25bbdc788c047d0782c73949e361e2564f379263dffe9486a20fe,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0d50a723d4e78326070cc21df41504236f0c74fca55ab0011e7ae500e75878c2,max3sat,8,4,0.0,0.21249999993750002,-7.999999999,37385d79b871f5f7ee88bcad8d810313d84313df189074c2bffc3efc9a3613fb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b6be52e30c29b1ac6430f6ff9a4478ca312a5e40e5d951fa992906ea3b3b5aa8,max3sat,10,2,0.0,0.25,-9.499999999,ce5b0ef41a7a51b8f6bfe7806a0414698f8d8a31ef663ab135397fc07be5ca6f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_040ec7ea3f4d3b343d642bc9dcb070945ac23f5fb104686d06e09fa3693fd0f9,max3sat,6,2,1.1111134234909059e-10,0.225,-4.499999998999998,a9e046d0aefdf7a8b729aa607a440e815f95764761575b3ad50bb68c98277706,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_58abe3f6e863c52320892dbcb0935e387e7dd65fb276c8dd24c9f8029699e0e7,max3sat,8,2,0.0,0.24999999949999996,-8.999999999,b9306217fc4430c9d0100eb6cbed4f65d240125f178948c788927f792cc17d7b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_948e5ed8f57792db41a7e26a6b8b9f81a20e26179d1180dbc5762e6e585b904d,max3sat,10,2,0.0,0.25,-10.999999999,cff9244e2254d0d341f48c8b712d46c5cf1bdc28840af3522307993e786e83d3,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9de4fb36183eb1df4e3591d615f3b8c29f521576edf1b6bbc75214e404a0f9a1,max3sat,6,3,0.0,0.25,-13.499999999,2548405ddf71090b0705872ae51b8466a36993f28d1aba479b98f2536a362118,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_29c1e06e2f62c3d26d724cd2eccff151e99bdc9174812e0e4a0a44a25894e704,max3sat,8,4,0.0,0.23749999974999997,-11.999999999,9062acd41389035a37d00c3c3a2818802e094e03da69ebd897d1abdb01ed22c0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5cac25bc4dff95c3f1ecb8f9146f210dff9cb0224d5df42fe1dc293a5e586165,max3sat,10,2,0.0,0.225,-27.999999999000003,f527fd46a6dc94bcb6ffa234bbf20331be2c5898dae10e22c5f7838ae18bc3c5,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cf6901d0d78868f35a48ef1857c7f5ffa6b91ef642d1289d0156b1483a4e8569,max3sat,6,2,0.0,0.225,-4.999999999,379672207b004b55556d2f73b514d5ce82568953f89a66bdccede8a4148e5150,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7d21b0ce5bf30904acd82ec6cc5f5614c61dbd4255ee61fd08c893868536f29c,max3sat,8,3,0.0,0.24999999983333332,-14.499999999,5486a2a0b76f2b44c4c38d41512db4849a6c8d3e03c147294969ad1d5a74309b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_bdf97d58afd07d3a8df885036227719ff14d91f36b0463774640f551a85d74b3,max3sat,10,2,0.0,0.22499999949999996,-4.999999999,167a519477983452aa05f5450eebd0dd748c7373d71bd4a83b9fdf4cee1330f4,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_dd9643853b8a27960c172992ccd3e59106e756e8e9fb5a49f2546d6a880c2ee5,max3sat,6,4,0.0,0.22499999991666667,-7.499999999,04f1df6880c889a993a6552d35934d2cfdda533c27cc7cdd503df6b2c9b0d169,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_6c6371c38a4e6386a29f91ef7de2bf8674141176f221f965ee1f7fa2887a5b2a,max3sat,8,4,0.0,0.2375,-10.499999999,a04b64618b4daf0c5c3293e6ee4d023dea2cfc1ce268ae00a5d39fc745c653a3,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_63a0b93f7a6b10f8fa43a3c03bfb66f1ae896ff34f576ee512d2550d7313ca30,max3sat,6,1,1.666666804567285e-10,0.25,1.000000001,dc5f56af9373718e611bd906b85ea0f5d712195076970f9df2df55cd64f10024,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e982374659bf6912267b22ad725311028ab4e931104e9a3f394a5f43ac9d7afc,max3sat,8,2,0.0,0.24999999949999996,-0.4999999989999999,361ed4998340d05e8ef44febf2a9c28ffd458e786fdd359e0be1894f1f45607d,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e2ecdb5ba2ec685815408ab65fc2a829c55bdb9c2229612a27a8fb6adc114c79,max3sat,10,2,0.0,0.225,-6.499999999,77932a705893fd11ef975d116d4f9289e481f1e9f2c66adad36c89d0b8c22ab5,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0680631fdb68ca73c478e75da537190d818e0e1c395c33861932dd84ee259222,max3sat,6,2,0.0,0.22499999974999998,-4.999999999,e02792fb43b9b64d870fe91c4b55a1bede367ca161b95790a59ea90945fa5e63,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_ef846f0d8fb60be3617d0600aa548ba0d3348a699bc98bb2ea497177f7422866,max3sat,8,2,0.0,0.2,-8.999999999,883c471811e199a0584e465f6c6adfa2300425fcfe84e2c1e32dc6a84c68d9ea,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_3bdd69f877649b09530376b6b8ff6f4e22c74b93cdda7d8a4f784931894a697c,max3sat,10,2,0.0,0.225,-9.999999999,b6fa706d829a17f85c210c4cf22e5461aed0c908fc5f02d7e33a17666f690668,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_98227318be7465ab84ef3b3e19a15f2ac13883a7fb9476cb9db6af6e23f0c51e,max3sat,6,1,0.0,0.24999999949999996,-3.999999999,a3a67f15e4012fbd314520fa409fa04fe40bf30d994418459dfa6dcf8851dcd0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_29cb28968e985bfaf919ecabc0c34004a770177d03abec89028b3f20e75a6a14,max3sat,8,2,0.0,0.25,-12.499999999,8745c9ef94c7d484350c1ff91d2c80c0f104c9a734b2324414beef75b4b17a02,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_ee083585d4e6f9fc723da772837b8dca4ed4952f722497bee36b263a2542430b,max3sat,10,2,0.0,0.225,-5.999999999,0c8faa1c5a39e695d70ea5f9ab8f70292922d5dba26ea07a39db9b538bf93aa0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d7fdc05513e183a38f9e7a74859d841cb24463cd333d30aae36fb16228120dcc,max3sat,6,4,0.0,0.225,-4.999999999,a9ee6f7cd2eef73fb2ff699a3a02d34da4e73c074eef152c3709ca4bdf48a5f0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9ad08535ae898e25b66bc427b3544f3d823df0cd996f75bed9c3cf3be0b6d598,max3sat,8,4,0.0,0.24999999974999998,-7.999999999,a9cf4cac94bbd0a381b23febbbea321dc9b1f5de5cbbfcad6f4575c4c3b6f912,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_a22e2d1175cc3d515f4c69fac3c2188c239723acbd50af2e8d26ea444d0b5793,max3sat,10,2,0.0,0.24999999949999818,-19.999999998999996,7f0c395ccf709af5b41a2a99e8d4a66cfce48a96107edd545f46d2c674edcc2c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e07b5550344ecc3ed91f8849bf573a73dc3a3f3c56a23c5ee791c0a16f9859c5,max3sat,6,1,1.4285711502637355e-10,0.25,-0.4999999990000008,a6102d4566a1931ded85d103e1e15dc700dd56b120a21be75e7c6c12eeb16a58,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_6c6095b276245d92c6c5849b95470204f0f72c9226b138030042b7b46a60f4ea,max3sat,8,2,0.0,0.11249999949999998,1.000000082740371e-09,b5ea8eacac35587fc5c4c01419e55c30bc92482e28b29f08faef954727acaea9,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b655111361ad95c9fdad3bb9d846ddbd810362a57b011f50114c36ed2cd8bd56,max3sat,10,2,0.0,0.24999999949999996,-9.499999999,e7c148ed30458408acfdb798d44aee84784b265751091c0e6140c39ded0b46b6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_87467cb31f118222829a4948564c802d4d2df0796690d2ac163e38b8253757ec,max3sat,6,3,0.0,0.2333333333333333,-5.999999999,52c50c5e4856790e4f077ad46453fac4d294ae65ded51e8f9cffa2fb82f40b27,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_90786d82a84b1bed0fdccbae7869b400d1f4ef5d5a52dc1c71b959c9d5dbaf91,max3sat,8,4,0.0,0.2375,-7.4999999990000035,88fb937887c7f7728962b976f2d8d23df8d9dc95dfe99a3b63941a4f9d707e9e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_facfc79ab8321c4fc9e86928550048d123d6080e44c37b3b79f35643b9e9074d,max3sat,6,1,0.0,0.25,1.500000001,363e1c400e1f5ce44f512214819935491803577f2c00ae2302bb070d85590834,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_867eda68630002f8a9e1b951af9907a349d349bc5fd84ea915054e50c2ef9d76,max3sat,8,2,2.5000002068509275e-10,0.19999999975,5.000000001,c22dd5672d808d11e1e86b9b201282c00d9d2091d39870f48a703a3a762f9c39,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_51cc5b9c4be5011f9bfbfea501208feefd31a3c6a8c500d44b45188b8e6f4505,max3sat,10,2,0.0,0.2,-9.499999999000003,fe5a542217249c53475678ed172a9b9fd58695905d82ad876a8d7a7331b7a995,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1c0de3d08aaeeb2d28ad72f04b4256cbbafc77da12a24521c06f203d825b0687,max3sat,6,3,0.0,0.2166666665,-7.499999999,43a7ccb802c229d4d801635f1c066851ac759334c19bacbe4570a06c91b7ddb6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1d28f0a9eedfced8d73fd55b1f596cc3f386c5402f9c70f176ac74d0f5fb71d3,max3sat,8,3,0.0,0.21666666666666667,-8.499999999,753959377e3fa26c3c8162d01cb459d403e576533047cd6641ea799aa685172c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_dd84d4529b9f2ebfca19fd833397e5c4e5757ff29df35fd550316378e5ca2a4e,max3sat,10,2,0.0,0.225,-8.999999999,934e7b9914ece7840b42ea3b2ba7f7c480157c7bb7a0f4909d5e003acec6a3e1,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5f6fb5c0c70fa51415a75797ccb34fb1d3c57fedb961de6a4f7483e74604fd04,max3sat,6,2,2.5000002068509275e-10,0.199999999875,-1.999999999,b522debe9556f6d161c9c9a3ae77880e7c5d707e2476d7c409669b4d86d40e5e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_992dadd517de33d5d68ab32246bfaecc084b8348915fd9fd87848966a611eef0,max3sat,8,2,1.000000082740371e-10,0.25,-4.999999999,9b3fb7a54790c2faf4ce70751fb6d9d082e475809210e2c4ad7d36cdd2f33dd7,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
