instance_id,family,source_tier,split,comparison,metric,budget_mode,budget_key,topology_id,canonical_cubic_sparsity,sparsity_bin,pair_reuse_score,pair_reuse_bin,sign_balance_diagnostic,n_original_diagnostic,selected_observation_count,control_observation_count,paired_observation_count,selected_mean,control_mean,effect,effect_ci95_low,effect_ci95_high,effect_tolerance,classification,uncertainty_rule,status,failure_kind,config_hash,manifest_hash,analysis_config_hash,code_commit
inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.3,high,0.2777777777777778,low,0.5,6,3,15,3,5.170435189696776,5.002205001686521,-0.1682301880102551,-0.43445419704274624,0.09799382102223606,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.3,high,0.2777777777777778,low,0.5,6,3,15,3,4.745226185531844,4.755853202580121,0.010627017048276363,-0.368211988062051,0.3894660221586037,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.3,high,0.2777777777777778,low,0.5,6,3,15,3,5.360340466930064,4.734510765610988,-0.6258297013190749,-1.1494210528782351,-0.10223834975991464,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.3,high,0.2777777777777778,low,0.5,6,3,15,3,5.030143849324912,4.544989809346459,-0.48515403997845336,-1.0941950649848555,0.12388698502794876,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.55,high,0.5454545454545454,high,0.45454545454545453,6,3,15,3,7.982092179415477,7.381067995309674,-0.6010241841058029,-1.0378919131240074,-0.16415645508759852,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.55,high,0.5454545454545454,high,0.45454545454545453,6,3,15,3,6.014076461423163,6.660235397813257,0.6461589363900938,-0.8626252651049032,2.1549431378850907,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.55,high,0.5454545454545454,high,0.45454545454545453,6,3,15,3,7.962692960791077,7.665369038220594,-0.2973239225704824,-0.5135424224648694,-0.08110542267609541,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.55,high,0.5454545454545454,high,0.45454545454545453,6,3,15,3,7.707766472037192,7.04437926899253,-0.6633872030446607,-1.2023144041980742,-0.12446000189124717,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.125,intermediate,0.33333333333333337,intermediate,0.7142857142857143,8,3,15,3,4.300632859616285,4.947778613164103,0.6471457535478176,-0.8858883008545897,2.180179807950225,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.125,intermediate,0.33333333333333337,intermediate,0.7142857142857143,8,3,15,3,4.559100539082896,4.6321005453274715,0.07300000624457563,-1.437534459247785,1.5835344717369364,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.125,intermediate,0.33333333333333337,intermediate,0.7142857142857143,8,3,15,3,4.4087728413799745,5.225745196376723,0.8169723549967483,-0.1353693972070401,1.7693141072005365,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.125,intermediate,0.33333333333333337,intermediate,0.7142857142857143,8,3,15,3,5.218100715311768,4.563191029810034,-0.6549096855017332,-0.9100549318097751,-0.3997644391936913,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.85,high,0.7058823529411764,high,0.5294117647058824,6,3,15,3,14.25,14.25,0.0,0.0,0.0,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.85,high,0.7058823529411764,high,0.5294117647058824,6,3,15,3,13.700013340100538,13.085079298346074,-0.6149340417544634,-0.988473211154401,-0.24139487235452578,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.85,high,0.7058823529411764,high,0.5294117647058824,6,3,15,3,13.826829151969804,12.34432887480722,-1.4825002771625855,-2.4099904462676167,-0.5550101080575544,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.85,high,0.7058823529411764,high,0.5294117647058824,6,3,15,3,13.265302281242105,13.088634860097068,-0.176667421145036,-0.4062374872542286,0.05290264496415656,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
