family,representation,budget_mode,budget_key,budget_value,budget_label,warm_start_policy,pair_closure,instance_count,design_count,run_count,ci_unit,ci_method,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_cold_mean,paired_difference_vs_cold_ci95_low,paired_difference_vs_cold_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,mean_abs_original_margin,weak_signal_instance_count,status,config_hash,manifest_hash,code_commit
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,-1.7514066332243912,-2.772455466264227,-0.730357800184555,0.0,0.0,0.0,0.1593300204140641,0.002535048452293215,0.316124992375835,7.0343076524898915,0.24999999999999997,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,independence_mu_product_ablation,2,2,6,instance,instance_cluster_normal_95,-0.22222222222222268,-0.6577777777777791,0.21333333333333374,-0.22222222222222265,-0.6577777777777791,0.21333333333333387,0.051512935099451346,-0.019593042695473267,0.12261891289437596,23.26851851851852,0.8076012281643212,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,2,2,6,instance,instance_cluster_normal_95,-0.22222222222222268,-0.6577777777777789,0.2133333333333335,-0.22222222222222268,-0.6577777777777789,0.2133333333333335,0.05151293509945134,-0.01959304269547326,0.12261891289437593,26.69351851851852,0.8625114311842709,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,-1.470674942351742,-2.185468466319166,-0.755881418384318,0.28073169087264915,-0.2874096821303548,0.8488730638756531,0.16836994768446462,0.018585264255592926,0.3181546311133363,6.4338224121456165,0.2500000000000001,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,-1.7716240993234558,-2.374715370684842,-1.1685328279620695,0.0,0.0,0.0,0.14534642337662082,0.02703770723072864,0.263655139522513,8.218091666797804,0.2543464359211328,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,independence_mu_product_ablation,2,2,6,instance,instance_cluster_normal_95,-0.8897493304875459,-0.985135604024532,-0.7943630569505598,-0.04971484941649201,-0.7361344418733742,0.63670474304039,0.0514851980903645,0.022464965996921625,0.08050543018380737,31.93015472071344,0.8622559636283411,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,2,2,6,instance,instance_cluster_normal_95,-0.9068134253415279,-1.1024418916985115,-0.7111849589845443,-0.06677894427047393,-0.6529563439073586,0.5193984553664107,0.04155658811423919,0.008052887662830507,0.07506028856564788,32.39254124306452,0.8695121018836239,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,-1.7224125569102993,-2.2748569943561474,-1.169968119464451,0.04921154241315647,-0.2011555040559541,0.299578588882267,0.14915181977074493,0.04097735462352452,0.25732628491796533,7.671605896466348,0.24936073355469837,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p1,1,p=1,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,-1.5840392562107923,-2.013779440434061,-1.1542990719875235,0.0,0.0,0.0,0.11060050764558385,0.011368459776023104,0.2098325555151446,7.743580080119777,0.2568542569523063,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,independence_mu_product_ablation,2,2,6,instance,instance_cluster_normal_95,-1.4705460901731253,-2.774001491480397,-0.16709068886585343,-0.3644345901175085,-1.693550757308392,0.964681577073375,0.0940705300573162,-0.04026523353567164,0.22840629365030407,25.55881915052918,0.8532252121528425,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,2,2,6,instance,instance_cluster_normal_95,-0.8460764441702303,-1.6985351957559551,0.006382307415494504,0.26003505588538645,-0.6180844615839497,1.1381545733547225,0.05759159680224236,-0.012706485601897473,0.1278896792063822,29.400538080073467,0.8558153177345742,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p1,1,p=1,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,-1.5015153884609067,-2.0907723138036056,-0.9122584631182079,0.08252386774988572,-0.5403827417951698,0.7054304772949412,0.13065999125211522,0.028566284858292268,0.23275369764593817,6.41182123974778,0.24662753818677347,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p2,2,p=2,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,-1.9667733970884458,-2.458612151965951,-1.4749346422109406,0.0,0.0,0.0,0.14075605373694147,0.027065155678818495,0.25444695179506444,6.378312112976461,0.2516565540615469,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,independence_mu_product_ablation,2,2,6,instance,instance_cluster_normal_95,-1.0367663670361646,-2.0533302936644207,-0.020202440407908417,0.17803536080089938,0.15890043699918374,0.19717028460261501,0.056903486712872396,-0.005837129008924739,0.11964410243466952,26.974858775496756,0.8468496868014378,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,2,2,6,instance,instance_cluster_normal_95,-0.8091980031622599,-1.3711578720094986,-0.24723813431502117,0.40560372467480416,-0.02986540930449777,0.8410728586541061,0.019081562571959754,0.01786215922256184,0.020300965921357668,30.2786331450164,0.8565269804417965,0.11458333333333337,1,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
cubic_spin_glass,selective,equal_layer,equal_layer_p2,2,p=2,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,-1.7104524348219445,-2.252316134496957,-1.168588735146932,0.2563209622665012,-0.12785740869584544,0.6404993332288478,0.12665953442441905,0.018680802994196083,0.234638265854642,7.248787542912707,0.25152180649134215,0.09226190476190477,5,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.858165168373855,5.753866128917285,13.962464207830426,0.0,0.0,0.0,0.09251603872728645,0.030630132382662892,0.15440194507191002,9.858165168373855,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.312504427031556,5.419255309861281,13.20575354420183,-0.5456607413422984,-1.6544692875215659,0.563147804836969,0.09814597234734491,0.042244172491666926,0.1540477722030229,9.312504427031556,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,7.9151176448508895,4.469434499386397,11.360800790315382,0.0,0.0,0.0,0.1355891511921173,0.04041573047498909,0.23076257190924554,7.9151176448508895,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,7.050087339324002,3.958073194896186,10.14210148375182,-0.8650303055268872,-2.6348856575396713,0.9048250464858968,0.1683202606839833,0.07136437811299959,0.26527614325496707,7.050087339324002,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_layer,equal_layer_p1,1,p=1,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,8.12893920258095,4.4142918622730445,11.843586542888856,0.0,0.0,0.0,0.13907263233029815,0.054749475536512326,0.22339578912408398,8.12893920258095,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_layer,equal_layer_p1,1,p=1,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,8.423404128618719,5.079398069053614,11.767410188183824,0.2944649260377687,-0.8504712752179466,1.4394011272934841,0.11471114952050408,0.051349622833270464,0.1780726762077377,8.423404128618719,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_layer,equal_layer_p2,2,p=2,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,7.937628494903246,4.56345968239804,11.311797307408451,0.0,0.0,0.0,0.14482307033289993,0.06558386251107541,0.22406227815472446,7.937628494903246,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,all_native,equal_layer,equal_layer_p2,2,p=2,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,7.600333794785976,4.178643728039967,11.022023861531984,-0.33729470011727,-0.6308876707943298,-0.04370172944021006,0.16556762361168428,0.08243876460037425,0.24869648262299432,7.600333794785976,0.0,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,10.102809618847221,6.606539985076216,13.599079252618226,0.0,0.0,0.0,0.057284294461381655,0.02309438058483876,0.09147420833792455,38.13910628486769,0.8529245160094915,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.164757087109235,5.819897035745237,12.509617138473233,-0.9380525317379872,-1.8896179450749824,0.013512881599007986,0.08834224136883005,0.04416390308512507,0.13252057965253503,30.992714557563524,0.7664774888213802,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,9.197210268503861,6.019489111559481,12.374931425448242,-0.9055993503433626,-1.889303774602763,0.07810507391603783,0.08647932005588051,0.047056127140544746,0.12590251297121627,31.191800569202318,0.7755926940078758,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.311891553410666,6.040268449138537,12.583514657682795,-0.7909180654365567,-1.7792384715546796,0.19740234068156604,0.0809444333422642,0.04262258119231214,0.11926628549221627,36.20980294355814,0.8427616536455214,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.769642459869015,6.372193144933305,13.167091774804724,0.0,0.0,0.0,0.07090697713431608,0.029840164239431435,0.11197379002920073,36.96831549346577,0.8399104469867059,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.341840891275272,5.941685202027266,12.741996580523278,-0.4278015685937424,-1.8420840521701054,0.9864809149826206,0.0877805221904505,0.039793118443142005,0.135767925937759,34.69002268022122,0.8183991417054616,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,9.206291888926609,5.905131970774202,12.507451807079015,-0.5633505709424055,-1.981058254555088,0.854357112670277,0.08855444002934883,0.04116118471155145,0.1359476953471462,32.62883028397594,0.7902612066959102,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.268046698148265,6.147759766562132,12.388333629734397,-0.5015957617207489,-1.6449592490244693,0.6417677255829715,0.0858811662223131,0.0420749951428007,0.1296873373018255,36.35031097796137,0.836763021603658,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p1,1,p=1,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.90296342585385,6.5137575502003,13.2921693015074,0.0,0.0,0.0,0.06446058846407542,0.029693316188255513,0.09922786073989531,36.71546884216969,0.8479205071652034,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.131844065540298,5.8972541331249895,12.366433997955607,-0.7711193603135511,-1.7171384568834358,0.17489973625633348,0.09042479219784341,0.04743093128465634,0.1334186531110305,34.09610584489626,0.8144282678511905,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,9.198316648496528,6.09937906855279,12.297254228440266,-0.7046467773573218,-1.6937938413033724,0.2845002865887287,0.08436427072727322,0.04432168977242849,0.12440685168211796,31.89362134283685,0.7765948292506034,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p1,1,p=1,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.266989660981933,6.07612996178454,12.457849360179326,-0.6359737648719174,-1.6721913527690058,0.4002438230251709,0.08116974277529455,0.04083338203109452,0.12150610351949459,36.08672905625363,0.8375164089779447,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p2,2,p=2,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,10.049785124410631,6.648815113355081,13.450755135466181,0.0,0.0,0.0,0.06388813878921022,0.028944298317785902,0.09883197926063454,38.78245457473258,0.8524494141713594,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.291811699709998,5.932984605838547,12.650638793581448,-0.757973424700632,-1.3707938757600264,-0.14515297364123758,0.09079047515820189,0.041762695165766583,0.1398182551506372,35.014556179451056,0.8045483935061906,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,9.0939958113287,5.927228565317277,12.260763057340123,-0.9557893130819304,-1.641915901015642,-0.26966272514821854,0.09389666554363889,0.04778786940805998,0.1400054616792178,32.553666275942525,0.7565435215902879,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,fully_quadratized,equal_layer,equal_layer_p2,2,p=2,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.332438137714021,5.896696666130038,12.768179609298006,-0.7173469866966086,-1.6389524158343416,0.20425844244112445,0.08572982698330307,0.04499389810567716,0.12646575586092898,35.83067937399078,0.8216251437886466,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,cold_start,not_applicable,7,35,105,instance,instance_cluster_normal_95,10.243029014725279,6.441744692783395,14.044313336667162,0.0,0.0,0.0,0.06912677844614755,0.024909371039340343,0.11334418585295475,22.10789854481044,0.7718535956509784,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,independence_mu_product_ablation,7,35,105,instance,instance_cluster_normal_95,9.553707260825943,5.837185572471683,13.270228949180204,-0.6893217538993364,-1.725475087214541,0.3468315794158683,0.07866450841525316,0.03856566013973128,0.11876335669077503,17.682276021898065,0.660231802325041,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,35,105,instance,instance_cluster_normal_95,9.613224560521482,5.91471344387061,13.311735677172354,-0.6298044542037989,-1.6923602806873563,0.43275137227975835,0.07862491065929833,0.03729604300417405,0.11995377831442261,19.34321885706178,0.6898712582631784,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_variables_only,auxiliary_cold_half,7,35,105,instance,instance_cluster_normal_95,9.606220200035356,5.900890980856375,13.311549419214337,-0.6368088146899232,-1.6939728019214813,0.4203551725416347,0.08269631365530758,0.038054046088304476,0.12733858122231068,21.598570412704966,0.7737877579176441,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,cold_start,not_applicable,7,35,105,instance,instance_cluster_normal_95,9.431401547969974,5.797213183243958,13.065589912695991,0.0,0.0,0.0,0.08516077374741163,0.036248323343526,0.13407322415129724,20.592275201704716,0.7332322338533392,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,independence_mu_product_ablation,7,35,105,instance,instance_cluster_normal_95,8.623979528099863,5.329053064177358,11.918905992022367,-0.8074220198701129,-1.8115538382606378,0.19670979852041193,0.11070423319931108,0.055651636218779485,0.16575683017984266,17.71508949685262,0.685371409698151,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
