view,family,source_tier,metric,budget_mode,budget_key,topology_id,sparsity_bin,pair_reuse_bin,instance_count,uncertainty_unit_count,help_count,little_effect_count,hurt_count,help_fraction,little_effect_fraction,hurt_fraction,mean_effect,effect_ci95_low,effect_ci95_high,mean_canonical_cubic_sparsity,mean_pair_reuse_score,status,config_hash,manifest_hash,analysis_config_hash,code_commit
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,high,4,2,3,1,0,0.75,0.25,0.0,0.05464850711321953,-0.06731105167717558,0.17660806590361464,0.1187421679197995,0.5485603932584269,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,9,2,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.09895544030705801,-0.017736578019682273,0.2156474586337983,0.12469336219336219,0.39753270135214586,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,low,2,2,1,1,0,0.5,0.5,0.0,0.0851063829787234,-0.08170212765957445,0.25191489361702124,0.12142857142857143,0.2481060606060606,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,high,1,1,0,1,0,0.0,1.0,0.0,0.001128668171557498,0.001128668171557498,0.001128668171557498,0.07017543859649122,0.5166666666666666,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,intermediate,8,2,5,3,0,0.625,0.375,0.0,0.10846757381133801,-0.10412887085888445,0.32106401848156046,0.04111165698336751,0.3282393765508685,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,low,7,2,2,5,0,0.2857142857142857,0.7142857142857143,0.0,0.12100875426901106,-0.1161684040982506,0.35818591263627275,0.035720795495231585,0.18690476190476188,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,high,high,2,1,1,1,0,0.5,0.5,0.0,0.09944639043399012,0.09944639043399012,0.09944639043399012,0.5714285714285714,0.7135416666666666,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,3,2,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.058677952486008184,-0.05633083438656786,0.17368673935858422,0.16666666666666666,0.3580246913580247,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.20833333333333337,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,low,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.19444444444444442,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,high,4,2,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1187421679197995,0.5485603932584269,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,9,2,0,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12469336219336219,0.39753270135214586,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.5166666666666666,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,intermediate,8,2,0,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04111165698336751,0.3282393765508685,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,low,7,2,0,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.035720795495231585,0.18690476190476188,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,high,high,2,1,1,1,0,0.5,0.5,0.0,0.1289987348205132,0.1289987348205132,0.1289987348205132,0.5714285714285714,0.7135416666666666,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,3,2,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.03100074539470689,-0.029760715578918615,0.09176220636833239,0.16666666666666666,0.3580246913580247,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.20833333333333337,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,low,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.19444444444444442,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,high,6,2,0,4,2,0.0,0.6666666666666666,0.3333333333333333,-0.11464888199579129,-0.2826062068998316,0.053308442908249015,0.6892857142857144,0.6363883937413349,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,intermediate,4,2,1,3,0,0.25,0.75,0.0,0.8260818143721402,-0.7906916186477404,2.442855247392021,0.2785714285714286,0.3611111111111111,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.1682301880102551,-0.1682301880102551,-0.1682301880102551,0.3,0.2777777777777778,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,intermediate,intermediate,3,2,0,3,0,0.0,1.0,0.0,0.40336739818049516,-0.30812612304789955,1.1148609194088899,0.11984126984126985,0.35353535353535354,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,high,6,2,0,3,3,0.0,0.5,0.5,-0.06841502040352217,-0.13803921014246634,0.0012091693354220195,0.6892857142857144,0.6363883937413349,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,intermediate,4,2,0,3,1,0.0,0.75,0.25,0.4522030323451505,-0.6072519568998249,1.5116580215901259,0.2785714285714286,0.3611111111111111,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,0.010627017048276363,0.010627017048276363,0.010627017048276363,0.3,0.2777777777777778,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,intermediate,intermediate,3,2,0,3,0,0.0,1.0,0.0,-0.18452870986830902,-0.46207779809224203,0.09302037835562396,0.11984126984126985,0.35353535353535354,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,high,6,2,0,3,3,0.0,0.5,0.5,-0.39002010046469926,-1.1439252517498693,0.3638850508204706,0.6892857142857144,0.6363883937413349,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,intermediate,4,2,0,3,1,0.0,0.75,0.25,-0.5108749941140135,-1.3403858054797593,0.3186358172517323,0.2785714285714286,0.3611111111111111,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,low,1,1,0,0,1,0.0,0.0,1.0,-0.6258297013190749,-0.6258297013190749,-0.6258297013190749,0.3,0.2777777777777778,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,intermediate,intermediate,3,2,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.097668558332053,-0.027196756654327484,0.2225338733184335,0.11984126984126985,0.35353535353535354,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,high,6,2,0,4,2,0.0,0.6666666666666666,0.3333333333333333,-0.2320253669354691,-0.6809878075076095,0.21693707363667125,0.6892857142857144,0.6363883937413349,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,intermediate,4,2,0,3,1,0.0,0.75,0.25,-0.7579293010790906,-2.161904687178868,0.6460460850206866,0.2785714285714286,0.3611111111111111,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.48515403997845336,-0.48515403997845336,-0.48515403997845336,0.3,0.2777777777777778,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
combined_family_balanced,combined,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,intermediate,intermediate,3,2,0,1,2,0.0,0.3333333333333333,0.6666666666666666,-0.46841284416234585,-1.3711382462997888,0.43431255797509694,0.11984126984126985,0.35353535353535354,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
