family,representation,budget_mode,budget_value,p_min,p_max,instance_count,run_count,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_native_mean,paired_difference_vs_native_ci95_low,paired_difference_vs_native_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,status,config_hash,manifest_hash,code_commit
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,128,0,2,7,21,10.102809618847221,6.606539985076216,13.599079252618226,0.24464445047336753,-0.7552412510561803,1.2445301520029153,0.057284294461381655,0.02309438058483876,0.09147420833792455,38.13910628486769,0.8529245160094915,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,fully_quadratized,equal_compiled_two_qubit_gates,256,1,4,7,21,9.769642459869015,6.372193144933305,13.167091774804724,1.8545248150181242,1.1291893555142087,2.57986027452204,0.07090697713431608,0.029840164239431435,0.11197379002920073,36.96831549346577,0.8399104469867059,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,fully_quadratized,equal_layer,1,1,1,7,21,9.90296342585385,6.5137575502003,13.2921693015074,1.7740242232728984,0.48974986654204455,3.0582985800037523,0.06446058846407542,0.029693316188255513,0.09922786073989531,36.71546884216969,0.8479205071652034,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,fully_quadratized,equal_layer,2,2,2,7,21,10.049785124410631,6.648815113355081,13.450755135466181,2.1121566295073846,0.9938054488118206,3.2305078102029485,0.06388813878921022,0.028944298317785902,0.09883197926063454,38.78245457473258,0.8524494141713594,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,128,0,1,7,105,10.24302901472528,6.441744692783397,14.044313336667164,0.38486384635142495,-0.006584995473585875,0.7763126881764357,0.06912677844614755,0.02490937103934035,0.11334418585295475,22.10789854481044,0.7718535956509784,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,256,1,3,7,105,9.431401547969974,5.797213183243958,13.065589912695991,1.5162839031190853,0.6051552026903169,2.427412603547854,0.08516077374741163,0.036248323343526,0.13407322415129724,20.59227520170472,0.7332322338533392,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,matched_random_selective,equal_layer,1,1,1,7,105,9.518910809786634,6.170700283937716,12.867121335635552,1.3899716072056834,0.07826395841243317,2.7016792559989335,0.0771641415846207,0.0333348181128333,0.12099346505640811,20.082563919998336,0.7379134637301831,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,matched_random_selective,equal_layer,2,2,2,7,105,9.129689169994624,5.647842969842378,12.61153537014687,1.192060675091378,-0.06339075773697789,2.447512107919734,0.0961572063639754,0.03923433382605048,0.1530800789019003,19.958016208315723,0.7222064423181939,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,selective,equal_compiled_two_qubit_gates,128,0,1,7,21,9.89810609466944,6.327858097035682,13.4683540923032,0.03994092629558451,-0.8032941893216475,0.8831760419128166,0.0771907700709618,0.027275120901522745,0.12710641924040084,27.287688802439117,0.765398936785265,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,selective,equal_compiled_two_qubit_gates,256,1,3,7,21,9.425789428601542,5.863962312887274,12.98761654431581,1.5106717837506516,0.3219286918961992,2.699414875605104,0.08729027846287805,0.0384897535991344,0.1360908033266217,26.211275428845585,0.743924765825288,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,selective,equal_layer,1,1,1,7,21,10.027649459959239,6.339764068525854,13.715534851392624,1.8987102573782881,0.565505303423224,3.2319152113333525,0.08132894513296984,0.03199018666446105,0.13066770360147864,27.310711388531256,0.768802447690835,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,selective,equal_layer,2,2,2,7,21,9.872637010173985,6.306515642873903,13.438758377474068,1.935008515270739,0.8634786324811572,3.0065383980603206,0.06969723547002586,0.030385081848887573,0.10900938909116414,27.251582105786564,0.78261564481659,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
