family,instance_id,n_design_draws,representation,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
max3sat,inst_ef8b06cb660f7d79dd26817980f7262c71e0993a3de1c210c321cc575edbe07f,5,matched_random_selective,0.0,0.0,all_to_all_reference,102.4,188.0
max3sat,inst_ef8b06cb660f7d79dd26817980f7262c71e0993a3de1c210c321cc575edbe07f,1,selective,0.0,0.0,all_to_all_reference,60.0,164.0
max3sat,inst_f29b35824bf56c712844358d17dd46d00aa5d95ac0b138e8f6c349d586ccae67,1,all_native,0.0,0.0,all_to_all_reference,143.0,328.0
max3sat,inst_f29b35824bf56c712844358d17dd46d00aa5d95ac0b138e8f6c349d586ccae67,1,fully_quadratized,0.0,0.0,all_to_all_reference,54.0,288.0
max3sat,inst_f29b35824bf56c712844358d17dd46d00aa5d95ac0b138e8f6c349d586ccae67,5,matched_random_selective,0.0,0.0,all_to_all_reference,107.6,338.8
max3sat,inst_f29b35824bf56c712844358d17dd46d00aa5d95ac0b138e8f6c349d586ccae67,1,selective,0.0,0.0,all_to_all_reference,57.0,284.0
max3sat,inst_f3e37072d51c70def0bd0fed6f54a322c49d92f70b611a5840d4fdf28984f698,1,all_native,0.0,0.0,all_to_all_reference,64.0,102.0
max3sat,inst_f3e37072d51c70def0bd0fed6f54a322c49d92f70b611a5840d4fdf28984f698,1,fully_quadratized,0.0,0.0,all_to_all_reference,36.0,90.0
max3sat,inst_f3e37072d51c70def0bd0fed6f54a322c49d92f70b611a5840d4fdf28984f698,5,matched_random_selective,0.0,0.0,all_to_all_reference,54.2,106.8
max3sat,inst_f3e37072d51c70def0bd0fed6f54a322c49d92f70b611a5840d4fdf28984f698,1,selective,0.0,0.0,all_to_all_reference,40.0,92.0
max3sat,inst_f8d57f764e7fdeef8a546e03dc838d094048a6bdb09a5be2ae77cbd88353843c,1,all_native,0.0,0.0,all_to_all_reference,209.0,338.0
max3sat,inst_f8d57f764e7fdeef8a546e03dc838d094048a6bdb09a5be2ae77cbd88353843c,1,fully_quadratized,0.0,0.0,all_to_all_reference,68.0,294.0
max3sat,inst_f8d57f764e7fdeef8a546e03dc838d094048a6bdb09a5be2ae77cbd88353843c,5,matched_random_selective,0.0,0.0,all_to_all_reference,149.2,352.4
max3sat,inst_f8d57f764e7fdeef8a546e03dc838d094048a6bdb09a5be2ae77cbd88353843c,1,selective,0.0,0.0,all_to_all_reference,89.0,318.0
max3sat,inst_fcd3827382c69a628f6d42b430b9c2a8f1f0b2d308717bc8dae03c0a4793ec88,1,all_native,0.0,0.0,all_to_all_reference,57.0,72.0
max3sat,inst_fcd3827382c69a628f6d42b430b9c2a8f1f0b2d308717bc8dae03c0a4793ec88,1,fully_quadratized,0.0,0.0,all_to_all_reference,30.0,62.0
max3sat,inst_fcd3827382c69a628f6d42b430b9c2a8f1f0b2d308717bc8dae03c0a4793ec88,5,matched_random_selective,0.0,0.0,all_to_all_reference,55.2,74.4
max3sat,inst_fcd3827382c69a628f6d42b430b9c2a8f1f0b2d308717bc8dae03c0a4793ec88,1,selective,0.0,0.0,all_to_all_reference,38.0,64.0
max3sat,inst_fe233b0fa65362c539986f27b2b50fec37a4040aa0be75b4b087e35a6e16696e,1,all_native,0.0,0.0,all_to_all_reference,97.0,182.0
max3sat,inst_fe233b0fa65362c539986f27b2b50fec37a4040aa0be75b4b087e35a6e16696e,1,fully_quadratized,0.0,0.0,all_to_all_reference,42.0,158.0
max3sat,inst_fe233b0fa65362c539986f27b2b50fec37a4040aa0be75b4b087e35a6e16696e,5,matched_random_selective,0.0,0.0,all_to_all_reference,81.2,188.0
max3sat,inst_fe233b0fa65362c539986f27b2b50fec37a4040aa0be75b4b087e35a6e16696e,1,selective,0.0,0.0,all_to_all_reference,44.0,156.0
cubic_spin_glass,inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,1,all_native,92.0,36.0,device_sparse_v1,171.0,220.0
cubic_spin_glass,inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,5,matched_random_selective,121.2,45.4,device_sparse_v1,185.0,274.4
cubic_spin_glass,inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,1,selective,100.0,40.0,device_sparse_v1,168.0,234.0
cubic_spin_glass,inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,1,all_native,188.0,70.0,device_sparse_v1,264.0,380.0
cubic_spin_glass,inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,1,all_native,11.0,5.0,device_sparse_v1,35.0,43.0
cubic_spin_glass,inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,5,matched_random_selective,11.0,5.0,device_sparse_v1,35.0,43.0
cubic_spin_glass,inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,1,selective,11.0,5.0,device_sparse_v1,35.0,43.0
cubic_spin_glass,inst_0acf907b55a053afe21f59b938b915b2995d1239482407859acb7f7817e7ba44,1,all_native,27.0,11.0,device_sparse_v1,55.0,75.0
cubic_spin_glass,inst_0acf907b55a053afe21f59b938b915b2995d1239482407859acb7f7817e7ba44,5,matched_random_selective,27.0,11.0,device_sparse_v1,55.0,75.0
cubic_spin_glass,inst_0acf907b55a053afe21f59b938b915b2995d1239482407859acb7f7817e7ba44,1,selective,27.0,11.0,device_sparse_v1,55.0,75.0
cubic_spin_glass,inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,1,all_native,95.0,37.0,device_sparse_v1,188.0,223.0
cubic_spin_glass,inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,5,matched_random_selective,129.6,48.2,device_sparse_v1,202.2,290.0
cubic_spin_glass,inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,1,selective,106.0,38.0,device_sparse_v1,144.0,242.0
cubic_spin_glass,inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952,1,all_native,46.0,22.0,device_sparse_v1,104.0,142.0
cubic_spin_glass,inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952,5,matched_random_selective,46.0,22.0,device_sparse_v1,104.0,142.0
cubic_spin_glass,inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952,1,selective,46.0,22.0,device_sparse_v1,104.0,142.0
cubic_spin_glass,inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1,1,all_native,24.0,8.0,device_sparse_v1,48.0,72.0
cubic_spin_glass,inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1,5,matched_random_selective,24.0,8.0,device_sparse_v1,48.0,72.0
cubic_spin_glass,inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1,1,selective,24.0,8.0,device_sparse_v1,48.0,72.0
cubic_spin_glass,inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532,1,all_native,107.0,41.0,device_sparse_v1,199.0,235.0
cubic_spin_glass,inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,1,all_native,159.0,61.0,device_sparse_v1,240.0,351.0
cubic_spin_glass,inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290,1,all_native,89.0,36.0,device_sparse_v1,164.0,217.0
cubic_spin_glass,inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290,5,matched_random_selective,115.2,44.0,device_sparse_v1,185.6,266.8
cubic_spin_glass,inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290,1,selective,96.0,38.0,device_sparse_v1,151.0,232.0
cubic_spin_glass,inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,1,all_native,75.0,31.0,device_sparse_v1,160.0,203.0
cubic_spin_glass,inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,1,all_native,8.0,4.0,device_sparse_v1,31.0,40.0
cubic_spin_glass,inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,1,fully_quadratized,43.0,15.0,device_sparse_v1,61.0,105.0
cubic_spin_glass,inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,5,matched_random_selective,8.0,4.0,device_sparse_v1,31.0,40.0
cubic_spin_glass,inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,1,selective,8.0,4.0,device_sparse_v1,31.0,40.0
cubic_spin_glass,inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d,1,all_native,36.0,14.0,device_sparse_v1,79.0,100.0
cubic_spin_glass,inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d,5,matched_random_selective,36.0,14.0,device_sparse_v1,79.0,100.0
cubic_spin_glass,inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d,1,selective,36.0,14.0,device_sparse_v1,79.0,100.0
cubic_spin_glass,inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df,1,all_native,87.0,36.0,device_sparse_v1,176.0,215.0
cubic_spin_glass,inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df,5,matched_random_selective,125.2,47.0,device_sparse_v1,184.0,281.6
cubic_spin_glass,inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df,1,selective,105.0,41.0,device_sparse_v1,159.0,245.0
cubic_spin_glass,inst_532ca52e0bd47ef393cd0da8c1c69dadce16850b3ef6b9be0dad7c95b2678c55,1,all_native,51.0,25.0,device_sparse_v1,111.0,147.0
cubic_spin_glass,inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,1,all_native,3.0,3.0,device_sparse_v1,30.0,35.0
cubic_spin_glass,inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,1,fully_quadratized,35.0,13.0,device_sparse_v1,60.0,91.0
cubic_spin_glass,inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,5,matched_random_selective,3.0,3.0,device_sparse_v1,30.0,35.0
cubic_spin_glass,inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,1,selective,3.0,3.0,device_sparse_v1,30.0,35.0
cubic_spin_glass,inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c,1,all_native,46.0,18.0,device_sparse_v1,84.0,110.0
cubic_spin_glass,inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c,5,matched_random_selective,46.0,18.0,device_sparse_v1,84.0,110.0
cubic_spin_glass,inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c,1,selective,46.0,18.0,device_sparse_v1,84.0,110.0
cubic_spin_glass,inst_58ad673a89921951e0c8e74f76be469f6804253269d061917d2f9cddbfde19f0,1,all_native,94.0,38.0,device_sparse_v1,173.0,222.0
cubic_spin_glass,inst_59d47f0711e495d090f7fe436c47b3444643657d19e1e4fc567b971685dcb3e2,1,all_native,6.0,4.0,device_sparse_v1,30.0,38.0
cubic_spin_glass,inst_59d47f0711e495d090f7fe436c47b3444643657d19e1e4fc567b971685dcb3e2,1,fully_quadratized,28.0,10.0,device_sparse_v1,50.0,80.0
cubic_spin_glass,inst_59d47f0711e495d090f7fe436c47b3444643657d19e1e4fc567b971685dcb3e2,5,matched_random_selective,6.0,4.0,device_sparse_v1,30.0,38.0
cubic_spin_glass,inst_59d47f0711e495d090f7fe436c47b3444643657d19e1e4fc567b971685dcb3e2,1,selective,6.0,4.0,device_sparse_v1,30.0,38.0
cubic_spin_glass,inst_5e7c8d0ae78fb3fcd9e50f45870af4ef1698195119adfcdb8c7bf1699215879b,1,all_native,13.0,5.0,device_sparse_v1,36.0,45.0
cubic_spin_glass,inst_5e7c8d0ae78fb3fcd9e50f45870af4ef1698195119adfcdb8c7bf1699215879b,5,matched_random_selective,13.0,5.0,device_sparse_v1,36.0,45.0
cubic_spin_glass,inst_5e7c8d0ae78fb3fcd9e50f45870af4ef1698195119adfcdb8c7bf1699215879b,1,selective,13.0,5.0,device_sparse_v1,36.0,45.0
cubic_spin_glass,inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,1,all_native,16.0,6.0,device_sparse_v1,41.0,48.0
cubic_spin_glass,inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,1,fully_quadratized,34.0,12.0,device_sparse_v1,58.0,88.0
cubic_spin_glass,inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,5,matched_random_selective,16.0,6.0,device_sparse_v1,41.0,48.0
cubic_spin_glass,inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,1,selective,16.0,6.0,device_sparse_v1,41.0,48.0
cubic_spin_glass,inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,1,all_native,28.0,10.0,device_sparse_v1,57.0,76.0
cubic_spin_glass,inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,5,matched_random_selective,28.0,10.0,device_sparse_v1,57.0,76.0
cubic_spin_glass,inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,1,selective,28.0,10.0,device_sparse_v1,57.0,76.0
cubic_spin_glass,inst_64ff32844bde505ea188f6df7a2e54fe41e88061d38144bbd304285bc823e766,1,all_native,29.0,11.0,device_sparse_v1,54.0,77.0
cubic_spin_glass,inst_64ff32844bde505ea188f6df7a2e54fe41e88061d38144bbd304285bc823e766,5,matched_random_selective,29.0,11.0,device_sparse_v1,54.0,77.0
cubic_spin_glass,inst_64ff32844bde505ea188f6df7a2e54fe41e88061d38144bbd304285bc823e766,1,selective,29.0,11.0,device_sparse_v1,54.0,77.0
cubic_spin_glass,inst_6969ca061e6a5a0b4350ccfb99da5386eb70d23ece3e7ffa0101e3a9c6305d74,1,all_native,44.0,17.0,device_sparse_v1,79.0,108.0
cubic_spin_glass,inst_6969ca061e6a5a0b4350ccfb99da5386eb70d23ece3e7ffa0101e3a9c6305d74,5,matched_random_selective,44.0,17.0,device_sparse_v1,79.0,108.0
cubic_spin_glass,inst_6969ca061e6a5a0b4350ccfb99da5386eb70d23ece3e7ffa0101e3a9c6305d74,1,selective,44.0,17.0,device_sparse_v1,79.0,108.0
cubic_spin_glass,inst_6a06eec6c612c29ba46b89da361fc8b89d4e4e985e548b9c5d20da503d9b6f95,1,all_native,209.0,75.0,device_sparse_v1,295.0,401.0
cubic_spin_glass,inst_6ad9548a92747aff9a6795f1c5b99d2304f005ac72fb8084bdc0b85e2e6b4c72,1,all_native,75.0,32.0,device_sparse_v1,168.0,203.0
cubic_spin_glass,inst_6ad9548a92747aff9a6795f1c5b99d2304f005ac72fb8084bdc0b85e2e6b4c72,5,matched_random_selective,108.8,42.6,device_sparse_v1,179.4,266.0
cubic_spin_glass,inst_6ad9548a92747aff9a6795f1c5b99d2304f005ac72fb8084bdc0b85e2e6b4c72,1,selective,105.0,39.0,device_sparse_v1,154.0,243.0
cubic_spin_glass,inst_6b39d1a73c909fe62fea28132fe796da14083eef65020e77cf56f6f6be6b578d,1,all_native,11.0,5.0,device_sparse_v1,31.0,43.0
cubic_spin_glass,inst_6b39d1a73c909fe62fea28132fe796da14083eef65020e77cf56f6f6be6b578d,5,matched_random_selective,11.0,5.0,device_sparse_v1,31.0,43.0
cubic_spin_glass,inst_6b39d1a73c909fe62fea28132fe796da14083eef65020e77cf56f6f6be6b578d,1,selective,11.0,5.0,device_sparse_v1,31.0,43.0
cubic_spin_glass,inst_6de219ee046e11cc6b3925b66cc25f0b4641e502623cd3aa766407f918c53235,1,all_native,18.0,7.0,device_sparse_v1,42.0,50.0
cubic_spin_glass,inst_6de219ee046e11cc6b3925b66cc25f0b4641e502623cd3aa766407f918c53235,1,fully_quadratized,28.0,10.0,device_sparse_v1,52.0,84.0
cubic_spin_glass,inst_6de219ee046e11cc6b3925b66cc25f0b4641e502623cd3aa766407f918c53235,5,matched_random_selective,18.0,7.0,device_sparse_v1,42.0,50.0
cubic_spin_glass,inst_6de219ee046e11cc6b3925b66cc25f0b4641e502623cd3aa766407f918c53235,1,selective,18.0,7.0,device_sparse_v1,42.0,50.0
cubic_spin_glass,inst_6e8e29b178b0429786c8a2bff968eb63511358e6ddec0fe591285ea24a8d1c6d,1,all_native,17.0,9.0,device_sparse_v1,43.0,65.0
cubic_spin_glass,inst_6e8e29b178b0429786c8a2bff968eb63511358e6ddec0fe591285ea24a8d1c6d,5,matched_random_selective,17.0,9.0,device_sparse_v1,43.0,65.0
cubic_spin_glass,inst_6e8e29b178b0429786c8a2bff968eb63511358e6ddec0fe591285ea24a8d1c6d,1,selective,17.0,9.0,device_sparse_v1,43.0,65.0
cubic_spin_glass,inst_6ea539895de41953dcf8585c9c5a14620e89386260235c3b1468a17d57ab2b23,1,all_native,32.0,14.0,device_sparse_v1,81.0,96.0
cubic_spin_glass,inst_6ea539895de41953dcf8585c9c5a14620e89386260235c3b1468a17d57ab2b23,1,fully_quadratized,62.0,21.0,device_sparse_v1,94.0,150.0
cubic_spin_glass,inst_6ea539895de41953dcf8585c9c5a14620e89386260235c3b1468a17d57ab2b23,5,matched_random_selective,32.0,14.0,device_sparse_v1,81.0,96.0
cubic_spin_glass,inst_6ea539895de41953dcf8585c9c5a14620e89386260235c3b1468a17d57ab2b23,1,selective,32.0,14.0,device_sparse_v1,81.0,96.0
cubic_spin_glass,inst_70cd92fd1145b443443914cb7d2dd37eebe868cb4f6e2e0cd99cc6f5fceb49f1,1,all_native,35.0,15.0,device_sparse_v1,81.0,99.0
cubic_spin_glass,inst_70cd92fd1145b443443914cb7d2dd37eebe868cb4f6e2e0cd99cc6f5fceb49f1,5,matched_random_selective,35.0,15.0,device_sparse_v1,81.0,99.0
cubic_spin_glass,inst_70cd92fd1145b443443914cb7d2dd37eebe868cb4f6e2e0cd99cc6f5fceb49f1,1,selective,35.0,15.0,device_sparse_v1,81.0,99.0
cubic_spin_glass,inst_7716434047cb9a3a78813351309803842d97d8ee66b37f8923c41d7969c1c58a,1,all_native,100.0,39.0,device_sparse_v1,185.0,228.0
cubic_spin_glass,inst_7716434047cb9a3a78813351309803842d97d8ee66b37f8923c41d7969c1c58a,5,matched_random_selective,136.8,49.6,device_sparse_v1,192.2,294.4
cubic_spin_glass,inst_7716434047cb9a3a78813351309803842d97d8ee66b37f8923c41d7969c1c58a,1,selective,107.0,40.0,device_sparse_v1,167.0,247.0
cubic_spin_glass,inst_7c46ab9828c14c80ecbb7d6d499d693814b74054db5e4e07d7a39ee4b775bb50,1,all_native,79.0,30.0,device_sparse_v1,136.0,175.0
cubic_spin_glass,inst_7f90e24a78f8a26d1a801c170cc595d5d7669882dcba292c4b15aa6b53b3dacf,1,all_native,9.0,3.0,device_sparse_v1,37.0,41.0
cubic_spin_glass,inst_7f90e24a78f8a26d1a801c170cc595d5d7669882dcba292c4b15aa6b53b3dacf,1,fully_quadratized,29.0,11.0,device_sparse_v1,46.0,83.0
cubic_spin_glass,inst_7f90e24a78f8a26d1a801c170cc595d5d7669882dcba292c4b15aa6b53b3dacf,5,matched_random_selective,9.0,3.0,device_sparse_v1,37.0,41.0
cubic_spin_glass,inst_7f90e24a78f8a26d1a801c170cc595d5d7669882dcba292c4b15aa6b53b3dacf,1,selective,9.0,3.0,device_sparse_v1,37.0,41.0
cubic_spin_glass,inst_90ea5a2894cc294c32ec161d76b831ad4079fdcbaaad0e421851b5fa6f8561ba,1,all_native,159.0,61.0,device_sparse_v1,287.0,351.0
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,1,all_native,156.0,60.0,device_sparse_v1,239.0,348.0
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,5,matched_random_selective,156.0,60.0,device_sparse_v1,239.0,348.0
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,1,selective,156.0,60.0,device_sparse_v1,239.0,348.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,1,all_native,37.0,15.0,device_sparse_v1,76.0,101.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,5,matched_random_selective,37.0,15.0,device_sparse_v1,76.0,101.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,1,selective,37.0,15.0,device_sparse_v1,76.0,101.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,1,all_native,28.0,13.0,device_sparse_v1,70.0,92.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,5,matched_random_selective,28.0,13.0,device_sparse_v1,70.0,92.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,1,selective,28.0,13.0,device_sparse_v1,70.0,92.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,1,all_native,41.0,17.0,device_sparse_v1,82.0,105.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,5,matched_random_selective,41.0,17.0,device_sparse_v1,82.0,105.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,1,selective,41.0,17.0,device_sparse_v1,82.0,105.0
cubic_spin_glass,inst_bb9ea8526f4f8c3163389b1dd29737c6dc55d4b10908c16cd989bbf99598ae9b,1,all_native,163.0,65.0,device_sparse_v1,264.0,355.0
cubic_spin_glass,inst_bd91654b426322e8e5eeb5aeae69692f9e01419f8ff43e2242b156e1ee054dd2,1,all_native,79.0,31.0,device_sparse_v1,175.0,207.0
cubic_spin_glass,inst_c2e05f7c3075c3aad73660a0712a836e2e081e148a56e82b9e52e010e4099cc2,1,all_native,93.0,35.0,device_sparse_v1,177.0,221.0
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,1,all_native,7.0,7.0,device_sparse_v1,46.0,55.0
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,5,matched_random_selective,7.0,7.0,device_sparse_v1,46.0,55.0
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,1,selective,7.0,7.0,device_sparse_v1,46.0,55.0
cubic_spin_glass,inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,1,all_native,81.0,31.0,device_sparse_v1,128.0,177.0
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,1,all_native,76.0,30.0,device_sparse_v1,110.0,172.0
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,5,matched_random_selective,76.0,30.0,device_sparse_v1,110.0,172.0
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,1,selective,76.0,30.0,device_sparse_v1,110.0,172.0
cubic_spin_glass,inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,1,all_native,94.0,38.0,device_sparse_v1,184.0,222.0
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,1,all_native,98.0,37.0,device_sparse_v1,184.0,226.0
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,5,matched_random_selective,124.8,45.8,device_sparse_v1,197.0,276.0
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,1,selective,114.0,44.0,device_sparse_v1,165.0,262.0
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,1,all_native,93.0,37.0,device_sparse_v1,173.0,221.0
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,5,matched_random_selective,120.8,44.8,device_sparse_v1,189.6,272.8
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,1,selective,107.0,39.0,device_sparse_v1,158.0,239.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,1,all_native,3.0,3.0,device_sparse_v1,23.0,35.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,5,matched_random_selective,3.0,3.0,device_sparse_v1,23.0,35.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,1,selective,3.0,3.0,device_sparse_v1,23.0,35.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,1,all_native,16.0,6.0,device_sparse_v1,36.0,48.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,5,matched_random_selective,16.0,6.0,device_sparse_v1,36.0,48.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,1,selective,16.0,6.0,device_sparse_v1,36.0,48.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,1,all_native,24.0,12.0,device_sparse_v1,75.0,88.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,1,fully_quadratized,53.0,19.0,device_sparse_v1,86.0,133.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,5,matched_random_selective,39.6,17.6,device_sparse_v1,92.2,119.6
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,1,selective,46.0,20.0,device_sparse_v1,82.0,128.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,1,all_native,49.0,17.0,device_sparse_v1,84.0,113.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,1,fully_quadratized,67.0,24.0,device_sparse_v1,87.0,159.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,5,matched_random_selective,49.0,17.0,device_sparse_v1,84.0,113.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,1,selective,49.0,17.0,device_sparse_v1,84.0,113.0
cubic_spin_glass,inst_eea12da1e1e88a4c6e8507aad613af99cbc02e7026129f640f22f3660eb2ebc6,1,all_native,72.0,29.0,device_sparse_v1,124.0,168.0
