budget_key,budget_mode,instance_id,metric,new_classification,new_effect,new_status,old_classification,old_effect,old_status,topology_id
equal_layer_p2,equal_layer,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,qaoa_original_objective,little_effect,0.06107324320071652,pass,little_effect,0.06107324320071652,pass,device_sparse_v1
equal_2q_budget_128,equal_compiled_two_qubit_gates,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,qaoa_original_objective,little_effect,0.6471457535478176,pass,little_effect,0.6471457535478176,pass,device_sparse_v1
equal_2q_budget_256,equal_compiled_two_qubit_gates,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,qaoa_original_objective,little_effect,0.07300000624457563,pass,little_effect,0.07300000624457563,pass,device_sparse_v1
equal_layer_p1,equal_layer,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,qaoa_original_objective,little_effect,0.8169723549967483,pass,little_effect,0.8169723549967483,pass,device_sparse_v1
equal_layer_p2,equal_layer,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,qaoa_original_objective,hurt,-0.6549096855017332,pass,hurt,-0.6549096855017332,pass,device_sparse_v1
equal_2q_budget_128,equal_compiled_two_qubit_gates,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,qaoa_original_objective,little_effect,0.0,pass,little_effect,0.0,pass,device_sparse_v1
equal_2q_budget_256,equal_compiled_two_qubit_gates,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,qaoa_original_objective,hurt,-0.6149340417544634,pass,hurt,-0.6149340417544634,pass,device_sparse_v1
equal_layer_p1,equal_layer,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,qaoa_original_objective,hurt,-1.4825002771625855,pass,hurt,-1.4825002771625855,pass,device_sparse_v1
equal_layer_p2,equal_layer,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,qaoa_original_objective,little_effect,-0.176667421145036,pass,little_effect,-0.176667421145036,pass,device_sparse_v1
equal_2q_budget_128,equal_compiled_two_qubit_gates,inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,qaoa_original_objective,little_effect,-0.047649506450347934,pass,little_effect,-0.047649506450347934,pass,device_sparse_v1
equal_2q_budget_256,equal_compiled_two_qubit_gates,inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,qaoa_original_objective,hurt,-0.17427240830479815,pass,hurt,-0.17427240830479815,pass,device_sparse_v1
equal_layer_p1,equal_layer,inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,qaoa_original_objective,little_effect,-0.055057831682835144,pass,little_effect,-0.055057831682835144,pass,device_sparse_v1
equal_layer_p2,equal_layer,inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,qaoa_original_objective,little_effect,-0.1530221573499648,pass,little_effect,-0.1530221573499648,pass,device_sparse_v1
equal_2q_budget_128,equal_compiled_two_qubit_gates,inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,qaoa_original_objective,little_effect,0.040360499594579435,pass,little_effect,0.040360499594579435,pass,device_sparse_v1
equal_2q_budget_256,equal_compiled_two_qubit_gates,inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,qaoa_original_objective,little_effect,-0.042922032203037065,pass,little_effect,-0.042922032203037065,pass,device_sparse_v1
equal_layer_p1,equal_layer,inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,qaoa_original_objective,little_effect,0.0339617649716548,pass,little_effect,0.0339617649716548,pass,device_sparse_v1
equal_layer_p2,equal_layer,inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,qaoa_original_objective,little_effect,-0.00783865939834442,pass,little_effect,-0.00783865939834442,pass,device_sparse_v1
