instance_id,new_n_qubits,new_status,old_n_qubits,old_status,random_rep_seed,representation,study,topology_id,transpiler_seed
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082721
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082722
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082723
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082724
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,pass,15,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082725
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,17,infeasible_width_exceeds_topology,15,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082725
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,pass,26,pass,,selective,E2,all_to_all_reference,2026082721
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,infeasible_width_exceeds_topology,26,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,pass,26,pass,,selective,E2,all_to_all_reference,2026082722
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,infeasible_width_exceeds_topology,26,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,pass,26,pass,,selective,E2,all_to_all_reference,2026082723
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,infeasible_width_exceeds_topology,26,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,pass,26,pass,,selective,E2,all_to_all_reference,2026082724
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,infeasible_width_exceeds_topology,26,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,pass,26,pass,,selective,E2,all_to_all_reference,2026082725
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,26,infeasible_width_exceeds_topology,26,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,,selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,,selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,,selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,,selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,,selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082711,matched_random_selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082711,matched_random_selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082711,matched_random_selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082711,matched_random_selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082711,matched_random_selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082711,matched_random_selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082711,matched_random_selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082711,matched_random_selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082711,matched_random_selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082711,matched_random_selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082712,matched_random_selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082712,matched_random_selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082713,matched_random_selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082713,matched_random_selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082714,matched_random_selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082714,matched_random_selective,E2,device_sparse_v1,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082721
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082722
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082723
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082724
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,pass,17,pass,2026082715,matched_random_selective,E2,all_to_all_reference,2026082725
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,21,infeasible_width_exceeds_topology,17,infeasible_width_exceeds_topology,2026082715,matched_random_selective,E2,device_sparse_v1,2026082725
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,pass,22,pass,,selective,E2,all_to_all_reference,2026082721
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,infeasible_width_exceeds_topology,22,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,pass,22,pass,,selective,E2,all_to_all_reference,2026082722
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,infeasible_width_exceeds_topology,22,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,pass,22,pass,,selective,E2,all_to_all_reference,2026082723
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,infeasible_width_exceeds_topology,22,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,pass,22,pass,,selective,E2,all_to_all_reference,2026082724
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,infeasible_width_exceeds_topology,22,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,pass,22,pass,,selective,E2,all_to_all_reference,2026082725
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,22,infeasible_width_exceeds_topology,22,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,pass,37,pass,,selective,E2,all_to_all_reference,2026082721
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,infeasible_width_exceeds_topology,37,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,pass,37,pass,,selective,E2,all_to_all_reference,2026082722
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,infeasible_width_exceeds_topology,37,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,pass,37,pass,,selective,E2,all_to_all_reference,2026082723
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,infeasible_width_exceeds_topology,37,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,pass,37,pass,,selective,E2,all_to_all_reference,2026082724
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,infeasible_width_exceeds_topology,37,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,pass,37,pass,,selective,E2,all_to_all_reference,2026082725
inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,37,infeasible_width_exceeds_topology,37,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082721
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082722
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082723
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082724
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082725
inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082721
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082722
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082723
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082724
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082724
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,pass,14,pass,,selective,E2,all_to_all_reference,2026082725
inst_33ce7979cf1de88d35d3c355c345fd7635ea96da4c2a6583f60e1e979f21938a,14,infeasible_width_exceeds_topology,14,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082725
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,pass,25,pass,,selective,E2,all_to_all_reference,2026082721
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,infeasible_width_exceeds_topology,25,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082721
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,pass,25,pass,,selective,E2,all_to_all_reference,2026082722
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,infeasible_width_exceeds_topology,25,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082722
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,pass,25,pass,,selective,E2,all_to_all_reference,2026082723
inst_340b7c11203c8b094cacd70e68df48254aa477b67ecdea9afb9cc374b8dcb4a7,25,infeasible_width_exceeds_topology,25,infeasible_width_exceeds_topology,,selective,E2,device_sparse_v1,2026082723
