family,instance_id,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,0.0,0.0,all_to_all_reference,-46.599999999999994,-46.39999999999998
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,0.0,0.0,all_to_all_reference,-42.599999999999994,-26.399999999999977
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,0.0,0.0,all_to_all_reference,-87.4,-57.19999999999999
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,0.0,0.0,all_to_all_reference,-13.0,-6.799999999999997
max3sat,inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,0.0,0.0,all_to_all_reference,-79.80000000000001,-66.39999999999998
max3sat,inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,0.0,0.0,all_to_all_reference,-36.400000000000006,-38.400000000000006
max3sat,inst_31e7ab3ba7da728558cbbe0bd81fc3184ec0cb15f0d2b97364cc4ec16800c671,0.0,0.0,all_to_all_reference,-66.0,-50.0
max3sat,inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,0.0,0.0,all_to_all_reference,-20.799999999999997,-17.599999999999994
max3sat,inst_383684e2b457379b22ad997ff9ba9dd2a89f56020635a4f5957cd64397e30d27,0.0,0.0,all_to_all_reference,-42.599999999999994,-32.0
max3sat,inst_389e9c8eec6e70d1760446aec874ba73c33d282a4aafd97bdf661c4173973bd4,0.0,0.0,all_to_all_reference,-28.0,-32.0
max3sat,inst_4292cef2fb4c9eb999019c1773bb594d1728cdf303bdeb10a83a3e7bef71dbf2,0.0,0.0,all_to_all_reference,-23.799999999999997,-8.0
max3sat,inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,0.0,0.0,all_to_all_reference,-16.799999999999997,-16.799999999999997
max3sat,inst_44fe959f979ed41d00ed5d00c8ad559cb9fcc3a1f54352020e9bee9224ecc496,0.0,0.0,all_to_all_reference,-28.599999999999994,-41.599999999999994
max3sat,inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,0.0,0.0,all_to_all_reference,-20.6,-12.400000000000006
max3sat,inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,0.0,0.0,all_to_all_reference,-102.80000000000001,-64.79999999999995
max3sat,inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,0.0,0.0,all_to_all_reference,-72.6,-33.599999999999994
max3sat,inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,0.0,0.0,all_to_all_reference,-74.8,-62.80000000000001
max3sat,inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,0.0,0.0,all_to_all_reference,-23.599999999999994,-14.400000000000006
max3sat,inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,0.0,0.0,all_to_all_reference,-79.0,-58.0
max3sat,inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,0.0,0.0,all_to_all_reference,-37.2,-20.80000000000001
max3sat,inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,0.0,0.0,all_to_all_reference,-67.0,-57.19999999999999
max3sat,inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,0.0,0.0,all_to_all_reference,-44.0,-27.200000000000003
max3sat,inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,0.0,0.0,all_to_all_reference,-11.600000000000001,-8.399999999999999
max3sat,inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,0.0,0.0,all_to_all_reference,-62.19999999999999,-32.0
max3sat,inst_5c8c712e1fd5638aad21aef795e3bed14481f8229fbaa95833e0226595749b66,0.0,0.0,all_to_all_reference,-110.19999999999999,-71.20000000000005
max3sat,inst_6483eb8d9af8fdd362f04ce3d7675db45d9e1a5927ecd5e5f48e37b58962cc09,0.0,0.0,all_to_all_reference,-28.0,-26.0
max3sat,inst_65427f0ab483e773c37c684098f0ae7da76014c3314db691eb56799de98b918d,0.0,0.0,all_to_all_reference,-15.399999999999999,-13.599999999999994
max3sat,inst_67bfa1c14b3388aa4788b1b0b8fb0a628d9e11fad6d7ead7faa4270deca7be29,0.0,0.0,all_to_all_reference,-19.4,-11.599999999999994
max3sat,inst_6d08b4cb6adfe9fef1cbd72e0844d093ec9b6bbc548d03e358316eda6e525702,0.0,0.0,all_to_all_reference,-32.2,-30.80000000000001
max3sat,inst_70386662ce4299b736f2e3c495ef2708cd597b5b14cffe32a5027158a7a4a610,0.0,0.0,all_to_all_reference,-57.2,-49.19999999999999
max3sat,inst_724e0f606e662c6fc85b188f6d894ad9f45246f9367864a6c0b04d899083b597,0.0,0.0,all_to_all_reference,-31.400000000000006,-19.599999999999994
max3sat,inst_79109a0aeb80dc43411828163b5e828f667c41be7b72649f61aa8c0c3d211456,0.0,0.0,all_to_all_reference,-33.0,-20.400000000000006
max3sat,inst_7c746f95778d619e64c9d1d603b4f4ea5d9114e9ad069b562d10c0f26e807114,0.0,0.0,all_to_all_reference,-45.400000000000006,-55.599999999999994
max3sat,inst_7df90454db3288ecbd0880a8fbcf3d08e406d14be6f78d4c241e304924acb233,0.0,0.0,all_to_all_reference,-29.0,-14.0
max3sat,inst_7f9711ab9dcd95d41f2b9204480f254d29eb7b481c76fe9902e66f6be89a57f9,0.0,0.0,all_to_all_reference,-84.4,-69.19999999999999
max3sat,inst_880a9ce347d5f6df07a021bcc3777e532027fab32c40375218c981d4b93f4575,0.0,0.0,all_to_all_reference,-14.799999999999997,-9.200000000000003
max3sat,inst_88c738dc8822be6f692c1ca3216ff6f77f84863f52ae46d3be776ae165da4f38,0.0,0.0,all_to_all_reference,-74.0,-44.400000000000006
max3sat,inst_8da79e9eb8f997c1fc0ee150f0bf39f847d1db5235c9e861fd3510f60be375ea,0.0,0.0,all_to_all_reference,-48.2,-35.60000000000002
max3sat,inst_8ec9bffe895168e3d6057479112fc26184f086ae1cc1fcd5532cb16027fbfa29,0.0,0.0,all_to_all_reference,-23.599999999999994,-13.599999999999994
max3sat,inst_91de1c566768e2107a255c2b5e9b3d207ee6f17de18234b7d98081ef44b0556e,0.0,0.0,all_to_all_reference,-62.599999999999994,-52.80000000000001
max3sat,inst_93750e2faed9c9245b47a162edd68b576dfcc2011e0800d2b1edac661d13e0b1,0.0,0.0,all_to_all_reference,-36.599999999999994,-54.39999999999998
max3sat,inst_9450ef3d9ff004e2fb5b0139c1d3d736da4d25de602cb1d4c57e69a5aa03741b,0.0,0.0,all_to_all_reference,-15.200000000000003,-10.0
max3sat,inst_988a4cdc6171530ec091f734c342662ae559dec88cdad95e95eee1c75eb9022a,0.0,0.0,all_to_all_reference,-44.400000000000006,-51.19999999999999
max3sat,inst_9e9a0b918ddcd2a552104d1597a4bf1a0f02a66b3d265a3acbcad1a257316d47,0.0,0.0,all_to_all_reference,-132.0,-97.60000000000002
max3sat,inst_a407acb5f955147a44dfba4f02be7931dbe34e43e005579bdb9007aad4d94062,0.0,0.0,all_to_all_reference,-35.400000000000006,-24.0
max3sat,inst_a46160035a30aefe3892d2b049a43bad55098d26bc175c664ebbfea2da0bcad6,0.0,0.0,all_to_all_reference,-15.799999999999997,-9.599999999999994
max3sat,inst_a77c9a2a22c7fb46c8daf505f15f1eb531030ee724e832dfad977be3359a0493,0.0,0.0,all_to_all_reference,-41.400000000000006,-52.80000000000001
max3sat,inst_a7b03ca0a70026a3c0068bb3d0a6dfb3f855921d7f87601023f686c95d18ed53,0.0,0.0,all_to_all_reference,-29.400000000000006,-16.80000000000001
