scope,study,family,representation,budget_key,depth_stratum,policy,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only,original_objective_mean,7,-1.851227918851049,0.7028337526584061,-2.501240726771592,-1.201215110930506,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only,encoded_energy_mean,7,5.65688861735702,13.58793813872169,-6.909858198648336,18.223635433362375,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only,optimum_hit_rate,7,0.17037027048194014,0.17852614310211812,0.005261126070327415,0.3354794148935529,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only,auxiliary_inconsistency_rate,7,0.23914171483994476,0.4085516770581871,-0.13870556665552633,0.6169889963354158,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only,statevector_norm,7,1.0000000000000007,3.494075217911089e-16,1.0000000000000004,1.0000000000000009,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair,original_objective_mean,2,-0.9751450115600162,0.03684052415925262,-1.3061439886663888,-0.6441460344536436,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair,encoded_energy_mean,2,24.76887550245229,7.301781858280522,-40.83503164330732,90.3727826482119,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair,optimum_hit_rate,2,0.04950439472919084,0.030738590076498637,-0.22667087978730388,0.32567966924568553,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair,auxiliary_inconsistency_rate,2,0.8447683403601647,0.004678828997206791,0.802730729672638,0.8868059510476913,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair,statevector_norm,2,1.0000000000000002,3.1401849173675503e-16,0.9999999999999974,1.000000000000003,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,cold,original_objective_mean,7,-1.7413811791155143,0.6176251174909778,-2.312589143081478,-1.1701732151495507,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,cold,encoded_energy_mean,7,6.848842494784017,15.690361980587417,-7.662322072533347,21.36000706210138,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,cold,optimum_hit_rate,7,0.1272410736115216,0.15015645730999483,-0.01163048751412707,0.2661126347371703,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,cold,auxiliary_inconsistency_rate,7,0.25193645077895704,0.4302635286140964,-0.14599094431610926,0.6498638458740233,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,cold,statevector_norm,7,0.9999999999999999,1.8921932981504835e-16,0.9999999999999997,1.0,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,independence,original_objective_mean,2,-1.238522870473835,0.08574581592280749,-2.008918460908789,-0.46812728003888104,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,independence,encoded_energy_mean,2,25.15238727925007,9.999627694578429,-64.69070301018957,114.99547756868972,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,independence,optimum_hit_rate,2,0.06569716985114553,0.04582393781043083,-0.34601457661240814,0.4774089163146992,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,independence,auxiliary_inconsistency_rate,2,0.8543654822785259,0.07641794609877386,0.16777747712628832,1.5409534874307635,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,independence,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,original_only,original_objective_mean,7,-1.6909726654126234,0.4172591285143303,-2.076872996365994,-1.3050723344592525,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,original_only,encoded_energy_mean,7,5.781900788340254,13.266867159480652,-6.487904897605718,18.051706474286227,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,original_only,optimum_hit_rate,7,0.1338964740532737,0.141765828938163,0.0027849499030304647,0.26500799820351695,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,original_only,auxiliary_inconsistency_rate,7,0.2453952079193536,0.4191996880063011,-0.14229984122952466,0.6330902570682319,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,original_only,statevector_norm,7,1.0000000000000004,4.519498061120574e-16,1.0,1.0000000000000009,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,pair,original_objective_mean,2,-1.0927068375869955,0.09264146625112506,-1.925057388143848,-0.260356287030143,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,pair,encoded_energy_mean,2,25.682104683649104,7.221713922219096,-39.20242059824811,90.56662996554631,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,pair,optimum_hit_rate,2,0.05510717795320704,0.032310915800661505,-0.23519488271123215,0.3454092386176462,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,pair,auxiliary_inconsistency_rate,2,0.8615414345888877,0.015354370423460367,0.7235878896743728,0.9994949795034025,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,all_scheduled,pair,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,cold,original_objective_mean,7,-1.7413811791155143,0.6176251174909778,-2.312589143081478,-1.1701732151495507,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,cold,encoded_energy_mean,7,6.848842494784017,15.690361980587417,-7.662322072533347,21.36000706210138,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,cold,optimum_hit_rate,7,0.1272410736115216,0.15015645730999483,-0.01163048751412707,0.2661126347371703,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,cold,auxiliary_inconsistency_rate,7,0.25193645077895704,0.4302635286140964,-0.14599094431610926,0.6498638458740233,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,cold,statevector_norm,7,0.9999999999999999,1.8921932981504835e-16,0.9999999999999997,1.0,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,independence,original_objective_mean,2,-1.238522870473835,0.08574581592280749,-2.008918460908789,-0.46812728003888104,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,independence,encoded_energy_mean,2,25.15238727925007,9.999627694578429,-64.69070301018957,114.99547756868972,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,independence,optimum_hit_rate,2,0.06569716985114553,0.04582393781043083,-0.34601457661240814,0.4774089163146992,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,independence,auxiliary_inconsistency_rate,2,0.8543654822785259,0.07641794609877386,0.16777747712628832,1.5409534874307635,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,independence,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,original_only,original_objective_mean,7,-1.6909726654126234,0.4172591285143303,-2.076872996365994,-1.3050723344592525,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,original_only,encoded_energy_mean,7,5.781900788340254,13.266867159480652,-6.487904897605718,18.051706474286227,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,original_only,optimum_hit_rate,7,0.1338964740532737,0.141765828938163,0.0027849499030304647,0.26500799820351695,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,original_only,auxiliary_inconsistency_rate,7,0.2453952079193536,0.4191996880063011,-0.14229984122952466,0.6330902570682319,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,original_only,statevector_norm,7,1.0000000000000004,4.519498061120574e-16,1.0,1.0000000000000009,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,pair,original_objective_mean,2,-1.0927068375869955,0.09264146625112506,-1.925057388143848,-0.260356287030143,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,pair,encoded_energy_mean,2,25.682104683649104,7.221713922219096,-39.20242059824811,90.56662996554631,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,pair,optimum_hit_rate,2,0.05510717795320704,0.032310915800661505,-0.23519488271123215,0.3454092386176462,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,pair,auxiliary_inconsistency_rate,2,0.8615414345888877,0.015354370423460367,0.7235878896743728,0.9994949795034025,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p1,positive_depth_only,pair,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,cold,original_objective_mean,7,-2.0478804708673333,0.6291513657258864,-2.6297484365074104,-1.4660125052272561,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,cold,encoded_energy_mean,7,6.0376430247969575,15.121405464362924,-7.947324527512339,20.022610577106253,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,cold,optimum_hit_rate,7,0.15264409542327012,0.18192027828452642,-0.015604100481009603,0.3208922913275498,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,cold,auxiliary_inconsistency_rate,7,0.24599868507423053,0.42024582347835143,-0.1426638780181382,0.6346612481665993,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,cold,statevector_norm,7,1.0000000000000002,2.772912913452514e-16,1.0,1.0000000000000004,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,independence,original_objective_mean,2,-1.151087941899644,0.20922910466862013,-3.0309368638863288,0.7287609800870407,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,independence,encoded_energy_mean,2,24.07972246910464,7.197142228097529,-40.584034900130646,88.74347983833992,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,independence,optimum_hit_rate,2,0.04448344033447606,0.019215039913727743,-0.12815684374532121,0.2171237244142733,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,independence,auxiliary_inconsistency_rate,2,0.8403066981904754,0.011250149343423239,0.7392281166569991,0.9413852797239518,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,independence,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,original_only,original_objective_mean,7,-1.876722593283525,0.5712477139230069,-2.4050386127416203,-1.3484065738254296,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,original_only,encoded_energy_mean,7,5.241725946873994,13.025513451094492,-6.804864788030245,17.288316681778234,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,original_only,optimum_hit_rate,7,0.14805439721481933,0.17537302983563358,-0.014138603798319938,0.3102473982279586,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,original_only,auxiliary_inconsistency_rate,7,0.2386817865418982,0.4077321410957248,-0.1384075506030959,0.6157711236868924,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,original_only,statevector_norm,7,1.0000000000000002,3.1025765556947777e-16,0.9999999999999999,1.0000000000000004,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,pair,original_objective_mean,2,-1.1223210663585812,0.31239148331442157,-3.9290471864006724,1.68440505368351,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,pair,encoded_energy_mean,2,24.481869455469173,9.630658933314393,-62.04616803953491,111.00990695047327,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,pair,optimum_hit_rate,2,0.036561855946549426,0.012125744527280283,-0.07238363619230058,0.14550734808539945,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,pair,auxiliary_inconsistency_rate,2,0.8397581931238285,0.021968734312806645,0.6423769464719842,1.0371394397756728,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,all_scheduled,pair,statevector_norm,2,1.0,4.710277376051325e-16,0.9999999999999958,1.0000000000000042,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,cold,original_objective_mean,7,-2.0478804708673333,0.6291513657258864,-2.6297484365074104,-1.4660125052272561,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,cold,encoded_energy_mean,7,6.0376430247969575,15.121405464362924,-7.947324527512339,20.022610577106253,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,cold,optimum_hit_rate,7,0.15264409542327012,0.18192027828452642,-0.015604100481009603,0.3208922913275498,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,cold,auxiliary_inconsistency_rate,7,0.24599868507423053,0.42024582347835143,-0.1426638780181382,0.6346612481665993,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,cold,statevector_norm,7,1.0000000000000002,2.772912913452514e-16,1.0,1.0000000000000004,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,independence,original_objective_mean,2,-1.151087941899644,0.20922910466862013,-3.0309368638863288,0.7287609800870407,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,independence,encoded_energy_mean,2,24.07972246910464,7.197142228097529,-40.584034900130646,88.74347983833992,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,independence,optimum_hit_rate,2,0.04448344033447606,0.019215039913727743,-0.12815684374532121,0.2171237244142733,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,independence,auxiliary_inconsistency_rate,2,0.8403066981904754,0.011250149343423239,0.7392281166569991,0.9413852797239518,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,independence,statevector_norm,2,1.0000000000000004,1.5700924586837752e-16,0.999999999999999,1.0000000000000018,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,original_only,original_objective_mean,7,-1.876722593283525,0.5712477139230069,-2.4050386127416203,-1.3484065738254296,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,original_only,encoded_energy_mean,7,5.241725946873994,13.025513451094492,-6.804864788030245,17.288316681778234,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,original_only,optimum_hit_rate,7,0.14805439721481933,0.17537302983563358,-0.014138603798319938,0.3102473982279586,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,original_only,auxiliary_inconsistency_rate,7,0.2386817865418982,0.4077321410957248,-0.1384075506030959,0.6157711236868924,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,original_only,statevector_norm,7,1.0000000000000002,3.1025765556947777e-16,0.9999999999999999,1.0000000000000004,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,pair,original_objective_mean,2,-1.1223210663585812,0.31239148331442157,-3.9290471864006724,1.68440505368351,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,pair,encoded_energy_mean,2,24.481869455469173,9.630658933314393,-62.04616803953491,111.00990695047327,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,pair,optimum_hit_rate,2,0.036561855946549426,0.012125744527280283,-0.07238363619230058,0.14550734808539945,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,pair,auxiliary_inconsistency_rate,2,0.8397581931238285,0.021968734312806645,0.6423769464719842,1.0371394397756728,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,matched_random_selective,equal_layer_p2,positive_depth_only,pair,statevector_norm,2,1.0,4.710277376051325e-16,0.9999999999999958,1.0000000000000042,1,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,selective,equal_2q_budget_128,all_scheduled,cold,original_objective_mean,7,-1.7491316786706599,1.376735441384356,-3.022399598193748,-0.47586375914757184,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,selective,equal_2q_budget_128,all_scheduled,cold,encoded_energy_mean,7,7.036582607043623,16.216345512879098,-7.961035593799008,22.034200807886254,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,selective,equal_2q_budget_128,all_scheduled,cold,optimum_hit_rate,7,0.15833479371777764,0.21172445948140745,-0.03747767244853811,0.3541472598840934,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,selective,equal_2q_budget_128,all_scheduled,cold,auxiliary_inconsistency_rate,7,0.24999999999999997,0.4269562819149832,-0.1448687020467526,0.6448687020467525,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
