instance_id,family,split,representation,topology_id,scheduled_row_count,success_count,failure_count,random_rep_seed_count,transpiler_seed_count,two_qubit_gates_mean,two_qubit_gates_median,two_qubit_gates_std,two_qubit_gates_ci95_low,two_qubit_gates_ci95_high,two_qubit_depth_mean,two_qubit_depth_median,two_qubit_depth_std,two_qubit_depth_ci95_low,two_qubit_depth_ci95_high,swap_count_mean,swap_count_median,routing_overhead_mean,routing_overhead_median,compile_runtime_sec_mean,compile_runtime_sec_median,status,failure_kinds,config_hash,manifest_hash,code_commit
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,ring_12,25,0,25,5,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,all_to_all_reference,5,5,0,0,5,208.0,208.0,0.0,208.0,208.0,124.0,124.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.002550559985684231,0.0022131999721750617,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,device_sparse_v1,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,heavy_hex_d3_19,5,5,0,0,5,593.4,594.0,17.60113632695344,577.971923775143,608.828076224857,329.6,326.0,15.339491516996253,316.1543428572643,343.04565714273576,143.0,144.0,385.4,386.0,0.013095039990730584,0.012486400024499744,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,line_12,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,ring_12,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,all_to_all_reference,25,25,0,5,5,67.6,68.0,4.163331998932265,65.96797385641855,69.23202614358144,41.8,43.0,3.253203549323856,40.52474420866505,43.075255791334946,0.0,0.0,0.0,0.0,0.0009448600024916232,0.0009602000063750893,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,device_sparse_v1,25,25,0,5,5,108.2,109.0,8.421203397773187,104.89888826807291,111.5011117319271,74.16,75.0,6.606057825965498,71.57042533222152,76.74957466777848,15.0,15.0,40.6,40.0,0.0074434239999391135,0.007400799979222938,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,heavy_hex_d3_19,25,25,0,5,5,147.28,150.0,15.81012333917734,141.0824316510425,153.4775683489575,94.96,96.0,12.387762778914789,90.1039969906654,99.8160030093346,28.88,29.0,79.68,81.0,0.008046579996589571,0.007794399978592992,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,line_12,25,25,0,5,5,187.04,193.0,14.19941313341271,181.4738300517022,192.60616994829778,104.48,106.0,12.774062261734388,99.47256759340013,109.48743240659988,43.04,44.0,119.44,122.0,0.007438371998723596,0.007395300024654716,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,ring_12,25,25,0,5,5,180.6,186.0,16.570556216775987,174.1043419630238,187.09565803697618,95.44,97.0,10.563616804863758,91.29906221249341,99.58093778750658,40.44,42.0,113.0,118.0,0.007517251998651772,0.0074349999777041376,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,selective,all_to_all_reference,5,5,0,0,5,56.0,56.0,0.0,56.0,56.0,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0009379399882163853,0.0009406000026501715,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,selective,device_sparse_v1,5,5,0,0,5,91.2,91.0,5.118593556827891,86.71335492823424,95.68664507176577,62.4,62.0,6.024948132556827,57.118900114559466,67.68109988544053,12.8,13.0,35.2,35.0,0.00789313999703154,0.007896399998571724,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,selective,heavy_hex_d3_19,5,5,0,0,5,125.4,125.0,4.722287581247038,121.2607324319392,129.5392675680608,78.4,76.0,3.5777087639996634,75.26400000000001,81.536,25.0,25.0,69.4,69.0,0.00726107998052612,0.00710129999788478,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,selective,line_12,5,5,0,0,5,163.8,155.0,12.988456413292536,152.41511598653724,175.18488401346278,80.6,76.0,9.91463564635635,71.90943868326102,89.29056131673897,37.8,35.0,107.8,99.0,0.007944999996107071,0.0081237000413239,pass,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
