scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,optimum_hit_rate,5,0.0022747210836589664,0.012867561535022283,-0.013702466819049769,0.0182519089863677,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,auxiliary_inconsistency_rate,5,-0.009732853980510492,0.01893265541780891,-0.033240850603201255,0.013775142642180271,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,statevector_norm,5,1.9984014443252818e-16,6.72578936138855e-16,-6.3527690652127655e-16,1.0349571953863329e-15,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,original_objective_mean,5,0.0182791992198895,0.15460141123703547,-0.1736838071846323,0.2102422056244113,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,encoded_energy_mean,5,2.8739290773791644,4.121685979898782,-2.2438200157623567,7.991678170520686,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,optimum_hit_rate,5,0.005136148067299692,0.0063808715482784615,-0.0027867504113603843,0.013059046545959768,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,auxiliary_inconsistency_rate,5,0.020472102606480934,0.07383947193072961,-0.0712117113362834,0.11215591654924525,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,statevector_norm,5,0.0,9.053594779595603e-16,-1.1241522692149403e-15,1.1241522692149403e-15,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_original_only,original_objective_mean,5,-0.039029830216417,0.07113836330896503,-0.12735977482829847,0.04930011439546447,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_original_only,encoded_energy_mean,5,0.4701447776672282,2.4034254784559015,-2.5141021112971207,3.4543916666315773,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
