study,family,instance_id,representation,budget_key,policy,random_rep_seed,p,restart_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,2026082712,2,3,-2.7325605284482157,-2.7325605284482157,0.06286313126770195,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,2026082712,4,3,-3.0150363014746557,-3.0150363014746557,0.10247910232697416,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,2026082712,4,3,-1.9558980312297995,-1.9558980312297995,0.08690433141352648,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,2026082712,9,3,-1.8895470356085051,-1.8895470356085051,0.07435039179750262,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,2026082712,9,3,-1.823801652179167,-1.823801652179167,0.08317370681750426,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,2026082713,1,3,-1.7008930746235638,-1.7008930746235638,0.05473040440795767,0.0,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,2026082713,1,3,-2.380769836507724,-2.380769836507724,0.04502956346222273,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,2026082713,2,3,-2.253633946070165,-2.253633946070165,0.07473508836328985,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,2026082713,2,3,-1.9192709232573169,-1.9192709232573169,0.05716487095165346,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,2026082713,4,3,-2.5927228082003855,-2.5927228082003855,0.08690754590148712,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,2026082713,4,3,-2.4505304130930265,-2.4505304130930265,0.09586586394936436,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,2026082713,9,3,-2.567096510128493,-2.567096510128493,0.09907456967686674,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,2026082713,9,3,-1.6147023212577452,-1.6147023212577452,0.0740332704399462,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,2026082714,1,3,-2.187833695964503,-2.187833695964503,0.06506573610034626,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,2026082714,1,3,-1.7421532763108687,-1.7421532763108687,0.04591021900144134,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,2026082714,2,3,-2.4476230967911774,-2.4476230967911774,0.07333223792460225,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,2026082714,2,3,-2.543220328070411,-2.543220328070411,0.04662951892818163,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,2026082714,4,3,-2.31497897490202,-2.31497897490202,0.0856726649044879,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,2026082714,4,3,-1.8216427463432703,-1.8216427463432703,0.038773706747713674,0.0,0.9999999999999994
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,2026082714,9,3,-1.8530131383715656,-1.8530131383715656,0.051491540374614765,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,2026082714,9,3,-1.5081337905670964,-1.5081337905670964,0.06783983059356057,0.0,1.000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,2026082715,1,3,-2.1916980667563144,-2.1916980667563144,0.06726028531273102,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,2026082715,1,3,-1.9397832110978814,-1.9397832110978814,0.048406594578800664,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,2026082715,2,3,-1.6050868962002827,-1.6050868962002827,0.060488669741923684,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,2026082715,2,3,-1.3616237795246446,-1.3616237795246446,0.0331955818161126,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,2026082715,4,3,-2.613622173399451,-2.613622173399451,0.10742897770095809,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,2026082715,4,3,-2.7137961658085046,-2.7137961658085046,0.06554830923811944,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,2026082715,9,3,-2.2590442818186802,-2.2590442818186802,0.1372254205908787,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,2026082715,9,3,-2.1774231533800434,-2.1774231533800434,0.14610454518463087,0.0,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,cold,,1,3,-2.4682666092311876,-2.4682666092311876,0.05502398267507638,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,original_only,,1,3,-1.7423130643010658,-1.7423130643010658,0.09178476334881487,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,cold,,2,3,-1.4437284344116763,-1.4437284344116763,0.049288507290250694,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,original_only,,2,3,-2.6772728135505504,-2.6772728135505504,0.16480915750001823,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,cold,,1,3,-0.8192542829492809,-0.8192542829492809,0.028391659231842437,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,original_only,,1,3,-1.849799878261048,-1.849799878261048,0.06820750873471791,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,cold,,3,3,-3.0303305159104355,-3.0303305159104355,0.08088257837165848,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,original_only,,3,3,-3.299437769344811,-3.299437769344811,0.17252445200074482,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,cold,,1,3,-0.27267139487581044,47.60209540247366,0.017430583638180105,0.9469943155498165,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,original_only,,1,3,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,pair,,1,3,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,independence,,1,3,-0.7655048121817903,48.4662085575155,0.04130955152531705,0.9495605610223588,0.9999999999999994
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,cold,,2,3,-0.3995834090230592,48.804024236843844,0.023259484181560305,0.9603868371335292,0.9999999999999997
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,original_only,,2,3,-0.26835146204947463,46.7932191662159,0.020602572964916622,0.9707266362504828,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,pair,,2,3,-0.26835146204947463,46.7932191662159,0.020602572964916622,0.9707266362504828,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,independence,,2,3,-0.36528084935730937,53.340985963243604,0.04109048609551102,0.977461805368864,0.9999999999999988
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_128,cold,,1,3,-0.21524789687377013,52.08919653106097,0.01824739973442017,0.9644541213773263,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_128,original_only,,1,3,-0.4052109156534786,58.63061331932736,0.03795709520661739,0.9738921313338449,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_128,pair,,1,3,-0.4052109156534786,58.63061331932736,0.03795709520661739,0.9738921313338449,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_128,independence,,1,3,-0.4568195063790496,52.496447720711735,0.031661452035708575,0.9718613646315978,0.9999999999999996
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_256,cold,,2,3,-0.30644007726303885,48.56652570748408,0.01913904158736979,0.964722378797174,0.9999999999999992
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_256,original_only,,2,3,-0.25513145157717393,47.190852366389755,0.03486877042470688,0.9741644534089322,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_256,pair,,2,3,-0.25513145157717393,47.190852366389755,0.03486877042470688,0.9741644534089322,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_2q_budget_256,independence,,2,3,-0.4442190529110312,43.99581227085096,0.029148424335716117,0.962627073045431,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_layer_p1,cold,,1,3,-1.6683497749331497,-1.6683497749331497,0.04270670424039715,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_layer_p1,original_only,,1,3,-1.7373959904665401,-1.7373959904665401,0.07816490683302146,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_layer_p2,cold,,2,3,-2.320828743089816,-2.320828743089816,0.06733917913815853,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_layer_p2,original_only,,2,3,-2.28102457848518,-2.28102457848518,0.09419602762492542,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_2q_budget_128,cold,,1,3,-1.207128458588252,-1.207128458588252,0.02535226502958088,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_2q_budget_128,original_only,,1,3,-1.9263330061347215,-1.9263330061347215,0.09210597387617935,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_2q_budget_256,cold,,3,3,-2.8083229263855167,-2.8083229263855167,0.10353503288905774,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,selective,equal_2q_budget_256,original_only,,3,3,-2.073294263733517,-2.073294263733517,0.09413170999577558,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,cold,2026082711,1,3,-1.5788470557332628,-1.5788470557332628,0.03717477291019874,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,original_only,2026082711,1,3,-2.117804056953687,-2.117804056953687,0.08479593396305847,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,cold,2026082711,2,3,-2.768979119817251,-2.768979119817251,0.07216408773119382,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,original_only,2026082711,2,3,-2.169846733922943,-2.169846733922943,0.06799908755056772,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,cold,2026082711,1,3,-2.938012392125223,-2.938012392125223,0.0687896337873453,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,original_only,2026082711,1,3,-1.2088545137024864,-1.2088545137024864,0.03741080811585887,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,cold,2026082711,3,3,-2.7040770659417075,-2.7040770659417075,0.08927155461380341,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,original_only,2026082711,3,3,-3.1527476391571683,-3.1527476391571683,0.1295187633894133,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,cold,2026082712,1,3,-2.9380191391918475,-2.9380191391918475,0.06878534467567328,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,original_only,2026082712,1,3,-2.5931991892006994,-2.5931991892006994,0.10735641439098109,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,cold,2026082712,2,3,-2.195813526554847,-2.195813526554847,0.06860085421619275,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,original_only,2026082712,2,3,-2.664145388244466,-2.664145388244466,0.1182147791096856,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,cold,2026082712,1,3,-0.8854523311167711,-0.8854523311167711,0.023105478294331863,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,original_only,2026082712,1,3,-1.3569293572720997,-1.3569293572720997,0.07145422430440608,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,cold,2026082712,3,3,-3.312473289464362,-3.312473289464362,0.1091430586878022,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,original_only,2026082712,3,3,-3.204298731026286,-3.204298731026286,0.14963434085546978,0.0,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,cold,2026082713,1,3,-1.6768656897182537,-1.6768656897182537,0.039071794357186086,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,original_only,2026082713,1,3,-1.7406432509833187,-1.7406432509833187,0.08915028723808673,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,cold,2026082713,2,3,-2.625191067656582,-2.625191067656582,0.058332376076850385,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,original_only,2026082713,2,3,-2.1590414675963068,-2.1590414675963068,0.0715237229542391,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,cold,2026082713,1,3,-1.6189835214296497,-1.6189835214296497,0.04107762900533927,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,original_only,2026082713,1,3,-2.3067597552377923,-2.3067597552377923,0.09884395448316331,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,cold,2026082713,3,3,-3.452355768004795,-3.452355768004795,0.09362923942318617,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,original_only,2026082713,3,3,-3.8724069129315737,-3.8724069129315737,0.16723605582252166,0.0,1.0000000000000009
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,cold,2026082714,1,3,-2.9380118888731066,-2.9380118888731066,0.06875838903155126,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,original_only,2026082714,1,3,-1.6680962091557043,-1.6680962091557043,0.05071893278975274,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,cold,2026082714,2,3,-2.118179905088436,-2.118179905088436,0.054516212872249455,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,original_only,2026082714,2,3,-3.270447268510466,-3.270447268510466,0.13874289916158286,0.0,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,cold,2026082714,1,3,-2.468275332827689,-2.468275332827689,0.05501761239192076,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,original_only,2026082714,1,3,-1.639874885453457,-1.639874885453457,0.08360858718824421,0.0,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,cold,2026082714,3,3,-3.0956361738423706,-3.0956361738423706,0.05828149426999929,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,original_only,2026082714,3,3,-2.2999344247039404,-2.2999344247039404,0.1254683400165875,0.0,1.000000000000001
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,cold,2026082715,1,3,-1.5736844672151504,-1.5736844672151504,0.04755963372153318,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p1,original_only,2026082715,1,3,-2.404274551663403,-2.404274551663403,0.09341393749625464,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,cold,2026082715,2,3,-2.2228071380285486,-2.2228071380285486,0.05871796564856347,0.0,0.9999999999999999
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_layer_p2,original_only,2026082715,2,3,-2.2277250076619244,-2.2277250076619244,0.09641660897552336,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,cold,2026082715,1,3,-2.4682761001548235,-2.4682761001548235,0.0550551591873393,0.0,1.0
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_128,original_only,2026082715,1,3,-2.5932200405801398,-2.5932200405801398,0.10738785942509349,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,cold,2026082715,3,3,-3.873198415743444,-3.873198415743444,0.10133756732656636,0.0,0.9999999999999994
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,matched_random_selective,equal_2q_budget_256,original_only,2026082715,3,3,-2.4284805747171343,-2.4284805747171343,0.1451926240429266,0.0,1.0000000000000007
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_layer_p1,cold,,1,3,3.4313411847785695,3.4313411847785695,0.2592809604102145,0.0,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_layer_p1,original_only,,1,3,3.3076886837285167,3.3076886837285167,0.2505099883463812,0.0,0.9999999999999997
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_layer_p2,cold,,2,3,6.141122100146919,6.141122100146919,0.15638796479089748,0.0,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_layer_p2,original_only,,2,3,5.0576888448157336,5.0576888448157336,0.16154564732705998,0.0,1.0000000000000002
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_2q_budget_128,cold,,0,3,8.625,8.625,0.078125,0.0,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_2q_budget_128,original_only,,0,3,7.725000000000004,7.725000000000004,0.07882812500000003,0.0,1.0
original_e4,max3sat,inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,all_native,equal_2q_budget_256,cold,,1,3,3.431384537594536,3.431384537594536,0.25941614994939227,0.0,0.9999999999999994
