scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p2,positive_depth_only,original_only_minus_cold,optimum_hit_rate,7,0.03243193284602553,0.08496914776256272,-0.046151422200388266,0.11101528789243933,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p2,positive_depth_only,original_only_minus_cold,auxiliary_inconsistency_rate,7,0.0,0.0,0.0,0.0,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p2,positive_depth_only,original_only_minus_cold,statevector_norm,7,5.392511833893617e-16,5.064555105954389e-16,7.08579577029258e-17,1.0076444090757977e-15,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,original_objective_mean,7,-0.04951334945773964,0.2347844676552449,-0.2666527661398083,0.16762606722432905,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,encoded_energy_mean,7,-9.616659379312091,5.380485960673796,-14.59277894392618,-4.640539814698003,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,optimum_hit_rate,7,0.013334574727083616,0.030028867826320926,-0.014437496008893809,0.04110664546306104,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,auxiliary_inconsistency_rate,7,-0.0632510546179503,0.0590980405317623,-0.11790762613767812,-0.008594483098222486,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,statevector_norm,7,2.220446049250313e-16,4.2998752849492583e-16,-1.756275326332848e-16,6.197167424833475e-16,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,original_objective_mean,7,0.005733583577573787,0.24277782067521944,-0.21879845165982356,0.23026561881497112,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,encoded_energy_mean,7,-2.044305859476269,4.3093745652339095,-6.029812604042771,1.9412008850902334,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,optimum_hit_rate,7,0.01058405973689315,0.030581721941938273,-0.017699315777353113,0.038867435251139414,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,auxiliary_inconsistency_rate,7,-0.0004762424842397036,0.05074984518391171,-0.047412021030379434,0.04645953606190002,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,statevector_norm,7,8.088767750840426e-16,4.1399205651862146e-16,4.25997981775352e-16,1.1917555683927332e-15,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,original_objective_mean,7,-0.024329357333228503,0.2654856755300498,-0.269862655586539,0.22120394092008197,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,encoded_energy_mean,7,-2.477126714929661,3.4386775207858555,-5.657372999865293,0.7031195700059718,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,optimum_hit_rate,7,0.008999886469012288,0.030311857343745488,-0.019033905918973817,0.037033678856998396,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,auxiliary_inconsistency_rate,7,-0.031012121287562176,0.03878090860782287,-0.06687847972941781,0.004854237154293454,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,statevector_norm,7,5.075305255429287e-16,5.395620806094178e-16,8.51882933767071e-18,1.0065422217481867e-15,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,original_objective_mean,7,0.02518399212451114,0.08992643762927334,-0.05798409137831011,0.10835207562733239,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,encoded_energy_mean,7,7.139532664382429,6.851259227516353,0.8031746971891609,13.475890631575698,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,optimum_hit_rate,7,-0.004334688258071326,0.010670990564022346,-0.014203708511549364,0.005534331995406712,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,auxiliary_inconsistency_rate,7,0.032238933330388124,0.06589213044723284,-0.028701123361353137,0.09317899002212938,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,statevector_norm,7,2.854859206178974e-16,7.68803439662876e-16,-4.255386718466017e-16,9.965105130823965e-16,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,original_objective_mean,7,-0.030062940910802288,0.14387754912228107,-0.1631274804949645,0.10300159867335994,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,encoded_energy_mean,7,-0.432820855453392,2.492796974585194,-2.7382735388185933,1.872631827911809,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,optimum_hit_rate,7,-0.0015841732678808626,0.009326581926419227,-0.010209822908869601,0.007041476373107876,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,auxiliary_inconsistency_rate,7,-0.030535878803322473,0.049511091500669915,-0.07632600127230271,0.015254243665657766,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,statevector_norm,7,-3.0134624954111393e-16,4.741327662004143e-16,-7.398459224998406e-16,1.3715342341761271e-16,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,original_objective_mean,5,0.019570199648053656,0.19265101360085984,-0.21963762815759771,0.25877802745370504,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,encoded_energy_mean,5,-7.805915723629539,4.297661035207904,-13.142166707530313,-2.469664739728765,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,optimum_hit_rate,5,0.003531980578136523,0.01852253031576419,-0.019466778470585675,0.02653073962685872,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,auxiliary_inconsistency_rate,5,-0.06244028838621043,0.056671974784538136,-0.13280783918328296,0.007927262410862106,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,statevector_norm,5,1.1102230246251565e-16,4.710277376051325e-16,-4.738358814771467e-16,6.95880486402178e-16,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,original_objective_mean,5,0.09691590589749202,0.1653649077481023,-0.10841174661961331,0.3022435584145974,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,encoded_energy_mean,5,-0.37980598104457997,2.455688195903684,-3.428945604712136,2.669333642622976,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,optimum_hit_rate,5,-0.000318740408130138,0.017137210387999847,-0.021597397576553108,0.02095991676029283,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,auxiliary_inconsistency_rate,5,-0.0006667394779363179,0.06215433544374722,-0.07784154013071741,0.07650806117484478,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,statevector_norm,5,8.437694987151189e-16,4.87740573184876e-16,2.3815958852819015e-16,1.4493794089020476e-15,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,original_objective_mean,5,0.05482778862236909,0.2315588427613971,-0.23269048990018398,0.34234606714492216,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,encoded_energy_mean,5,-1.6301996231237545,3.270194291474339,-5.6906821419789075,2.4302828957313984,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,optimum_hit_rate,5,-0.00253658298316334,0.014381445984018736,-0.020393506703631513,0.015320340737304832,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,auxiliary_inconsistency_rate,5,-0.041821219992165835,0.041675179235874264,-0.09356778966803997,0.009925349683708298,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
