study,family,instance_id,representation,budget_key,depth_stratum,contrast,draw_count,zero_depth_draw_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_layer_p2,positive_depth_only,pair_minus_independence,1,0,-0.40962382691012067,-8.322638406131631,-0.003798502919065825,-0.1403162809887888,-6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,1,0,-0.09924552984146473,-11.20246474601894,-0.0027685459010539713,-0.23102520406971971,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,1,0,0.06279980897961579,-4.3047897863395335,0.007024874756855287,-0.05408290835488583,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,1,0,-0.09924552984146473,-11.20246474601894,-0.0027685459010539713,-0.23102520406971971,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,1,0,-0.16204533882108052,-6.8976749596794065,-0.009793420657909259,-0.17694229571483389,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,1,0,-0.09924552984146473,-11.20246474601894,-0.0027685459010539713,-0.23102520406971971,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,1,0,0.06279980897961579,-4.3047897863395335,0.007024874756855287,-0.05408290835488583,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_original_only,1,0,-0.09924552984146473,-11.20246474601894,-0.0027685459010539713,-0.23102520406971971,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_independence,1,0,-0.16204533882108052,-6.8976749596794065,-0.009793420657909259,-0.17694229571483389,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_cold,1,0,0.06688650974662025,-7.203208550919257,0.005543238314288567,-0.12804971458148773,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,all_scheduled,independence_minus_cold,1,0,-0.010480393685700307,-0.7876504305705438,0.0009285480183232027,-0.01806447239153941,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_original_only,1,0,0.06688650974662025,-7.203208550919257,0.005543238314288567,-0.12804971458148773,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_independence,1,0,0.07736690343232056,-6.415558120348713,0.0046146902959653645,-0.10998524218994832,-6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_cold,1,0,0.06688650974662025,-7.203208550919257,0.005543238314288567,-0.12804971458148773,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,positive_depth_only,independence_minus_cold,1,0,-0.010480393685700307,-0.7876504305705438,0.0009285480183232027,-0.01806447239153941,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_original_only,1,0,0.06688650974662025,-7.203208550919257,0.005543238314288567,-0.12804971458148773,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_independence,1,0,0.07736690343232056,-6.415558120348713,0.0046146902959653645,-0.10998524218994832,-6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,all_scheduled,pair_minus_cold,1,0,-1.0683925389736757,-13.091900522467657,0.007929918809137794,-0.21992700202146875,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,all_scheduled,independence_minus_cold,1,0,0.237897481683504,-1.8265611614126627,-0.003948542884077766,-0.04561529178917856,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,all_scheduled,pair_minus_original_only,1,0,-1.0683925389736757,-13.091900522467657,0.007929918809137794,-0.21992700202146875,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,all_scheduled,pair_minus_independence,1,0,-1.3062900206571797,-11.265339361054995,0.011878461693215561,-0.1743117102322902,-6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,positive_depth_only,pair_minus_cold,1,0,-1.0683925389736757,-13.091900522467657,0.007929918809137794,-0.21992700202146875,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,positive_depth_only,independence_minus_cold,1,0,0.237897481683504,-1.8265611614126627,-0.003948542884077766,-0.04561529178917856,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,positive_depth_only,pair_minus_original_only,1,0,-1.0683925389736757,-13.091900522467657,0.007929918809137794,-0.21992700202146875,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p1,positive_depth_only,pair_minus_independence,1,0,-1.3062900206571797,-11.265339361054995,0.011878461693215561,-0.1743117102322902,-6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,all_scheduled,pair_minus_cold,1,0,-0.5361875746763438,-10.16183887846308,0.000784662048580592,-0.21022349802660223,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,all_scheduled,independence_minus_cold,1,0,-0.18268029140082476,-0.9731725115585519,-0.0008133178202585226,-0.02079858864476314,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,all_scheduled,pair_minus_original_only,1,0,-0.5361875746763438,-10.16183887846308,0.000784662048580592,-0.21022349802660223,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,all_scheduled,pair_minus_independence,1,0,-0.35350728327551906,-9.188666366904528,0.0015979798688391146,-0.1894249093818391,-9.992007221626409e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,positive_depth_only,pair_minus_cold,1,0,-0.5361875746763438,-10.16183887846308,0.000784662048580592,-0.21022349802660223,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,positive_depth_only,independence_minus_cold,1,0,-0.18268029140082476,-0.9731725115585519,-0.0008133178202585226,-0.02079858864476314,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,positive_depth_only,pair_minus_original_only,1,0,-0.5361875746763438,-10.16183887846308,0.000784662048580592,-0.21022349802660223,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_layer_p2,positive_depth_only,pair_minus_independence,1,0,-0.35350728327551906,-9.188666366904528,0.0015979798688391146,-0.1894249093818391,-9.992007221626409e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,all_scheduled,pair_minus_cold,1,0,-0.0859857904147674,-12.326750466984215,0.011126447283851287,-0.20971140622553042,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,all_scheduled,independence_minus_cold,1,0,0.3306926001841539,-4.173807901007592,0.00827455136596254,-0.03749634630870213,1.1102230246251565e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,all_scheduled,pair_minus_original_only,1,0,-0.0859857904147674,-12.326750466984215,0.011126447283851287,-0.20971140622553042,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,all_scheduled,pair_minus_independence,1,0,-0.4166783905989213,-8.152942565976623,0.0028518959178887495,-0.17221505991682828,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,positive_depth_only,pair_minus_cold,1,0,-0.0859857904147674,-12.326750466984215,0.011126447283851287,-0.20971140622553042,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,positive_depth_only,independence_minus_cold,1,0,0.3306926001841539,-4.173807901007592,0.00827455136596254,-0.03749634630870213,1.1102230246251565e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,positive_depth_only,pair_minus_original_only,1,0,-0.0859857904147674,-12.326750466984215,0.011126447283851287,-0.20971140622553042,6.661338147750939e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_128,positive_depth_only,pair_minus_independence,1,0,-0.4166783905989213,-8.152942565976623,0.0028518959178887495,-0.17221505991682828,5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,all_scheduled,pair_minus_cold,1,0,0.22156241048185166,-8.505359945681327,-5.6463955481950157e-05,-0.14866326481416947,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,all_scheduled,independence_minus_cold,1,0,0.9418351909628697,5.583269341890819,-0.0027668380510416117,0.08870459185029245,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,all_scheduled,pair_minus_original_only,1,0,0.22156241048185166,-8.505359945681327,-5.6463955481950157e-05,-0.14866326481416947,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,all_scheduled,pair_minus_independence,1,0,-0.7202727804810181,-14.088629287572147,0.0027103740955596615,-0.23736785666446192,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,positive_depth_only,pair_minus_cold,1,0,0.22156241048185166,-8.505359945681327,-5.6463955481950157e-05,-0.14866326481416947,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,positive_depth_only,independence_minus_cold,1,0,0.9418351909628697,5.583269341890819,-0.0027668380510416117,0.08870459185029245,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,positive_depth_only,pair_minus_original_only,1,0,0.22156241048185166,-8.505359945681327,-5.6463955481950157e-05,-0.14866326481416947,1.2212453270876722e-15
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,selective,equal_2q_budget_256,positive_depth_only,pair_minus_independence,1,0,-0.7202727804810181,-14.088629287572147,0.0027103740955596615,-0.23736785666446192,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_cold,5,0,0.21937056413125688,-2.6397513649862425,0.0025622308795795294,-0.11944895956286061,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,all_scheduled,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,all_scheduled,independence_minus_cold,5,0,-0.10678106930029685,-1.4339385370322937,0.0007366929348820508,-0.07417937555717202,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_original_only,5,0,0.21937056413125688,-2.6397513649862425,0.0025622308795795294,-0.11944895956286061,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_independence,5,0,0.32615163343155373,-1.2058128279539488,0.0018255379446974786,-0.04526958400568859,-2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_cold,5,0,0.21937056413125688,-2.6397513649862425,0.0025622308795795294,-0.11944895956286061,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,positive_depth_only,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,positive_depth_only,independence_minus_cold,5,0,-0.10678106930029685,-1.4339385370322937,0.0007366929348820508,-0.07417937555717202,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_original_only,5,0,0.21937056413125688,-2.6397513649862425,0.0025622308795795294,-0.11944895956286061,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_independence,5,0,0.32615163343155373,-1.2058128279539488,0.0018255379446974786,-0.04526958400568859,-2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_cold,5,0,0.19383249298713423,-1.7566115046794373,0.0016278193245812568,-0.0879368861103954,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,all_scheduled,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,all_scheduled,independence_minus_cold,5,0,-0.4227504896298182,-1.5008830328034684,0.004644065654325907,-0.05475133596026305,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_original_only,5,0,0.19383249298713423,-1.7566115046794373,0.0016278193245812568,-0.0879368861103954,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_independence,5,0,0.6165829826169524,-0.2557284718759689,-0.00301624632974465,-0.03318555015013236,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_cold,5,0,0.19383249298713423,-1.7566115046794373,0.0016278193245812568,-0.0879368861103954,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,positive_depth_only,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,positive_depth_only,independence_minus_cold,5,0,-0.4227504896298182,-1.5008830328034684,0.004644065654325907,-0.05475133596026305,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_original_only,5,0,0.19383249298713423,-1.7566115046794373,0.0016278193245812568,-0.0879368861103954,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_independence,5,0,0.6165829826169524,-0.2557284718759689,-0.00301624632974465,-0.03318555015013236,-4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_cold,5,5,0.0,-3.5549999999999926,8.673617379884035e-19,-0.15524999999999967,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,all_scheduled,original_only_minus_cold,5,5,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,all_scheduled,independence_minus_cold,5,5,7.105427357601002e-15,-3.2999999999999865,1.734723475976807e-18,-0.15312499999999996,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_original_only,5,5,0.0,-3.5549999999999926,8.673617379884035e-19,-0.15524999999999967,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_independence,5,5,-7.105427357601002e-15,-0.2550000000000061,-8.673617379884035e-19,-0.0021249999999997105,-5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_cold,5,5,0.0,-3.5549999999999926,8.673617379884035e-19,-0.15524999999999967,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,zero_depth_only,original_only_minus_cold,5,5,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,zero_depth_only,independence_minus_cold,5,5,7.105427357601002e-15,-3.2999999999999865,1.734723475976807e-18,-0.15312499999999996,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_original_only,5,5,0.0,-3.5549999999999926,8.673617379884035e-19,-0.15524999999999967,-3.3306690738754696e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_independence,5,5,-7.105427357601002e-15,-0.2550000000000061,-8.673617379884035e-19,-0.0021249999999997105,-5.551115123125783e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,all_scheduled,pair_minus_cold,5,0,-0.7454632628357238,-3.9405706645654313,0.0019605762686290065,-0.16101187907978043,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,all_scheduled,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,all_scheduled,independence_minus_cold,5,0,-0.4765005492915897,-1.4993290596738795,0.0008030745552734617,-0.05513024593082194,4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,all_scheduled,pair_minus_original_only,5,0,-0.7454632628357238,-3.9405706645654313,0.0019605762686290065,-0.16101187907978043,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,all_scheduled,pair_minus_independence,5,0,-0.26896271354413415,-2.4412416048915517,0.0011575017133555448,-0.10588163314895849,-2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair_minus_cold,5,0,-0.7454632628357238,-3.9405706645654313,0.0019605762686290065,-0.16101187907978043,2.220446049250313e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,positive_depth_only,independence_minus_cold,5,0,-0.4765005492915897,-1.4993290596738795,0.0008030745552734617,-0.05513024593082194,4.440892098500626e-16
original_e4,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,matched_random_selective,equal_2q_budget_256,positive_depth_only,pair_minus_original_only,5,0,-0.7454632628357238,-3.9405706645654313,0.0019605762686290065,-0.16101187907978043,2.220446049250313e-16
