study,family,instance_id,representation,budget_key,policy,depth_stratum,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm,draw_count,restart_count,zero_depth_draw_count,draw_ids,depths
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_128,pair,positive_depth_only,5.121606644284998,10.906472562159054,0.15140060751862977,0.7128559529112107,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_128,independence,all_scheduled,4.873717289447385,10.999375811174376,0.16833108898009064,0.6533176333941354,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_128,independence,positive_depth_only,4.873717289447385,10.999375811174376,0.16833108898009064,0.6533176333941354,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,cold,all_scheduled,4.742938977568605,11.041397397943093,0.14514141863230093,0.7457684284065186,1.0,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,cold,positive_depth_only,4.742938977568605,11.041397397943093,0.14514141863230093,0.7457684284065186,1.0,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,original_only,all_scheduled,4.742938977568605,11.041397397943093,0.14514141863230093,0.7457684284065186,1.0,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,original_only,positive_depth_only,4.742938977568605,11.041397397943093,0.14514141863230093,0.7457684284065186,1.0,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,pair,all_scheduled,4.891083486496502,10.928653518390364,0.18957098056761942,0.6996748374719681,1.0000000000000007,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,pair,positive_depth_only,4.891083486496502,10.928653518390364,0.18957098056761942,0.6996748374719681,1.0000000000000007,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,independence,all_scheduled,4.982137928329277,11.56761058957216,0.16868007959945353,0.7423455596672782,1.000000000000001,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,selective,equal_2q_budget_256,independence,positive_depth_only,4.982137928329277,11.56761058957216,0.16868007959945353,0.7423455596672782,1.000000000000001,1,3,0,"[""""]",[3]
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,cold,all_scheduled,4.734508834704817,9.550282895624497,0.17056160674774298,0.6711516191082476,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,cold,positive_depth_only,4.734508834704817,9.550282895624497,0.17056160674774298,0.6711516191082476,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,original_only,all_scheduled,4.734508834704817,9.550282895624497,0.17056160674774298,0.6711516191082476,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,original_only,positive_depth_only,4.734508834704817,9.550282895624497,0.17056160674774298,0.6711516191082476,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,pair,all_scheduled,4.639327835093325,9.406611178621963,0.18743758590542126,0.6358558068612506,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,pair,positive_depth_only,4.639327835093325,9.406611178621963,0.18743758590542126,0.6358558068612506,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,independence,all_scheduled,4.630916365834622,9.066471471855646,0.1913079390552109,0.64341765908376,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p1,independence,positive_depth_only,4.630916365834622,9.066471471855646,0.1913079390552109,0.64341765908376,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,cold,all_scheduled,4.524868197158336,9.94971967052841,0.20684241428285466,0.6809521106531425,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,cold,positive_depth_only,4.524868197158336,9.94971967052841,0.20684241428285466,0.6809521106531425,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,original_only,all_scheduled,4.524868197158336,9.94971967052841,0.20684241428285466,0.6809521106531425,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,original_only,positive_depth_only,4.524868197158336,9.94971967052841,0.20684241428285466,0.6809521106531425,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,pair,all_scheduled,4.4347574510471635,9.456241297953923,0.22684402926739916,0.6289073463275454,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,pair,positive_depth_only,4.4347574510471635,9.456241297953923,0.22684402926739916,0.6289073463275454,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,independence,all_scheduled,4.126069865451357,8.999257805543312,0.2508249729944606,0.6445329970838589,0.9999999999999998,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_layer_p2,independence,positive_depth_only,4.126069865451357,8.999257805543312,0.2508249729944606,0.6445329970838589,0.9999999999999998,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,cold,all_scheduled,5.002207378715658,11.321438290384158,0.17317285482270986,0.7521764101708509,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,cold,positive_depth_only,5.002207378715658,11.321438290384158,0.17317285482270986,0.7521764101708509,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,original_only,all_scheduled,5.002207378715658,11.321438290384158,0.17317285482270986,0.7521764101708509,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,original_only,positive_depth_only,5.002207378715658,11.321438290384158,0.17317285482270986,0.7521764101708509,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,pair,all_scheduled,4.827660440874417,10.289485025478537,0.16424197200770027,0.6642998170139431,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,pair,positive_depth_only,4.827660440874417,10.289485025478537,0.16424197200770027,0.6642998170139431,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,independence,all_scheduled,4.822704936818633,9.853527637346037,0.17584822506311995,0.662898550242984,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_128,independence,positive_depth_only,4.822704936818633,9.853527637346037,0.17584822506311995,0.662898550242984,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,cold,all_scheduled,4.742954040160695,9.872080527340477,0.17765003225781617,0.6896268703045176,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,cold,positive_depth_only,4.742954040160695,9.872080527340477,0.17765003225781617,0.6896268703045176,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,original_only,all_scheduled,4.742954040160695,9.872080527340477,0.17765003225781617,0.6896268703045176,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,original_only,positive_depth_only,4.742954040160695,9.872080527340477,0.17765003225781617,0.6896268703045176,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,pair,all_scheduled,4.668161675478266,10.026753593973158,0.197197529831327,0.6793545608449839,1.0000000000000007,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,pair,positive_depth_only,4.668161675478266,10.026753593973158,0.197197529831327,0.6793545608449839,1.0000000000000007,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,independence,all_scheduled,4.7213749529223055,10.095196065730024,0.1950802066807949,0.6856501112308507,1.0000000000000007,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,matched_random_selective,equal_2q_budget_256,independence,positive_depth_only,4.7213749529223055,10.095196065730024,0.1950802066807949,0.6856501112308507,1.0000000000000007,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 3, 3, 2, 3]"
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p1,cold,all_scheduled,6.28507550819896,6.28507550819896,0.12042844450458741,0.0,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p1,cold,positive_depth_only,6.28507550819896,6.28507550819896,0.12042844450458741,0.0,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p1,original_only,all_scheduled,6.28507550819896,6.28507550819896,0.12042844450458741,0.0,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p1,original_only,positive_depth_only,6.28507550819896,6.28507550819896,0.12042844450458741,0.0,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p2,cold,all_scheduled,6.247317793025914,6.247317793025914,0.09458866259598858,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p2,cold,positive_depth_only,6.247317793025914,6.247317793025914,0.09458866259598858,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p2,original_only,all_scheduled,6.247317793025914,6.247317793025914,0.09458866259598858,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_layer_p2,original_only,positive_depth_only,6.247317793025914,6.247317793025914,0.09458866259598858,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_128,cold,all_scheduled,6.389698998395139,6.389698998395139,0.11859508751439017,0.0,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_128,cold,positive_depth_only,6.389698998395139,6.389698998395139,0.11859508751439017,0.0,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_128,original_only,all_scheduled,6.389698998395139,6.389698998395139,0.11859508751439017,0.0,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_128,original_only,positive_depth_only,6.389698998395139,6.389698998395139,0.11859508751439017,0.0,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_256,cold,all_scheduled,6.054159215450642,6.054159215450642,0.09070218242439217,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_256,cold,positive_depth_only,6.054159215450642,6.054159215450642,0.09070218242439217,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_256,original_only,all_scheduled,6.054159215450642,6.054159215450642,0.09070218242439217,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,all_native,equal_2q_budget_256,original_only,positive_depth_only,6.054159215450642,6.054159215450642,0.09070218242439217,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,cold,all_scheduled,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,cold,positive_depth_only,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,original_only,all_scheduled,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,original_only,positive_depth_only,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,pair,all_scheduled,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,pair,positive_depth_only,8.356769657782442,45.55560504768786,0.05140590819600007,0.9690344394615259,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,independence,all_scheduled,8.236709653393945,47.930556429051485,0.051400405731854525,0.9762930763427914,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p1,independence,positive_depth_only,8.236709653393945,47.930556429051485,0.051400405731854525,0.9762930763427914,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,cold,all_scheduled,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,cold,positive_depth_only,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,original_only,all_scheduled,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,original_only,positive_depth_only,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,pair,all_scheduled,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,pair,positive_depth_only,8.145997010572383,45.664327164894836,0.057281103293466466,0.9692648861101252,0.999999999999999,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,independence,all_scheduled,7.9934139762191165,44.28674779759583,0.055542048982903526,0.9675475569652262,0.9999999999999994,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_layer_p2,independence,positive_depth_only,7.9934139762191165,44.28674779759583,0.055542048982903526,0.9675475569652262,0.9999999999999994,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,cold,all_scheduled,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,cold,positive_depth_only,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,original_only,all_scheduled,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,original_only,positive_depth_only,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,pair,all_scheduled,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,pair,positive_depth_only,8.0613137875904,46.569358935170506,0.057298297508980585,0.9766623150981516,1.0,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,independence,all_scheduled,8.051575695516581,44.10457869437229,0.05102281749691106,0.9606658911807879,0.999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_128,independence,positive_depth_only,8.051575695516581,44.10457869437229,0.05102281749691106,0.9606658911807879,0.999999999999999,1,3,0,"[""""]",[1]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_256,cold,all_scheduled,7.706134357013436,45.09312653488397,0.07505471138950442,0.9787683498916652,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_256,cold,positive_depth_only,7.706134357013436,45.09312653488397,0.07505471138950442,0.9787683498916652,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_256,original_only,all_scheduled,7.706134357013436,45.09312653488397,0.07505471138950442,0.9787683498916652,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_256,original_only,positive_depth_only,7.706134357013436,45.09312653488397,0.07505471138950442,0.9787683498916652,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,fully_quadratized,equal_2q_budget_256,pair,all_scheduled,7.706134357013436,45.09312653488397,0.07505471138950442,0.9787683498916652,0.9999999999999996,1,3,0,"[""""]",[2]
