scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_cold,original_objective_mean,7,-0.8731443949485781,1.3849860112577537,-2.1540428189402787,0.40775402904312263,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_independence,original_objective_mean,7,-0.04873095312910688,0.38972732114091885,-0.40916860908966673,0.311706702831453,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_original_only,original_objective_mean,7,-0.31081483819967787,0.2653695690262488,-0.5562407558465958,-0.06538892055275985,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p1,all_scheduled,independence_minus_cold,original_objective_mean,10,-0.017124875592689055,0.43950796236507805,-0.3315299316996426,0.2972801805142645,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p1,all_scheduled,original_only_minus_cold,original_objective_mean,10,0.11181425588691626,0.3109448573023883,-0.11062229516041008,0.3342508069342426,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p1,all_scheduled,pair_minus_cold,original_objective_mean,10,0.002800732897366859,0.38589331605856314,-0.27325071571304665,0.2788521815077804,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p1,all_scheduled,pair_minus_independence,original_objective_mean,10,0.019925608490055913,0.36215601876446585,-0.23914520057194633,0.2789964175520582,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p1,all_scheduled,pair_minus_original_only,original_objective_mean,10,-0.10901352298954943,0.306970297719383,-0.328606845390981,0.11057979941188216,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p2,all_scheduled,independence_minus_cold,original_objective_mean,10,0.11676501247973399,0.5986471598712044,-0.31148136757385664,0.5450113925333246,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p2,all_scheduled,original_only_minus_cold,original_objective_mean,10,0.1350845840338059,0.4403168546081268,-0.17989911872539865,0.4500682867930105,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p2,all_scheduled,pair_minus_cold,original_objective_mean,10,0.11531479320476015,0.22657151225780467,-0.04676470278507752,0.27739428919459785,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p2,all_scheduled,pair_minus_independence,original_objective_mean,10,-0.0014502192749738575,0.43190909292186597,-0.3104193716481562,0.3075189330982085,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,cubic_spin_glass,selective,equal_layer_p2,all_scheduled,pair_minus_original_only,original_objective_mean,10,-0.019769790829045765,0.30357665824419067,-0.23693544979552386,0.19739586813743235,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p1,all_scheduled,independence_minus_cold,original_objective_mean,10,-6.801528117299705,3.5335967632363654,-9.329310964796427,-4.273745269802983,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p1,all_scheduled,original_only_minus_cold,original_objective_mean,10,-6.658997419744527,3.3803122092460294,-9.07712710296563,-4.240867736523426,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_cold,original_objective_mean,10,-6.719757771015106,3.566688651069386,-9.271213129004785,-4.168302413025427,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_independence,original_objective_mean,10,0.08177034628459823,0.1601261925618156,-0.03277703139128503,0.19631772396048147,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_original_only,original_objective_mean,10,-0.06076035127058084,0.3017848202463845,-0.2766442065509476,0.15512350400978597,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p2,all_scheduled,independence_minus_cold,original_objective_mean,10,-6.631998846128314,3.3595067109517713,-9.035245172462457,-4.228752519794171,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p2,all_scheduled,original_only_minus_cold,original_objective_mean,10,-6.321207627968024,3.266988274753595,-8.658270252038195,-3.984145003897852,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_cold,original_objective_mean,10,-6.7970969473454,3.2745130680448784,-9.139542484262492,-4.4546514104283075,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_independence,original_objective_mean,10,-0.16509810121708707,0.7101770689256428,-0.6731281719350504,0.3429319695008762,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,targeted,max3sat,selective,equal_layer_p2,all_scheduled,pair_minus_original_only,original_objective_mean,10,-0.47588931937737744,0.5165966781919973,-0.8454403207235277,-0.10633831803122712,9,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
